field,raw_value,raw_study_frequency,normalized_values,mapping_mode,audit_bucket,unresolved_fragments,blocking_for_current_synthesis
application_domain_codes,optical_network_sensing|metro_network|long_haul_ISAC|forward_vibration_sensing|coherent_lite,1,environment_monitoring,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,optical_network_sensing|metro_network|long_haul_ISAC|coherent_lite,no
application_domain_codes,optical_network|physical_layer_security|quantum_communication|intrusion_detection|six_g,1,6G_access|security,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,optical_network|quantum_communication|intrusion_detection,no
application_domain_codes,optical_network|smart_infrastructure|industrial|security|other,1,industrial|security|smart_infrastructure,keyword_normalized,other_explicit_token_audit_only,optical_network,no
application_domain_codes,optical_network|smart_infrastructure|structural_health_monitoring|security|other,1,security|environment_monitoring|healthcare|smart_infrastructure,keyword_normalized,other_explicit_token_audit_only,optical_network,no
application_domain_codes,optical_wireless_ISAC|OPA_LiDAR|extended_target_profiling|6G,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,optical_wireless_ISAC|OPA_LiDAR|extended_target_profiling,no
application_domain_codes,optical_wireless_ISAC|multi_user_communication|LiDAR|environment_imaging|intelligent_transportation_system|six_g,1,6G_access|vehicular|environment_monitoring,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,optical_wireless_ISAC|multi_user_communication|LiDAR,no
application_domain_codes,passive_optical_network|distributed_acoustic_sensing|perimeter_security|human_intrusion_monitoring|smart_city|fiber_to_the_desk,1,security|environment_monitoring|smart_infrastructure,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,passive_optical_network|distributed_acoustic_sensing|fiber_to_the_desk,no
application_domain_codes,photonic_ISAC|6G_RAN|fiber_wireless_network|V2X|radar_ranging|adaptive_resource_allocation,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,photonic_ISAC|fiber_wireless_network|V2X|radar_ranging|adaptive_resource_allocation,no
application_domain_codes,photonic_ISAC|C_RAN_fronthaul|minimalist_base_station|wireless_communication|radar_ranging|next_generation_wireless,1,6G_access|optical_access_network,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,photonic_ISAC|minimalist_base_station|wireless_communication|radar_ranging|next_generation_wireless,no
application_domain_codes,photonic_ISAC|optical_network_monitoring|fiber_event_recognition|fiber_infrastructure_protection,1,environment_monitoring|smart_infrastructure,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,photonic_ISAC|fiber_event_recognition,no
application_domain_codes,photonic_ISAC|submarine_telecommunication|distributed_acoustic_sensing|ocean_science|seismology|vessel_monitoring|coastal_safety,1,environment_monitoring,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,photonic_ISAC|submarine_telecommunication|distributed_acoustic_sensing|ocean_science|seismology|coastal_safety,no
application_domain_codes,photonic_THz_ISAC|high_capacity_wireless|multiuser_detection|ISAR|6G,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,photonic_THz_ISAC|high_capacity_wireless|multiuser_detection|ISAR,no
application_domain_codes,photonic_THz_ISAC|self_coherent_communication|radar_ranging|6G,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,photonic_THz_ISAC|self_coherent_communication|radar_ranging,no
application_domain_codes,photonic_THz_ISAC|wireless_communication|radar_ranging|beam_scanning,1,other,keyword_normalized,fallback_other_or_unclear,photonic_THz_ISAC|wireless_communication|radar_ranging|beam_scanning,no
application_domain_codes,photonic_W_band_ISAC|fiber_wireless|high_accuracy_ranging|6G,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,photonic_W_band_ISAC|fiber_wireless|high_accuracy_ranging,no
application_domain_codes,quantum_network|optical_network|smart_infrastructure|seismic_monitoring|security|other,1,security|environment_monitoring|smart_infrastructure,keyword_normalized,other_explicit_token_audit_only,quantum_network|optical_network,no
application_domain_codes,quantum_optical_communication|quantum_sensing|6G_ISAC|phase_monitoring,1,6G_access|environment_monitoring,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,quantum_optical_communication|quantum_sensing,no
application_domain_codes,radar_imaging|wireless_communication|navigation|other,1,other,keyword_normalized,fallback_other_or_unclear,radar_imaging|wireless_communication|navigation,no
application_domain_codes,radar_imaging|wireless_communication|satellite|UAV|other,1,aerospace,keyword_normalized,other_explicit_token_audit_only,radar_imaging|wireless_communication|UAV,no
application_domain_codes,radio_access_network|RoF_fronthaul|distributed_fiber_sensing|vibration_monitoring|F5G_ISAC,1,6G_access|environment_monitoring|optical_access_network,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,RoF_fronthaul|distributed_fiber_sensing|F5G_ISAC,no
application_domain_codes,retroreflective_optical_ISAC|indoor_VLC|bidirectional_6G_access|passive_ranging,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,retroreflective_optical_ISAC|indoor_VLC|passive_ranging,no
application_domain_codes,retroreflective_optical_ISAC|indoor_short_range|six_G_enabling,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,retroreflective_optical_ISAC|indoor_short_range,no
application_domain_codes,retroreflective_optical_ISAC|visible_light_communication|multiuser_full_duplex|indoor_ranging|6G,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,retroreflective_optical_ISAC|visible_light_communication|multiuser_full_duplex|indoor_ranging,no
application_domain_codes,satellite|aerospace|6G_access|environment_monitoring|other,1,6G_access|environment_monitoring|aerospace,keyword_normalized,other_explicit_token_audit_only,,no
application_domain_codes,secure_multi_tenant_IOSAC|distributed_acoustic_sensing|fiber_Bragg_grating_sensing|sensing_as_a_service|physical_layer_security,1,security,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,distributed_acoustic_sensing|fiber_Bragg_grating_sensing|sensing_as_a_service|physical_layer_security,no
application_domain_codes,secure_optical_networks|integrated_sensing_and_communication|distributed_fiber_vibration_sensing|physical_attack_monitoring|physical_layer_security,1,security|environment_monitoring,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,integrated_sensing_and_communication|physical_attack_monitoring|physical_layer_security,no
application_domain_codes,security|satellite|UAV|indoor_connectivity|other,1,security|aerospace,keyword_normalized,other_explicit_token_audit_only,UAV|indoor_connectivity,no
application_domain_codes,security|smart_infrastructure,1,security|smart_infrastructure,controlled_exact,controlled_or_fully_mapped,,no
application_domain_codes,self_powered_IoT|optical_relay|monolithic_optoelectronics|remote_sensor_nodes,1,other,keyword_normalized,fallback_other_or_unclear,self_powered_IoT|optical_relay|monolithic_optoelectronics|remote_sensor_nodes,no
application_domain_codes,six_G_ISAC|W_band_wireless|photonic_radar|short_range_high_resolution_sensing,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,W_band_wireless|photonic_radar|short_range_high_resolution_sensing,no
application_domain_codes,six_G_ISAC|microwave_photonic_radar|wireless_communication|spectrum_monitoring|electromagnetic_environment_sensing,1,6G_access|environment_monitoring,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,microwave_photonic_radar|wireless_communication|electromagnetic_environment_sensing,no
application_domain_codes,six_g_fronthaul|fiber_wireless|free_space_optics|mmWave_ISAC|automotive_radar|motion_detection,1,6G_access|vehicular|optical_access_network,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,fiber_wireless|free_space_optics|mmWave_ISAC|motion_detection,no
application_domain_codes,six_g|THz_ISAC|high_capacity_wireless|high_resolution_radar|fiber_wireless_network,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,THz_ISAC|high_capacity_wireless|high_resolution_radar|fiber_wireless_network,no
application_domain_codes,six_g|THz_ISAC|high_capacity_wireless|radar_ranging|preamble_free_synchronization,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,THz_ISAC|high_capacity_wireless|radar_ranging|preamble_free_synchronization,no
application_domain_codes,six_g|THz_ISAC|high_capacity_wireless|radar_ranging|waveform_design,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,THz_ISAC|high_capacity_wireless|radar_ranging|waveform_design,no
application_domain_codes,six_g|THz_ISAC|high_capacity_wireless|user_localization|adaptive_link,1,6G_access|indoor_positioning,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,THz_ISAC|high_capacity_wireless|adaptive_link,no
application_domain_codes,six_g|THz_ISAC|high_precision_radar|environment_reconstruction|radar_timeline_communication,1,6G_access|environment_monitoring,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,THz_ISAC|high_precision_radar|radar_timeline_communication,no
application_domain_codes,six_g|THz_ISAC|secure_wireless|anti_jamming|dense_multi_user|ranging,1,6G_access|security,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,THz_ISAC|anti_jamming|dense_multi_user|ranging,no
application_domain_codes,six_g|indoor_ISAC|hybrid_THz_VLC|human_blockage|user_localization|heterogeneous_network,1,6G_access|indoor_positioning,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,indoor_ISAC|hybrid_THz_VLC|human_blockage|heterogeneous_network,no
application_domain_codes,six_g|industrial_internet_of_things|optical_ISAC|wireless_power_transfer|batteryless_nodes|smart_manufacturing,1,6G_access|industrial,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,optical_ISAC|wireless_power_transfer|batteryless_nodes|smart_manufacturing,no
application_domain_codes,six_g|industrial_internet_of_things|warehouse_tracking|passive_tags|retroreﬂective_ISAC|robot_localization,1,6G_access|indoor_positioning|industrial,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,warehouse_tracking|passive_tags|retroreﬂective_ISAC,no
application_domain_codes,six_g|mmWave_ISAC|high_capacity_wireless|high_resolution_radar,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,mmWave_ISAC|high_capacity_wireless|high_resolution_radar,no
application_domain_codes,six_g|mmWave_ISAC|high_capacity_wireless|high_resolution_radar|ISAR,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,mmWave_ISAC|high_capacity_wireless|high_resolution_radar|ISAR,no
application_domain_codes,six_g|mmWave_ISAC|high_rate_wireless|radar_ranging|adaptive_waveform_design,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,mmWave_ISAC|high_rate_wireless|radar_ranging|adaptive_waveform_design,no
application_domain_codes,six_g|optical_wireless_ISAC|indoor_positioning|LiFi|smart_indoor_environment,1,6G_access|indoor_positioning|environment_monitoring,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,optical_wireless_ISAC|LiFi,no
application_domain_codes,six_g|sub_THz_ISAC|high_capacity_wireless|radar_imaging|fiber_wireless_fiber,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,sub_THz_ISAC|high_capacity_wireless|radar_imaging|fiber_wireless_fiber,no
application_domain_codes,six_g|terahertz_ISAC|long_range_wireless_backhaul|bidirectional_ranging|outdoor_access,1,6G_access,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,terahertz_ISAC|long_range_wireless_backhaul|bidirectional_ranging|outdoor_access,no
application_domain_codes,six_g|vehicular_edge_computing|digital_twin|visible_light_communication|visible_light_sensing|task_offloading,1,6G_access|vehicular,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,digital_twin|visible_light_communication|visible_light_sensing|task_offloading,no
application_domain_codes,six_g|visible_light_ISAC|internet_of_things|indoor_sensing|vehicular_extension,1,6G_access|vehicular,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,visible_light_ISAC|internet_of_things|indoor_sensing,no
application_domain_codes,six_g|visible_light_ISAC|smart_lighting|indoor_localization|energy_efficient_building,1,6G_access|indoor_positioning|smart_infrastructure,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,visible_light_ISAC|energy_efficient_building,no
application_domain_codes,six_g|wireless_network|radar|radio_over_fiber|other,1,6G_access,keyword_normalized,other_explicit_token_audit_only,wireless_network|radar|radio_over_fiber,no
application_domain_codes,smart_grid|optical_transport_network|distributed_fiber_sensing|power_line_monitoring|integrated_sensing_and_communication,1,environment_monitoring|optical_access_network,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,smart_grid|distributed_fiber_sensing|integrated_sensing_and_communication,no
application_domain_codes,smart_infrastructure|industrial|6G_access|other,1,6G_access|industrial|smart_infrastructure,controlled_exact,other_explicit_token_audit_only,,no
application_domain_codes,smart_infrastructure|industrial|environment_monitoring,1,industrial|environment_monitoring|smart_infrastructure,controlled_exact,controlled_or_fully_mapped,,no
application_domain_codes,smart_infrastructure|industrial|vehicular|healthcare,1,vehicular|industrial|healthcare|smart_infrastructure,controlled_exact,controlled_or_fully_mapped,,no
application_domain_codes,smart_infrastructure|other,1,smart_infrastructure,controlled_exact,other_explicit_token_audit_only,,no
application_domain_codes,space_communication|satellite_laser_ranging|space_debris_monitoring|atmospheric_lidar|space_ISAC,1,environment_monitoring|aerospace,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,space_communication|atmospheric_lidar|space_ISAC,no
application_domain_codes,submarine_ISAC|marine_seismology|earthquake_early_warning|earthquake_localization|fiber_infrastructure_reuse,1,indoor_positioning|smart_infrastructure,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,submarine_ISAC|marine_seismology|earthquake_early_warning,no
application_domain_codes,submarine_optical_cables|long_haul_optical_networks|fiber_fault_localization|live_network_sensing,1,indoor_positioning|security,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,submarine_optical_cables|long_haul_optical_networks|live_network_sensing,no
application_domain_codes,telecom_fiber_monitoring|distributed_vibration_sensing|environment_monitoring|security|smart_infrastructure|optical_network_monitoring,1,security|environment_monitoring|optical_access_network|smart_infrastructure,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,distributed_vibration_sensing|optical_network_monitoring,no
application_domain_codes,terahertz_ISAC|indoor_localization|D_band_wireless|smart_factory_positioning,1,indoor_positioning|industrial,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,terahertz_ISAC|D_band_wireless,no
application_domain_codes,transport_network|environment_monitoring|smart_infrastructure|industrial|other,1,industrial|environment_monitoring|optical_access_network|smart_infrastructure,keyword_normalized,other_explicit_token_audit_only,,no
application_domain_codes,vehicular_VLC|V2V_platooning|collision_avoidance|intelligent_transportation|optical_ISAC,1,vehicular,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,V2V_platooning|collision_avoidance|intelligent_transportation|optical_ISAC,no
application_domain_codes,vehicular|6G_access,1,6G_access|vehicular,controlled_exact,controlled_or_fully_mapped,,no
application_domain_codes,vehicular|6G_access|other,1,6G_access|vehicular,controlled_exact,other_explicit_token_audit_only,,no
application_domain_codes,vehicular|6G_access|smart_infrastructure,1,6G_access|vehicular|smart_infrastructure,controlled_exact,controlled_or_fully_mapped,,no
application_domain_codes,vehicular|industrial,1,vehicular|industrial,controlled_exact,controlled_or_fully_mapped,,no
application_domain_codes,vehicular|industrial|smart_infrastructure,1,vehicular|industrial|smart_infrastructure,controlled_exact,controlled_or_fully_mapped,,no
application_domain_codes,visible_light_ISAC|closed_loop_control|industrial_automation|short_range_6G_microcell,1,6G_access|industrial,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,visible_light_ISAC|closed_loop_control,no
application_domain_codes,visible_light_ISAC|indoor_positioning|channel_estimation|privacy_preserving_multiuser_learning,1,indoor_positioning,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,visible_light_ISAC|channel_estimation|privacy_preserving_multiuser_learning,no
application_domain_codes,visible_light_ISAC|optical_camera_communication|mobile_computer_vision|museum_retail|robot_connectivity,1,other,keyword_normalized,fallback_other_or_unclear,visible_light_ISAC|optical_camera_communication|mobile_computer_vision|museum_retail|robot_connectivity,no
application_domain_codes,visible_light_communication|motion_sensing|internet_of_things|smart_city|intelligent_vehicle|underwater_communication|six_g,1,6G_access|underwater|smart_infrastructure,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,visible_light_communication|motion_sensing|internet_of_things|intelligent_vehicle,no
enabling_technology_codes,coherent_optics|other,4,coherent_optics,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,other,4,other,controlled_exact,fallback_other_or_unclear,,no
enabling_technology_codes,photonic_integration|other,3,photonic_integration,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,MIMO|other,2,MIMO,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,beamforming|other,2,beamforming,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,fiber_DAS|other,2,fiber_DAS,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,ACO_OFDM|LFM|4QAM|VCSEL|APD|FPGA|matched_filter,1,OFDM|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,4QAM|VCSEL|APD|FPGA|matched_filter,no
enabling_technology_codes,ASK_LFM|microwave_photonics|SBS|FTTM|electrooptic_modulation|optical_frequency_sweep,1,photonic_THz_generation|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,SBS|FTTM|electrooptic_modulation|optical_frequency_sweep,no
enabling_technology_codes,BOTDR|DAS|PM_QPSK|DWDM|dual_heterodyne|counter_propagation|polarization_diversity,1,coherent_optics|OPA|fiber_DAS,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,DAS|PM_QPSK|DWDM|polarization_diversity,no
enabling_technology_codes,CE_OFDM|LFM|photonic_frequency_multiplication|microwave_photonics|ISAR|heterodyne_generation,1,OFDM|coherent_optics|photonic_THz_generation|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,microwave_photonics|ISAR,no
enabling_technology_codes,COTS_LED_array|OFDM|URR|MRR|liquid_crystal_shutter|OOK|cross_correlation|SIC|SDMA|photodiode,1,OFDM,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,COTS_LED_array|URR|MRR|liquid_crystal_shutter|OOK|cross_correlation|SIC|SDMA|photodiode,no
enabling_technology_codes,CV_QKD|coherent_detection|FDM|TDM|pilot_aided_phase_recovery|distributed_fiber_sensing|other,1,coherent_optics|fiber_DAS,keyword_normalized,other_explicit_token_audit_only,CV_QKD|FDM|TDM|pilot_aided_phase_recovery,no
enabling_technology_codes,CdSe_QD|QD_CCL|VLC|NRZ_OOK|BER_sensing|APD|AWG|offline_MATLAB|linear_regression|color_tunable_emission,1,ML_AI,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,CdSe_QD|QD_CCL|VLC|NRZ_OOK|BER_sensing|APD|AWG|offline_MATLAB|color_tunable_emission,no
enabling_technology_codes,DFB_laser|PS_100QAM|PDM|residual_carrier|coherent_detection|Volterra_equalizer|polarization_delay,1,coherent_optics,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,DFB_laser|PS_100QAM|PDM|residual_carrier|Volterra_equalizer|polarization_delay,no
enabling_technology_codes,DFB_laser|PS_64QAM|PDM|residual_carrier|coherent_detection|DSHI|Volterra_equalizer,1,coherent_optics,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,DFB_laser|PS_64QAM|PDM|residual_carrier|DSHI|Volterra_equalizer,no
enabling_technology_codes,DNN|digital_backpropagation|SSFM|coherent_DSP|machine_learning,1,coherent_optics|ML_AI|OPA,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,SSFM|machine_learning,no
enabling_technology_codes,DPMZM|optical_heterodyne|CE_OFDM|LFM_QPSK|CFP|polarization_multiplexing|trilateration,1,OFDM|coherent_optics|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,DPMZM|CFP|polarization_multiplexing|trilateration,no
enabling_technology_codes,DP_BPSK|DD_MZM|SSB|16_QAM|dual_chirp_LFM|balanced_photodetection|RoF,1,photonic_THz_generation|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,DP_BPSK|DD_MZM|SSB|16_QAM|balanced_photodetection,no
enabling_technology_codes,DS18B20|FPGA|FM|SSB|DP_QAM16|FOE|DFT|frequency_multiplier|WDM_scaling,1,photonic_THz_generation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,DS18B20|FPGA|FM|SSB|DP_QAM16|FOE|DFT|WDM_scaling,no
enabling_technology_codes,DSCM|FPT|DP_16QAM|coherent_receiver|chromatic_dispersion|non_reciprocity|Levenberg_Marquardt,1,coherent_optics,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,DSCM|FPT|DP_16QAM|chromatic_dispersion|non_reciprocity|Levenberg_Marquardt,no
enabling_technology_codes,DSSS|BPSK|radio_over_fiber|microwave_photonics|ODSB|correlation_radar,1,photonic_THz_generation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,DSSS|BPSK|microwave_photonics|ODSB|correlation_radar,no
enabling_technology_codes,DWDM|coherent_800G|phi_OTDR_DAS|LFM_pulse_compression|Manakov_simulation|C_FEC,1,coherent_optics|fiber_DAS|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,DWDM|Manakov_simulation|C_FEC,no
enabling_technology_codes,D_band|2x2_MIMO|DCO|FDM|LFM|homologous_LO|microwave_photonics,1,MIMO|photonic_THz_generation|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,D_band|DCO|FDM|homologous_LO,no
enabling_technology_codes,EADO_OFDM|BCD|SIC|element_wise_division|IM_DD,1,OFDM,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,BCD|SIC|element_wise_division|IM_DD,no
enabling_technology_codes,ECL|DSCM|16_QAM|FPT|carrier_phase_estimation|Kalman_smoother|coherent_detection,1,coherent_optics,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,ECL|DSCM|16_QAM|FPT|carrier_phase_estimation|Kalman_smoother,no
enabling_technology_codes,FMCW|phase_modulation|DPSK|coherent_detection|balanced_photodetection,1,coherent_optics|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,phase_modulation|DPSK|balanced_photodetection,no
enabling_technology_codes,FPT|DSCM|DP_16QAM|GAN|digital_twin|MLP|attention_MLP|commercial_ECL,1,digital_twin,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,FPT|DSCM|DP_16QAM|GAN|MLP|attention_MLP|commercial_ECL,no
enabling_technology_codes,FSO|IMDD|mmWave|sub6GHz|UAV|fog_backscatter|matching_game|whale_optimization,1,photonic_THz_generation|ML_AI,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,FSO|IMDD|sub6GHz|UAV|fog_backscatter|matching_game,no
enabling_technology_codes,FSO|adaptive_modulation|wavefront_sensing|DGCNN|deep_learning|other,1,ML_AI,keyword_normalized,other_explicit_token_audit_only,FSO|adaptive_modulation|wavefront_sensing|deep_learning,no
enabling_technology_codes,FSO|beamforming|ML_AI|other,1,beamforming|ML_AI,keyword_normalized,other_explicit_token_audit_only,FSO,no
enabling_technology_codes,FSO|other,1,other,keyword_normalized,fallback_other_or_unclear,FSO,no
enabling_technology_codes,FTTR|PON|RFID|Wi_Fi|network_slicing|distributed_beamforming|fiber_wireless_convergence,1,beamforming,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,FTTR|PON|RFID|Wi_Fi|network_slicing|fiber_wireless_convergence,no
enabling_technology_codes,III_V_on_SOI|tunable_laser|electro_absorption_modulator|ARoF|16QAM|LFMCW|FDM,1,photonic_THz_generation|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,III_V_on_SOI|tunable_laser|electro_absorption_modulator|16QAM|FDM,no
enabling_technology_codes,III_nitride_MQW|GaN_on_silicon|comb_waveguide|dual_function_LED_photodiode|monolithic_integration,1,photonic_integration,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,GaN_on_silicon|comb_waveguide|dual_function_LED_photodiode|monolithic_integration,no
enabling_technology_codes,III_nitride_MQW|InGaN_GaN|monolithic_photonic_chip|LED_photodiode_dual_function|DBR|free_space_VLC,1,photonic_integration,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,InGaN_GaN|monolithic_photonic_chip|LED_photodiode_dual_function|DBR|free_space_VLC,no
enabling_technology_codes,IMDD|FSO|SIMO_sensing_array|MAP|MLE|BCRB|Blahut_Arimoto|probabilistic_shaping,1,MIMO,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,IMDD|FSO|MAP|MLE|BCRB|Blahut_Arimoto|probabilistic_shaping,no
enabling_technology_codes,IM_DD_FSO|mmWave|optical_backscatter|Q_learning|UAV,1,photonic_THz_generation|ML_AI,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,IM_DD_FSO|optical_backscatter|UAV,no
enabling_technology_codes,IR_LED|DCO_OFDM|M_QAM|beamsteering|RSS_ratio|Lambertian_channel|Schulze_NLOS_model|photodiode|MATLAB,1,OFDM|beamforming,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,IR_LED|M_QAM|RSS_ratio|Lambertian_channel|Schulze_NLOS_model|photodiode|MATLAB,no
enabling_technology_codes,IR_LED|PIN_photodiode|mCAP|16QAM|RSS_positioning|USRP_X300|MATLAB|GNU_Radio,1,other,keyword_normalized,fallback_other_or_unclear,IR_LED|PIN_photodiode|mCAP|16QAM|RSS_positioning|USRP_X300|MATLAB|GNU_Radio,no
enabling_technology_codes,ITVFS_SCSM|OFDM|32QAM|LFM|pulse_compression|IM_DD|coherent_DAS|TDOA,1,OFDM|coherent_optics|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,ITVFS_SCSM|32QAM|pulse_compression|IM_DD|TDOA,no
enabling_technology_codes,InGaN_GaN_MQW|III_nitride_diode|DBR|photovoltaic_energy_harvesting|visible_light_communication,1,photonic_integration,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,III_nitride_diode|DBR|photovoltaic_energy_harvesting|visible_light_communication,no
enabling_technology_codes,LACO_OFDM|ACO_OFDM|IMDD|Bussgang_decomposition|Price_theorem|Gamma_Gamma_turbulence|SIC|SCA|quadratic_transform,1,OFDM,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,ACO_OFDM|IMDD|Bussgang_decomposition|Price_theorem|Gamma_Gamma_turbulence|SIC|SCA|quadratic_transform,no
enabling_technology_codes,LD|DCO_OFDM|QAM|bit_loading|OPS|APD|CCR|GaAs_PV|AWG|Bias_Tee|cross_correlation|maximum_power_point,1,OFDM,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,LD|QAM|bit_loading|OPS|APD|CCR|GaAs_PV|AWG|Bias_Tee|cross_correlation|maximum_power_point,no
enabling_technology_codes,LED|infrared|photodiode|Raptor_codes|Manchester_coding|RSSI|Lambertian_model|ESP32,1,other,keyword_normalized,fallback_other_or_unclear,LED|infrared|photodiode|Raptor_codes|Manchester_coding|RSSI|Lambertian_model|ESP32,no
enabling_technology_codes,LFMCW|QPSK|TDM|microwave_photonics|MZM|photonic_frequency_multiplication,1,photonic_THz_generation|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,QPSK|TDM|MZM|photonic_frequency_multiplication,no
enabling_technology_codes,LFM|BPSK|DSSS|microwave_photonics|optical_dechirping|frequency_multiplication,1,photonic_THz_generation|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,BPSK|DSSS|optical_dechirping|frequency_multiplication,no
enabling_technology_codes,LFM|CPM|IMDD|Hilbert_transform|ToF_MLE|CRB|Viterbi|Gamma_Gamma_turbulence|elliptical_search,1,FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,CPM|IMDD|Hilbert_transform|ToF_MLE|CRB|Viterbi|Gamma_Gamma_turbulence|elliptical_search,no
enabling_technology_codes,LFM|phi_OTDR|CDM|16QAM|RoF|coherent_detection|RVS|PCS|pre_compensation,1,coherent_optics|photonic_THz_generation|fiber_DAS|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,CDM|16QAM|RVS|PCS|pre_compensation,no
