evidence_body_id,study_cluster_id,certainty_summary,schema_version
S3-sensing_imaging_reconstruction_quality,STC-SINGLETON-SCR-00406,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_imaging_reconstruction_quality,STC-SINGLETON-SCR-00631,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_imaging_reconstruction_quality,STC-SINGLETON-SCR-00891,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_imaging_reconstruction_quality,STC-SINGLETON-SCR-00959,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_imaging_reconstruction_quality,STC-SINGLETON-SCR-01009,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_imaging_reconstruction_quality,STC-SINGLETON-SCR-01095,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_imaging_reconstruction_quality,STC-SUBCARRIER-CHIRP-DBAND-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_interference_crosstalk,STC-SINGLETON-SCR-00268,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_interference_crosstalk,STC-SINGLETON-SCR-00396,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_interference_crosstalk,STC-SINGLETON-SCR-00916,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-ODDM-PHOTONIC-MMW-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00008,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00177,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00185,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00273,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00406,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00407,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00488,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00496,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00557,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00589,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00833,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00891,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00899,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00906,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00926,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00941,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00949,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00959,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00979,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00980,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-00985,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-01040,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-01050,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-01059,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-01088,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_latency_complexity,STC-SINGLETON-SCR-01153,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_other_sensing_metric,STC-SINGLETON-SCR-00052,unclear,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_other_sensing_metric,STC-SINGLETON-SCR-00436,unclear,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-ACO-OFDM-LFM-LIDAR-2025,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-EADO-OFDM-RANGING-2024-2025,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-FRDM-POLARIZATION-SENSING-2025-2026,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SELF-HOMODYNE-MCF-OFDR-2024-2025,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00008,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00013,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00123,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00238,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00277,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00344,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00366,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00473,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00492,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00589,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00607,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00626,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00647,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00665,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00679,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00680,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00908,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00925,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00926,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-00953,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-01006,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-01070,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-01071,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-01072,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-01079,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-01093,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-01101,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-01103,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-01105,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-01180,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_physical_quantity_estimation,STC-SINGLETON-SCR-01188,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-EADO-OFDM-RANGING-2024-2025,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-III-NITRIDE-MOTION-VLC-2023,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-OPA-OWISAC-BEAMFORMING-2024-2025,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SELF-HOMODYNE-MCF-OFDR-2024-2025,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SF-LFM-OFDM-THZ-2025-2026,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00001,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00013,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00015,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00057,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00151,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00160,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00238,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00294,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00369,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00376,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00396,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00407,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00451,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00473,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00496,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00502,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00576,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00626,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00631,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00647,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00679,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00836,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00882,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00884,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00908,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00912,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00925,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00926,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00941,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00943,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00953,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00965,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00974,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00980,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00985,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-00986,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01010,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01021,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01023,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01030,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01034,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01036,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01070,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01071,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01072,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01073,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01079,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01085,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01093,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01103,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01105,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01152,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01153,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01165,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01180,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-SINGLETON-SCR-01188,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_power_energy_device_response,STC-WBAND-TFDM-DONG-2022-2024,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-ACO-OFDM-LFM-LIDAR-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-DP-IMDD-THZ-RANGING-2025-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-MMW-OFDM-PENG-2023-2024,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-MULTICHANNEL-LFM-QAM-THZ-2024-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-OCDM-THZ-OVER-FIBER-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-ODDM-PHOTONIC-MMW-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-OPA-OWISAC-BEAMFORMING-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SF-LFM-OFDM-THZ-2025-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00011,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00036,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00056,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00091,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00185,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00210,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00233,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00268,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00312,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00361,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00369,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00387,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00396,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00406,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00418,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00460,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00492,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00502,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00576,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00602,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00631,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00719,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00808,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00882,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00887,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00891,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00893,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00896,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00899,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00902,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00903,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00905,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00908,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00909,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00912,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00913,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00915,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00916,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00918,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00919,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00920,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00925,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00937,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00941,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00944,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00953,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00954,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00965,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00970,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00974,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00975,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00977,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00979,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00983,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00985,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00986,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00990,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00992,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00994,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00996,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-00998,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-01000,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-01004,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-01008,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-01010,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-01012,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-01018,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-01020,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-01021,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-01023,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-01025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-01032,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-01033,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S3-sensing_range_error_resolution,STC-SINGLETON-SCR-01034,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
