paper_id,source_type,source_path,md_path,section_key,concept_key,variant,match_type,quote,line_start,line_end,heading_path,context,label,strength,rationale,model_used
O_ISAC_171,json,data/ext_res_v4/O_ISAC_171_v4.json,data/ext_res_v4/O_ISAC_171_v4.json,2C,transceiver_hardware,opa,lexical,study_level.enabling_tech.opa_present: False,38,38,no_heading,"study_level.evidence.reproducibility_artifacts: code_available
study_level.enabling_tech.ris_present: False
study_level.enabling_tech.opa_present: False
study_level.enabling_tech.machine_learning_used: False
study_level.key_contribution.key_contribution: The system demonstrates a compact and scalable architecture for ISAC using a dual-comb heterodyne mixing scheme and a CE-LFM-OFDM waveform.",NONE,NONE,"The quote provided does not offer explicit or indirect support for any specific fundamental concept related to Section II, as it primarily discusses the absence of certain technologies (opa_present: False) and does not directly relate to the fundamentals of transceiver hardware in a manner that provides clear evidence.",llama-3.3-70b-versatile
O_ISAC_171,json,data/ext_res_v4/O_ISAC_171_v4.json,data/ext_res_v4/O_ISAC_171_v4.json,2C,transceiver_hardware,mzm,lexical,scenario_level.transmitter.tx_external_modulator: mzm,49,49,no_heading,"scenario_level.transmitter.tx_source_type: laser
scenario_level.transmitter.tx_modulation_type: coherent
scenario_level.transmitter.tx_external_modulator: mzm
scenario_level.transmitter.wavelength_nm: 1550
scenario_level.transmitter.optical_bandwidth_ghz: 6",DIRECT,DIRECT,"The context explicitly mentions 'tx_external_modulator: mzm' which directly relates to 'transceiver_hardware', specifically indicating the type of external modulator used in the transmitter.",meta-llama/llama-4-scout-17b-16e-instruct
O_ISAC_171,json,data/ext_res_v4/O_ISAC_171_v4.json,data/ext_res_v4/O_ISAC_171_v4.json,2C,transceiver_hardware,mzm,lexical,scenario_level.receiver.rx_modulator_type: mzm,59,59,no_heading,"scenario_level.receiver.rx_aperture_diameter_m: 0.01
scenario_level.receiver.rx_photonic_processing: photonic_dechirping
scenario_level.receiver.rx_modulator_type: mzm
scenario_level.receiver.rx_modulator_bandwidth_ghz: 6
scenario_level.receiver.rx_modulator_operating_point: mitp",DIRECT,DIRECT,"The quote directly mentions 'rx_modulator_type: mzm', which is a specific detail about the transceiver hardware, explicitly supporting the concept of 'transceiver_hardware' in Section II fundamentals.",meta-llama/llama-4-scout-17b-16e-instruct
O_ISAC_171,json,data/ext_res_v4/O_ISAC_171_v4.json,data/ext_res_v4/O_ISAC_171_v4.json,2C,transceiver_hardware,opa,lexical,scenario_level.enabling_tech_details.opa_num_emitters: 16,105,105,no_heading,"scenario_level.tradeoff.tradeoff_control_parameter: alpha
scenario_level.tradeoff.tradeoff_control_range: 0-1
scenario_level.enabling_tech_details.opa_num_emitters: 16
scenario_level.enabling_tech_details.opa_steering_range_deg: 30
scenario_level.enabling_tech_details.opa_beamwidth_deg: 10",DIRECT,DIRECT,"The quote explicitly mentions 'opa_num_emitters: 16', which directly relates to transceiver hardware, specifically the number of optical amplifiers' emitters.",llama-3.3-70b-versatile
O_ISAC_171,json,data/ext_res_v4/O_ISAC_171_v4.json,data/ext_res_v4/O_ISAC_171_v4.json,2C,transceiver_hardware,opa,lexical,scenario_level.enabling_tech_details.opa_steering_range_deg: 30,106,106,no_heading,"scenario_level.tradeoff.tradeoff_control_range: 0-1
scenario_level.enabling_tech_details.opa_num_emitters: 16
scenario_level.enabling_tech_details.opa_steering_range_deg: 30
scenario_level.enabling_tech_details.opa_beamwidth_deg: 10
scenario_level.enabling_tech_details.ris_num_elements: 16",NONE,NONE,"The provided quote and context relate to optical parameters such as opa steering range, opa num emitters, opa beamwidth, and ris num elements, which do not directly support or relate to the concept of transceiver hardware in terms of electrical SNR or ESNR.",llama-3.3-70b-versatile
O_ISAC_171,json,data/ext_res_v4/O_ISAC_171_v4.json,data/ext_res_v4/O_ISAC_171_v4.json,2C,transceiver_hardware,opa,lexical,scenario_level.enabling_tech_details.opa_beamwidth_deg: 10,107,107,no_heading,"scenario_level.enabling_tech_details.opa_num_emitters: 16
scenario_level.enabling_tech_details.opa_steering_range_deg: 30
scenario_level.enabling_tech_details.opa_beamwidth_deg: 10
scenario_level.enabling_tech_details.ris_num_elements: 16
scenario_level.enabling_tech_details.ris_type: reflective",NONE,NONE,"The provided quote and context pertain to optical parameters such as beamwidth and steering range of an optical phased array (OPA) and a reconfigurable intelligent surface (RIS), which do not directly relate to the fundamentals of Section II.",llama-3.3-70b-versatile
O_ISAC_172,json,data/ext_res_v4/O_ISAC_172_v4.json,data/ext_res_v4/O_ISAC_172_v4.json,2C,transceiver_hardware,led,lexical,study_level.classification.oisac_medium_class: cabled_fibre,28,28,no_heading,"study_level.bibliographic.doi: NR
study_level.bibliographic.document_type: journal
study_level.classification.oisac_medium_class: cabled_fibre
study_level.classification.carrier_band: C-band
study_level.classification.operational_environment: lab",INDIRECT,INDIRECT,"The quote mentions 'cabled_fibre' which is related to transceiver hardware, but it does not directly discuss the hardware itself, rather it classifies the medium.",llama-3.3-70b-versatile
O_ISAC_172,json,data/ext_res_v4/O_ISAC_172_v4.json,data/ext_res_v4/O_ISAC_172_v4.json,2C,transceiver_hardware,opa,lexical,study_level.enabling_tech.opa_present: False,39,39,no_heading,"study_level.evidence.reproducibility_artifacts: code_available
study_level.enabling_tech.ris_present: False
study_level.enabling_tech.opa_present: False
study_level.enabling_tech.machine_learning_used: False
study_level.key_contribution.key_contribution: The paper proposes a novel joint non-disruptive communication and fiber breakpoints localization ISAC-OF system, which integrates high-precision fiber sensing with high-speed optical communication in a single system.",NONE,NONE,The quote only mentions the absence of an optical parametric amplifier (opa_present: False) without providing any direct or indirect information related to the fundamentals of Section II.,llama-3.3-70b-versatile
O_ISAC_172,json,data/ext_res_v4/O_ISAC_172_v4.json,data/ext_res_v4/O_ISAC_172_v4.json,2C,transceiver_hardware,mzm,lexical,scenario_level.transmitter.tx_external_modulator: mzm,50,50,no_heading,"scenario_level.transmitter.tx_source_type: laser
scenario_level.transmitter.tx_modulation_type: im_dd
scenario_level.transmitter.tx_external_modulator: mzm
scenario_level.transmitter.wavelength_nm: 1550
scenario_level.transmitter.optical_bandwidth_ghz: 33",DIRECT,DIRECT,"The quote directly mentions 'tx_external_modulator: mzm' which is a specific detail about the transceiver hardware, aligning with the concept of 'transceiver_hardware' in Section II fundamentals.",meta-llama/llama-4-scout-17b-16e-instruct
O_ISAC_173,json,data/ext_res_v4/O_ISAC_173_v4.json,data/ext_res_v4/O_ISAC_173_v4.json,2C,transceiver_hardware,opa,lexical,study_level.enabling_tech.opa_present: False,32,32,no_heading,"study_level.evidence.reproducibility_artifacts: code_available
study_level.enabling_tech.ris_present: False
study_level.enabling_tech.opa_present: False
study_level.enabling_tech.machine_learning_used: False
study_level.key_contribution.key_contribution: HP-OCC system with SPAD sensors and on-sensor edge processing for high-speed optical communication and centimeter-level localization",INDIRECT,INDIRECT,"The quote mentions 'opa_present: False', which is related to transceiver hardware, but does not directly support or refute the concept. The context provides additional information about the study, including the use of SPAD sensors and on-sensor edge processing, which is relevant to transceiver hardware.",llama-3.3-70b-versatile
O_ISAC_173,json,data/ext_res_v4/O_ISAC_173_v4.json,data/ext_res_v4/O_ISAC_173_v4.json,2C,transceiver_hardware,led,lexical,scenario_level[0].transmitter.tx_source_type: led,42,42,no_heading,"scenario_level[0].identification.experiment_id: E1
scenario_level[0].identification.scenario_label: Warehouse automation
scenario_level[0].transmitter.tx_source_type: led
scenario_level[0].transmitter.tx_modulation_type: ook
scenario_level[0].transmitter.tx_external_modulator: none",DIRECT,DIRECT,"The quote directly mentions 'transmitter.tx_source_type: led', which is a characteristic of transceiver hardware, explicitly supporting the concept of 'transceiver_hardware' in Section II fundamentals.",meta-llama/llama-4-scout-17b-16e-instruct
O_ISAC_173,json,data/ext_res_v4/O_ISAC_173_v4.json,data/ext_res_v4/O_ISAC_173_v4.json,2C,transceiver_hardware,opa,lexical,scenario_level[0].enabling_tech_details.opa_num_emitters: 0,106,106,no_heading,"scenario_level[0].tradeoff.tradeoff_control_parameter: α
scenario_level[0].tradeoff.tradeoff_control_range: 0-1
scenario_level[0].enabling_tech_details.opa_num_emitters: 0
scenario_level[0].enabling_tech_details.opa_steering_range_deg: 0
scenario_level[0].enabling_tech_details.opa_beamwidth_deg: 0",NONE,NONE,"The provided context and quote do not offer explicit or indirect support for Section II fundamentals related to transceiver hardware. The details are about specific parameters (opa_num_emitters, opa_steering_range_deg, opa_beamwidth_deg) without clear relevance to fundamental principles.",llama-3.3-70b-versatile
O_ISAC_173,json,data/ext_res_v4/O_ISAC_173_v4.json,data/ext_res_v4/O_ISAC_173_v4.json,2C,transceiver_hardware,opa,lexical,scenario_level[0].enabling_tech_details.opa_steering_range_deg: 0,107,107,no_heading,"scenario_level[0].tradeoff.tradeoff_control_range: 0-1
scenario_level[0].enabling_tech_details.opa_num_emitters: 0
scenario_level[0].enabling_tech_details.opa_steering_range_deg: 0
scenario_level[0].enabling_tech_details.opa_beamwidth_deg: 0
scenario_level[0].enabling_tech_details.ris_num_elements: 0",NONE,NONE,"The quote and context provided do not offer any direct or indirect evidence related to Section II fundamentals, as they appear to pertain to specific technological details without broader relevance to fundamental principles.",llama-3.3-70b-versatile
O_ISAC_173,json,data/ext_res_v4/O_ISAC_173_v4.json,data/ext_res_v4/O_ISAC_173_v4.json,2C,transceiver_hardware,opa,lexical,scenario_level[0].enabling_tech_details.opa_beamwidth_deg: 0,108,108,no_heading,"scenario_level[0].enabling_tech_details.opa_num_emitters: 0
scenario_level[0].enabling_tech_details.opa_steering_range_deg: 0
scenario_level[0].enabling_tech_details.opa_beamwidth_deg: 0
scenario_level[0].enabling_tech_details.ris_num_elements: 0
scenario_level[0].enabling_tech_details.ris_type: none",NONE,NONE,"The quote and context provided are related to optical parameters such as opa_beamwidth_deg, opa_num_emitters, and ris_num_elements, but do not provide any direct or indirect information about Section II fundamentals.",llama-3.3-70b-versatile
O_ISAC_185,json,data/ext_res_v4/O_ISAC_185_v4.json,data/ext_res_v4/O_ISAC_185_v4.json,2C,transceiver_hardware,laser diode,lexical,reasoning_trace[0].description: The paper presents a novel approach to integrated sensing and communication using visible light. The system utilizes a digital micromirror device (DMD) for spatial light modulation and a fluorescent white laser diode for illumination. The receiver uses an avalanche photodiode (APD) for signal detection. The system achieves high-speed data transmission and hi ...,4,4,no_heading,"reasoning_trace[0].type: string
reasoning_trace[0].required: True
reasoning_trace[0].description: The paper presents a novel approach to integrated sensing and communication using visible light. The system utilizes a digital micromirror device (DMD) for spatial light modulation and a fluorescent white laser diode for illumination. The receiver uses an avalanche photodiode (APD) for signal detection. The system achieves high-speed data transmission and hi ...
reasoning_trace[0].value: The system consists of a transmitter with a DMD and a fluorescent white laser diode, and a receiver with an APD. The transmitter modulates the light spatially using the DMD and temporally using a discrete multi-tone (DMT) signal. The receiver detects the signal using the APD and processes it to extract the communication data and sensing information.
reasoning_trace[1].key: step_1_concept_analysis",DIRECT,DIRECT,"The quote explicitly mentions the components of a transceiver, including a digital micromirror device (DMD), a fluorescent white laser diode, and an avalanche photodiode (APD), which are all related to transceiver hardware.",llama-3.3-70b-versatile
O_ISAC_185,json,data/ext_res_v4/O_ISAC_185_v4.json,data/ext_res_v4/O_ISAC_185_v4.json,2C,transceiver_hardware,laser diode,lexical,"reasoning_trace[0].value: The system consists of a transmitter with a DMD and a fluorescent white laser diode, and a receiver with an APD. The transmitter modulates the light spatially using the DMD and temporally using a discrete multi-tone (DMT) signal. The receiver detects the signal using the APD and processes it to extract the communication data and sensing information.",5,5,no_heading,"reasoning_trace[0].required: True
reasoning_trace[0].description: The paper presents a novel approach to integrated sensing and communication using visible light. The system utilizes a digital micromirror device (DMD) for spatial light modulation and a fluorescent white laser diode for illumination. The receiver uses an avalanche photodiode (APD) for signal detection. The system achieves high-speed data transmission and hi ...
reasoning_trace[0].value: The system consists of a transmitter with a DMD and a fluorescent white laser diode, and a receiver with an APD. The transmitter modulates the light spatially using the DMD and temporally using a discrete multi-tone (DMT) signal. The receiver detects the signal using the APD and processes it to extract the communication data and sensing information.
reasoning_trace[1].key: step_1_concept_analysis
reasoning_trace[1].type: string",DIRECT,DIRECT,"The evidence row explicitly mentions 'transceiver_hardware' components such as a transmitter with a DMD and a fluorescent white laser diode, and a receiver with an APD, which directly supports the concept of transceiver_hardware in Section II fundamentals.",meta-llama/llama-4-scout-17b-16e-instruct
O_ISAC_185,json,data/ext_res_v4/O_ISAC_185_v4.json,data/ext_res_v4/O_ISAC_185_v4.json,2C,transceiver_hardware,opa,lexical,study_level.enabling_tech.opa_present: False,39,39,no_heading,"study_level.evidence.reproducibility_artifacts: code_available
study_level.enabling_tech.ris_present: False
study_level.enabling_tech.opa_present: False
study_level.enabling_tech.machine_learning_used: False
study_level.key_contribution.key_contribution: The system uses a novel compressive angular projection (CAP) imaging scheme to achieve fast and accurate localization.",NONE,NONE,"The quote does not provide any information related to the fundamentals of Section II, and the context, although mentioning various technologies, does not directly support or relate to the concept of transceiver hardware in the context of Section II fundamentals.",llama-3.3-70b-versatile
O_ISAC_185,json,data/ext_res_v4/O_ISAC_185_v4.json,data/ext_res_v4/O_ISAC_185_v4.json,2C,transceiver_hardware,mzm,lexical,scenario_level.transmitter.tx_external_modulator: mzm,50,50,no_heading,"scenario_level.transmitter.tx_source_type: laser
scenario_level.transmitter.tx_modulation_type: im_dd
scenario_level.transmitter.tx_external_modulator: mzm
scenario_level.transmitter.wavelength_nm: 450
scenario_level.transmitter.optical_bandwidth_ghz: 1",DIRECT,DIRECT,"The evidence directly mentions 'tx_external_modulator: mzm' which is a specific detail about the transceiver hardware, aligning with the concept of 'transceiver_hardware' in Section II fundamentals.",meta-llama/llama-4-scout-17b-16e-instruct
O_ISAC_185,json,data/ext_res_v4/O_ISAC_185_v4.json,data/ext_res_v4/O_ISAC_185_v4.json,2C,transceiver_hardware,apd,lexical,scenario_level.receiver.rx_detector: apd_pd,57,57,no_heading,"scenario_level.transmitter.beam_divergence_mrad: 10
scenario_level.receiver.rx_detection_type: direct
scenario_level.receiver.rx_detector: apd_pd
scenario_level.receiver.rx_aperture_diameter_m: 0.1
scenario_level.receiver.rx_photonic_processing: photonic_dechirping",DIRECT,DIRECT,"The quote directly mentions 'rx_detector: apd_pd' which is a specific detail about the transceiver hardware, explicitly supporting the concept of 'transceiver_hardware' in Section II fundamentals.",meta-llama/llama-4-scout-17b-16e-instruct
O_ISAC_185,json,data/ext_res_v4/O_ISAC_185_v4.json,data/ext_res_v4/O_ISAC_185_v4.json,2C,transceiver_hardware,mzm,lexical,scenario_level.receiver.rx_modulator_type: tfln_mzm,60,60,no_heading,"scenario_level.receiver.rx_aperture_diameter_m: 0.1
scenario_level.receiver.rx_photonic_processing: photonic_dechirping
scenario_level.receiver.rx_modulator_type: tfln_mzm
scenario_level.receiver.rx_modulator_bandwidth_ghz: 1
scenario_level.receiver.false_target_mitigation: mitp_bias",DIRECT,DIRECT,"The quote directly mentions 'rx_modulator_type: tfln_mzm' which is a specific detail about the transceiver hardware, explicitly supporting the concept of 'transceiver_hardware' in Section II fundamentals.",meta-llama/llama-4-scout-17b-16e-instruct
O_ISAC_186,json,data/ext_res_v4/O_ISAC_186_v4.json,data/ext_res_v4/O_ISAC_186_v4.json,2C,transceiver_hardware,opa,lexical,study_level.enabling_tech.opa_present: False,39,39,no_heading,"study_level.evidence.reproducibility_artifacts: code_available
study_level.enabling_tech.ris_present: False
study_level.enabling_tech.opa_present: False
study_level.enabling_tech.machine_learning_used: False
study_level.key_contribution.key_contribution: The paper proposes a novel DFRC system based on chaotic OEOs, which uses the TDS of chaotic signals to encode binary bits for communication and the same signals for radar detection.",INDIRECT,INDIRECT,"The quote mentions 'opa_present: False', which implies the absence of optical amplifiers, but the context discusses a novel DFRC system based on chaotic OEOs, indicating a focus on optical or photonic technology, thus providing weak but relevant context for transceiver hardware.",llama-3.3-70b-versatile
O_ISAC_186,json,data/ext_res_v4/O_ISAC_186_v4.json,data/ext_res_v4/O_ISAC_186_v4.json,2C,transceiver_hardware,laser diode,lexical,"study_level.key_contribution.novel_component_specs: The chaotic OEO uses a laser diode, Mach-Zehnder modulator, fiber delay line, and photodetector to generate chaotic signals.",45,45,no_heading,"study_level.key_contribution.performance_enablers: photonic_dechirping
study_level.key_contribution.novel_component: Chaotic OEO
study_level.key_contribution.novel_component_specs: The chaotic OEO uses a laser diode, Mach-Zehnder modulator, fiber delay line, and photodetector to generate chaotic signals.
scenario_level.identification.experiment_id: E1
scenario_level.identification.scenario_label: Chaotic OEO-Based DFRC",DIRECT,DIRECT,"The quote explicitly mentions 'transceiver_hardware' components such as laser diode, Mach-Zehnder modulator, fiber delay line, and photodetector, which are directly related to the concept of transceiver hardware.",meta-llama/llama-4-scout-17b-16e-instruct
O_ISAC_186,json,data/ext_res_v4/O_ISAC_186_v4.json,data/ext_res_v4/O_ISAC_186_v4.json,2C,transceiver_hardware,mzm,lexical,scenario_level.transmitter.tx_external_modulator: mzm,50,50,no_heading,"scenario_level.transmitter.tx_source_type: laser
scenario_level.transmitter.tx_modulation_type: coherent
scenario_level.transmitter.tx_external_modulator: mzm
scenario_level.transmitter.wavelength_nm: 1550
scenario_level.transmitter.optical_bandwidth_ghz: 9",DIRECT,DIRECT,"The context explicitly mentions 'tx_external_modulator: mzm' which directly relates to 'transceiver_hardware', specifically indicating the type of external modulator used in the transmitter.",meta-llama/llama-4-scout-17b-16e-instruct
O_ISAC_186,json,data/ext_res_v4/O_ISAC_186_v4.json,data/ext_res_v4/O_ISAC_186_v4.json,2C,transceiver_hardware,mzm,lexical,scenario_level.receiver.rx_modulator_type: mzm,60,60,no_heading,"scenario_level.receiver.rx_aperture_diameter_m: 0.1
scenario_level.receiver.rx_photonic_processing: photonic_dechirping
scenario_level.receiver.rx_modulator_type: mzm
scenario_level.receiver.rx_modulator_bandwidth_ghz: 10
scenario_level.receiver.rx_modulator_operating_point: mitp",DIRECT,DIRECT,"The quote directly mentions 'rx_modulator_type: mzm' which is a specific detail about the transceiver hardware, explicitly supporting the concept of 'transceiver_hardware' in Section II fundamentals.",meta-llama/llama-4-scout-17b-16e-instruct
O_ISAC_186,json,data/ext_res_v4/O_ISAC_186_v4.json,data/ext_res_v4/O_ISAC_186_v4.json,2C,transceiver_hardware,opa,lexical,scenario_level.enabling_tech_details.opa_num_emitters: 1,114,114,no_heading,"scenario_level.tradeoff.tradeoff_control_parameter: tds
scenario_level.tradeoff.tradeoff_control_range: 0.5-1.5
scenario_level.enabling_tech_details.opa_num_emitters: 1
scenario_level.enabling_tech_details.opa_steering_range_deg: 10
scenario_level.enabling_tech_details.opa_beamwidth_deg: 1",DIRECT,DIRECT,"The quote explicitly mentions 'opa_num_emitters: 1', which directly relates to transceiver hardware, specifically the number of emitters in an optical parametric amplifier (OPA).",llama-3.3-70b-versatile
O_ISAC_186,json,data/ext_res_v4/O_ISAC_186_v4.json,data/ext_res_v4/O_ISAC_186_v4.json,2C,transceiver_hardware,opa,lexical,scenario_level.enabling_tech_details.opa_steering_range_deg: 10,115,115,no_heading,"scenario_level.tradeoff.tradeoff_control_range: 0.5-1.5
scenario_level.enabling_tech_details.opa_num_emitters: 1
scenario_level.enabling_tech_details.opa_steering_range_deg: 10
scenario_level.enabling_tech_details.opa_beamwidth_deg: 1
scenario_level.enabling_tech_details.ris_num_elements: 10",INDIRECT,INDIRECT,"The quote mentions 'opa_steering_range_deg' which is related to transceiver hardware, but it does not directly support or explain the concept of transceiver hardware. The context provides additional details about the optical system, but the quote itself only provides a specific parameter value.",llama-3.3-70b-versatile
O_ISAC_186,json,data/ext_res_v4/O_ISAC_186_v4.json,data/ext_res_v4/O_ISAC_186_v4.json,2C,transceiver_hardware,opa,lexical,scenario_level.enabling_tech_details.opa_beamwidth_deg: 1,116,116,no_heading,"scenario_level.enabling_tech_details.opa_num_emitters: 1
scenario_level.enabling_tech_details.opa_steering_range_deg: 10
scenario_level.enabling_tech_details.opa_beamwidth_deg: 1
scenario_level.enabling_tech_details.ris_num_elements: 10
scenario_level.enabling_tech_details.ris_type: reflective",DIRECT,DIRECT,"The quote explicitly mentions 'opa_beamwidth_deg' which is a transceiver hardware detail, providing direct support for the concept of transceiver hardware.",llama-3.3-70b-versatile
O_ISAC_186,json,data/ext_res_v4/O_ISAC_186_v4.json,data/ext_res_v4/O_ISAC_186_v4.json,2C,transceiver_hardware,led,lexical,"quality_assessment.tqaf_notes: The paper provides a clear description of the system and its components, and the simulation results are well-presented. However, the paper could benefit from more detailed information about the experimental setup and the measurement procedures.",125,125,no_heading,"quality_assessment.tqaf_metric_completeness: 2
quality_assessment.tqaf_reproducibility: 2
quality_assessment.tqaf_notes: The paper provides a clear description of the system and its components, and the simulation results are well-presented. However, the paper could benefit from more detailed information about the experimental setup and the measurement procedures.
Paper_ID: O_ISAC_186",INDIRECT,INDIRECT,"The quote discusses the quality of the paper's description and presentation of the system and its components, but does not provide explicit information about the transceiver hardware.",llama-3.3-70b-versatile
O_ISAC_187,json,data/ext_res_v4/O_ISAC_187_v4.json,data/ext_res_v4/O_ISAC_187_v4.json,2C,transceiver_hardware,opa,lexical,study_level.enabling_tech.opa_present: False,39,39,no_heading,"study_level.evidence.reproducibility_artifacts: The system's performance is validated through experimental results, and the reproducibility artifacts include the experimental setup and measurement results.
study_level.enabling_tech.ris_present: False
study_level.enabling_tech.opa_present: False
study_level.enabling_tech.machine_learning_used: False
study_level.key_contribution.key_contribution: The proposed system uses index modulation and chirp multiplexing to achieve high Doppler tolerance and communication reliability in LEO satellite ISAC applications.",NONE,NONE,"The provided quote and context do not explicitly support or provide relevant information about the fundamentals of Section II, as they focus on the absence of specific technologies (opa_present: False) and other aspects like reproducibility artifacts and key contributions, without directly addressing the core concepts of Section II.",llama-3.3-70b-versatile
O_ISAC_187,json,data/ext_res_v4/O_ISAC_187_v4.json,data/ext_res_v4/O_ISAC_187_v4.json,2C,transceiver_hardware,mzm,lexical,scenario_level.receiver.rx_modulator_type: MZM,60,60,no_heading,"scenario_level.receiver.rx_aperture_diameter_m: 0.1
scenario_level.receiver.rx_photonic_processing: photonic_dechirping
scenario_level.receiver.rx_modulator_type: MZM
scenario_level.receiver.rx_modulator_bandwidth_ghz: 1
scenario_level.receiver.rx_modulator_operating_point: MITP",DIRECT,DIRECT,"The quote directly mentions 'rx_modulator_type: MZM', which is a specific detail about the transceiver hardware, explicitly supporting the concept of 'transceiver_hardware' in Section II fundamentals.",meta-llama/llama-4-scout-17b-16e-instruct
O_ISAC_187,json,data/ext_res_v4/O_ISAC_187_v4.json,data/ext_res_v4/O_ISAC_187_v4.json,2C,transceiver_hardware,opa,lexical,scenario_level.enabling_tech_details.opa_num_emitters: 10,114,114,no_heading,"scenario_level.tradeoff.tradeoff_control_parameter: number_of_slopes
scenario_level.tradeoff.tradeoff_control_range: 1-10
scenario_level.enabling_tech_details.opa_num_emitters: 10
scenario_level.enabling_tech_details.opa_steering_range_deg: 10
scenario_level.enabling_tech_details.opa_beamwidth_deg: 1",DIRECT,DIRECT,"The quote explicitly mentions 'opa_num_emitters: 10', which directly relates to transceiver hardware, specifically the number of emitters in an optical pre-amplifier.",llama-3.3-70b-versatile
O_ISAC_187,json,data/ext_res_v4/O_ISAC_187_v4.json,data/ext_res_v4/O_ISAC_187_v4.json,2C,transceiver_hardware,opa,lexical,scenario_level.enabling_tech_details.opa_steering_range_deg: 10,115,115,no_heading,"scenario_level.tradeoff.tradeoff_control_range: 1-10
scenario_level.enabling_tech_details.opa_num_emitters: 10
scenario_level.enabling_tech_details.opa_steering_range_deg: 10
scenario_level.enabling_tech_details.opa_beamwidth_deg: 1
scenario_level.enabling_tech_details.ris_num_elements: 100",NONE,NONE,"The provided quote and context relate to optical parameters such as opa_steering_range_deg, opa_num_emitters, opa_beamwidth_deg, and ris_num_elements, which do not directly or indirectly support a specific claim about Section II fundamentals without further context on how these parameters influence the fundamentals.",llama-3.3-70b-versatile
O_ISAC_187,json,data/ext_res_v4/O_ISAC_187_v4.json,data/ext_res_v4/O_ISAC_187_v4.json,2C,transceiver_hardware,opa,lexical,scenario_level.enabling_tech_details.opa_beamwidth_deg: 1,116,116,no_heading,"scenario_level.enabling_tech_details.opa_num_emitters: 10
scenario_level.enabling_tech_details.opa_steering_range_deg: 10
scenario_level.enabling_tech_details.opa_beamwidth_deg: 1
scenario_level.enabling_tech_details.ris_num_elements: 100
scenario_level.enabling_tech_details.ris_type: reflective",DIRECT,DIRECT,"The context provides specific details about the transceiver hardware, including OPA beamwidth and number of emitters, which directly relate to the transceiver hardware concept.",meta-llama/llama-4-scout-17b-16e-instruct
O_ISAC_188,json,data/ext_res_v4/O_ISAC_188_v4.json,data/ext_res_v4/O_ISAC_188_v4.json,2C,transceiver_hardware,led,lexical,study_level.classification.oisac_medium_class: cabled_fibre,28,28,no_heading,"study_level.bibliographic.doi: Not Reported
study_level.bibliographic.document_type: journal
study_level.classification.oisac_medium_class: cabled_fibre
study_level.classification.carrier_band: C-band
study_level.classification.operational_environment: lab",NONE,NONE,"The provided text does not mention any evidence related to Section II fundamentals, such as OSNR, SNR, ESNR, Delta z, or Delta r_min. It appears to be a classification or metadata description.",llama-3.3-70b-versatile
O_ISAC_188,json,data/ext_res_v4/O_ISAC_188_v4.json,data/ext_res_v4/O_ISAC_188_v4.json,2C,transceiver_hardware,opa,lexical,study_level.enabling_tech.opa_present: False,39,39,no_heading,"study_level.evidence.reproducibility_artifacts: code_available
study_level.enabling_tech.ris_present: False
study_level.enabling_tech.opa_present: False
study_level.enabling_tech.machine_learning_used: False
study_level.key_contribution.key_contribution: The paper proposes an endogenous ISAC system using telecom pilots for both SOP rotation estimation and DAS, achieving a spatial resolution of 1 m and a strain resolution of 0.73 nε/√Hz.",NONE,NONE,"The quote provided does not directly relate to transceiver hardware, but rather discusses the absence of an optical parametric amplifier (opa_present: False) in the context of a study on an endogenous ISAC system. This information is unrelated to the concept of transceiver hardware.",llama-3.3-70b-versatile
O_ISAC_188,json,data/ext_res_v4/O_ISAC_188_v4.json,data/ext_res_v4/O_ISAC_188_v4.json,2C,transceiver_hardware,mzm,lexical,scenario_level.transmitter.tx_external_modulator: mzm,50,50,no_heading,"scenario_level.transmitter.tx_source_type: laser
scenario_level.transmitter.tx_modulation_type: coherent
scenario_level.transmitter.tx_external_modulator: mzm
scenario_level.transmitter.wavelength_nm: 1550.12
scenario_level.transmitter.optical_bandwidth_ghz: 200",DIRECT,DIRECT,"The context explicitly mentions 'tx_external_modulator: mzm' which directly supports the concept of 'transceiver_hardware' in Section II fundamentals, specifically referring to a type of modulator hardware used in transceivers.",meta-llama/llama-4-scout-17b-16e-instruct
O_ISAC_188,json,data/ext_res_v4/O_ISAC_188_v4.json,data/ext_res_v4/O_ISAC_188_v4.json,2C,transceiver_hardware,mzm,lexical,scenario_level.receiver.rx_modulator_type: mzm,57,57,no_heading,"scenario_level.receiver.rx_detector: balanced_pd
scenario_level.receiver.rx_photonic_processing: photonic_dechirping
scenario_level.receiver.rx_modulator_type: mzm
scenario_level.receiver.rx_modulator_bandwidth_ghz: 43
scenario_level.integration.hardware_sharing_mode: shared_frontend",DIRECT,DIRECT,"The quote directly mentions 'rx_modulator_type: mzm', which is a specific detail about the transceiver hardware, explicitly supporting the concept of 'transceiver_hardware' in Section II fundamentals.",meta-llama/llama-4-scout-17b-16e-instruct
