claim_id,claim_key,section,paper_id,concept,strength,quote,line_start,line_end,heading_path,claim_supported
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,NONE,"In this paper, representative achievements in broadband photon-assisted terahertz communication and sensing have been reviewed, and our experimental progresses in four different areas: the large capacity terahertz transmission, the long distance terahertz transmission, the real-time terahertz communication, and the terahertz integrated sensing and communication, have been demonstrated in detail. In the large capacity transmission, multiple multiplexing techniques, such as multi-dimensional multiplexing, high-level QAM modulation, electrical/optical multi-carrier modulation, the MIMO transmission and so on are used to obtain larger capacity, and the largest capacity we achieved is up to 6.4 Tbit/s over 20 km fiber and 54 m wireless transmission. In the long distance transmission, we realized the 400 m transmission of the 335 GHz terahertz signal with a net bit rate of 25.6 Gbit/s with the help of the high gain high sensitivity terahertz modules and advanced DSP algorithms. In terms of real-time terahertz communication, 100/2 × 100 GbE real-time terahertz wireless transmissions have been achieved based on the photon-assisted technology for the first time with 10 to 20 times higher capacity than 5G. In the area of terahertz sensing and communication integration, the sensing and communication signals are generated based on photon-assisted technology at the same time and multiplexed based on the FDM and TDM schemes respectively. In the TDM system, the 38.1 Gbit/s data transmission over 50 m wireless link at 340 GHz band and the sensing function with 1.58 cm range resolution can be successfully realized simultaneously. All these achievements are beneficial explorations to the potential application of terahertz communication technique in the future 6G, but there are still challenges to be overcome to achieve the transmission with larger capacity (Tbps) and longer distance (km) to realize the mature application of terahertz communication in the future.",416,416,Broadband Photon-Assisted Terahertz Communication and Sensing > VII. CONCLUSION,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,INDIRECT,"- [9] C. Csatro, R. Elschner, T.Merkle, C. Schubert, and R. Freund, ""Long-range high-speed THz-wireless transmission in the 300 GHz band,"" in *Proc. IEEE 3rd Int. Workship Mobile Terahertz Syst.*, 2020, pp. 1–4.",428,428,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,"- [13] J. Ding et al., ""THz-over-fiber transmission with a net rate of 5.12 Tbps in an 80 channel WDM system,"" *Opt. Lett.*, vol. 47, no. 12, pp. 3103–3106, Jun. 2022.",435,435,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,"- [16] Y. Tan et al., ""Transmission of high-frequency terahertz band signal beyond 300 GHz over metallic hollow core fiber,"" *J. Lightw. Technol.*, vol. 40, no. 3, pp. 700–707, Feb. 2022.",438,438,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,"- [17] M. Zhu et al., ""Demonstration of record-high 452-Gbps terahertz wired transmission over hollow-core fiber at 325 GHz,"" *Sci. China (Inf. Sci.)*, vol. 65, no. 2, pp. 237–238, 2022.",439,439,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,"- [18] J. Ding et al., ""352-Gbit/s single line rate THz wired transmission based on PS-4096QAM employing hollow-core fiber,"" *Digit. Commun. Netw.*, 2022, doi: [10.1016/j.dcan.2022.04.018.](https://dx.doi.org/10.1016/j.dcan.2022.04.018)",440,440,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,INDIRECT,"- [20] Y. Xu et al., ""Coherent digital-analog radio-over-fiber (DA-RoF) system with a CPRI-equivalent data rate beyond 1 Tb/s for fronthaul,"" *Opt. Exp.*, vol. 30, no. 16, pp. 29409–29420, Aug. 2022.",442,442,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,NONE,"- [25] C. Wang et al., ""High-speed terahertz band radio-over-fiber system using hybrid time-frequency domain equalization,"" *IEEE Photon. Technol. Lett.*, vol. 34, no. 11, pp. 559–562, Jun. 2022.",447,447,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,INDIRECT,"- [26] K. Wang et al., ""Probabilistically shpaed 16QAM signal transmission in a photonics-aided wireless terahertz-wave system,"" in *Proc. IEEE Opt. Fiber Commun. Conf. Expo.*, 2018, pp. 1–3.",448,448,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,"- [38] X. Li et al., ""120Gb/s wireless terahertz-wave signal delivery by 375GHz-500GHz multi-carrier in a 2 × 2 MIMO system,"" in *Proc. Opt. Fiber Commun. Conf.*, 2018, Paper M4J.4.",461,461,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,"- [40] S. Jia et al., ""Integrated dual-DFB laser for 408 GHz carrier generation enabling 131 Gbit/s wireless transmission over 10.7 meters,"" in *Proc. Opt. Fiber Commun. Conf. Exhib.*, 2019, Paper Th1C-2.",463,463,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,"- [43] X. Li et al., ""Fiber-wireless transmission system of 108 Gb/s data over 80 km fiber and 2 × 2 multiple-input multiple-output wireless links at 100 GHz W-band frequency,"" *Opt. Lett.*, vol. 37, no. 24, pp. 5106–5108, Dec. 2012.",466,466,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,INDIRECT,"- [45] X. Li et al., ""Doubling transmission capacity in optical wireless system by antenna horizontal- and vertical-polarization multiplexing,"" *Opt. Lett.*, vol. 38, no. 12, pp. 2125–2127, Jun. 2013.",468,468,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,"- [46] J. Ding et al., ""104-m terahertz-wave wireless transmission employing 124.8-Gbit/s PS-256QAM signal,"" in *Proc. IEEE Opt. Fiber Commun. Conf. Exhib.*, 2022, pp. 1–3.",469,469,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,"- [48] W. Li et al., ""Delivery of 103.2 Gb/s 4096QAM signal over 180 m wireless distance at D-band enabled by truncated probabilistic shaping and MIMO volterra compensation,"" in *Proc. Opt. Fiber Commun. Conf.*, 2022, pp. 1–3.",471,471,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,INDIRECT,"- [53] C. Castro et al., ""100 Gb/s real-time transmission over a THz wireless fiber extender using a digitalcoherent optical modem,"" in *Proc. Opt. Fiber Commun. Conf.*, 2020, Paper M4I.2.",476,476,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,"- [54] C. Castro, R. Elschner, J. Machado, T. Merkle, C. Schubert, and R. Freund, ""Ethernet transmission over a 100 Gb/s real-time terahertz wireless link,"" in *Proc. IEEE Globecom Workships*, 2019, pp. 1–5.",477,477,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,INDIRECT,"- [58] A. Stöhr, M. F. Hermelo, M. Steeg, P. -T. B. Shih, and A. Ng'oma, ""Coherent radio-over-fiber THz communication link for high data-rate 59 Gbit/s 64-QAM-OFDM and real-time HDTV transmission,"" in *Proc. Opt. Fiber Commun. Conf. Exhib.*, 2017, pp. 1–3.",481,481,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,"- [59] J. Zhang et al., ""Real-time demonstration of 103.125-Gbps fiber–THz– fiber 2 × 2 MIMO transparent transmission at 360–430 GHz based on photonics,"" *Opt. Lett.*, vol. 47 no. 5, pp. 1214–1217, Mar. 2022.",482,482,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,"- [60] J. Zhang et al., ""Real-time demonstration of 100 GbE THz-wireless and fiber seamless integration networks,"" *J. Lightw. Technol.*, vol. 41, no. 4, pp. 1129–1138, Feb. 2023, doi: [10.1109/JLT.2022.3204268.](https://dx.doi.org/10.1109/JLT.2022.3204268)",483,483,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,NONE,"- [61] M. Zhu et al., ""Ultra-wideband fiber-THz-fiber seamless integration communication system towards 6G: Architecture, key techniques and testbed implementation,"" *Sci. China. Inf. Sci.*, vol. 66, no. 1, 2023, Art. no. 113301, doi: [10.1007/s11432-022-3565-3.](https://dx.doi.org/10.1007/s11432-022-3565-3)",484,484,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,"- [62] J. Zhang et al., ""Real-time dual-channel 2 × 2 MIMO fiber-THz-fiber seamless integration system at 385 GHz and 435 GHz,"" in *Proc. IEEE Eur. Conf. Opt. Commun.*, 2022, pp. 1–4.",485,485,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,NONE,"- <span id=""page-17-0""></span>[63] J. Yu et al., ""Tutorial: Broadband fiber-wireless integration for 5G+ communication,"" *APL Photon.*, vol. 3, no. 11, Sep. 2018, Art. no. 111101.",489,489,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,NONE,"- [66] L. Huang, R. Li, S. Liu, P. Dai, and X. Chen, ""Centralized fiber-distributed data communication and sensing convergence system based on microwave photonics,"" *J. Lightw. Technol.*, vol. 37, no. 21, pp. 5406–5416, Nov. 2019.",492,492,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,INDIRECT,"- [71] J. M. Jornet and I. F. Akyildiz, ""Channel modeling and capacity analysis for electromagnetic wireless nanonetworks in the terahertz band,"" *IEEE Trans. Wireless Commun.*, vol. 10, no. 10, pp. 3211–3221, Oct. 2011.",498,498,Broadband Photon-Assisted Terahertz Communication and Sensing > REFERENCES,True
5674e242aa25,2C|O_ISAC_132|transceiver_hardware,2C,O_ISAC_132,transceiver_hardware,DIRECT,"- **Optical Section:** Tunable Laser Source (TLS), Arbitrary Waveform Generator (AWG), I/Q Modulator.",21,21,Image Analysis: Representative Achievements in Large Capacity Photon-Assisted THz Transmission > Image Analysis: Experimental Setup for Integrated OWC and Signal Processing,True
5674e242aa25,2C|O_ISAC_132|transceiver_hardware,2C,O_ISAC_132,transceiver_hardware,DIRECT,"- **THz Section:** UTC-PD (Uni-Traveling-Carrier Photodiode) for O/E conversion, THz Horn Antenna.",22,22,Image Analysis: Representative Achievements in Large Capacity Photon-Assisted THz Transmission > Image Analysis: Experimental Setup for Integrated OWC and Signal Processing,True
5674e242aa25,2C|O_ISAC_132|transceiver_hardware,2C,O_ISAC_132,transceiver_hardware,DIRECT,- DP-MZM (Dual-Parallel Mach-Zehnder Modulator).,102,102,Image Analysis: Representative Achievements in Large Capacity Photon-Assisted THz Transmission > Image Analysis: Experimental Setup for Integrated OWC and Signal Processing > Image Analysis: Multi-channel AIPM Converter and Spectra,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,NONE,### Image Analysis: Representative Achievements in Large Capacity Photon-Assisted THz Transmission,5,5,Image Analysis: Representative Achievements in Large Capacity Photon-Assisted THz Transmission,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,INDIRECT,**Context:** Demonstrates the rapid scaling of THz wireless capacity using photonics.,13,13,Image Analysis: Representative Achievements in Large Capacity Photon-Assisted THz Transmission,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,### Image Analysis: BER Performance of 128 Gbit/s Signal,30,30,Image Analysis: Representative Achievements in Large Capacity Photon-Assisted THz Transmission > Image Analysis: Experimental Setup for Integrated OWC and Signal Processing > Image Analysis: BER Performance of 128 Gbit/s Signal,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,- **Y-axis:** Log(BER).,35,35,Image Analysis: Representative Achievements in Large Capacity Photon-Assisted THz Transmission > Image Analysis: Experimental Setup for Integrated OWC and Signal Processing > Image Analysis: BER Performance of 128 Gbit/s Signal,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,- BER reaches SD-FEC threshold (3.8 x 10^-3) at ~ -12 dBm.,38,38,Image Analysis: Representative Achievements in Large Capacity Photon-Assisted THz Transmission > Image Analysis: Experimental Setup for Integrated OWC and Signal Processing > Image Analysis: BER Performance of 128 Gbit/s Signal,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,- **Y-axis:** BER.,41,41,Image Analysis: Representative Achievements in Large Capacity Photon-Assisted THz Transmission > Image Analysis: Experimental Setup for Integrated OWC and Signal Processing > Image Analysis: BER Performance of 128 Gbit/s Signal,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,**Findings:** Stable transmission up to 32 GBaud with BER below threshold.,42,42,Image Analysis: Representative Achievements in Large Capacity Photon-Assisted THz Transmission > Image Analysis: Experimental Setup for Integrated OWC and Signal Processing > Image Analysis: BER Performance of 128 Gbit/s Signal,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,- BER per channel is consistently below the 7% HD-FEC threshold.,56,56,Image Analysis: Representative Achievements in Large Capacity Photon-Assisted THz Transmission > Image Analysis: Experimental Setup for Integrated OWC and Signal Processing > Image Analysis: Multi-channel THz Signal Setup and Performance,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,- BER remains below 3.8 x 10^-3 over the entire distance.,68,68,Image Analysis: Representative Achievements in Large Capacity Photon-Assisted THz Transmission > Image Analysis: Experimental Setup for Integrated OWC and Signal Processing > Image Analysis: Long-distance THz Wireless Transmission (76m / 350-500 GHz),True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,INDIRECT,### Image Analysis: BER vs Frequency and Power (AIPM System),110,110,Image Analysis: Representative Achievements in Large Capacity Photon-Assisted THz Transmission > Image Analysis: Experimental Setup for Integrated OWC and Signal Processing > Image Analysis: BER vs Frequency and Power (AIPM System),True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,INDIRECT,- **Y-axis:** Log(BER).,115,115,Image Analysis: Representative Achievements in Large Capacity Photon-Assisted THz Transmission > Image Analysis: Experimental Setup for Integrated OWC and Signal Processing > Image Analysis: BER vs Frequency and Power (AIPM System),True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,- 370 GHz achieves lowest BER (~3 x 10^-4) at 13 dBm.,118,118,Image Analysis: Representative Achievements in Large Capacity Photon-Assisted THz Transmission > Image Analysis: Experimental Setup for Integrated OWC and Signal Processing > Image Analysis: BER vs Frequency and Power (AIPM System),True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,**Resolution:** Sub-centimeter range resolution (~0.21 GHz bandwidth at 3 dB).,131,131,Image Analysis: Representative Achievements in Large Capacity Photon-Assisted THz Transmission > Image Analysis: Experimental Setup for Integrated OWC and Signal Processing > Image Analysis: Integrated Radar and Comm (ISAC) Setup,True
9558414444cf,2D|O_ISAC_132|performance_metrics,2D,O_ISAC_132,performance_metrics,DIRECT,### Image Analysis: BER for PS-256QAM-OFDM ISAC,135,135,Image Analysis: Representative Achievements in Large Capacity Photon-Assisted THz Transmission > Image Analysis: Experimental Setup for Integrated OWC and Signal Processing > Image Analysis: BER for PS-256QAM-OFDM ISAC,True
d0ce043bbaab,2A|O_ISAC_133|observation_plane,2A,O_ISAC_133,observation_plane,NONE,"Orthogonal frequency division multiplexing (OFDM) is a method of multi-carrier modulation that splits the data stream into several subcarriers for simultaneous transmission, enhancing spectral efficiency and resistance to multipath interference [10], [11]. The utilization of OFDM in OWC has gained significant attention in recent times [12]. OWC commonly employs intensity modulation and direct detection (IM/DD) [13], which necessitates the transmitted signal to be a positive real signal. This requirement makes traditional complex OFDM signals unsuitable for direct implementation in OWC systems. Consequently, various OFDM modulation techniques have been introduced for OWC applications, such as DC-biased optical OFDM (DCO-OFDM) [14], asymmetrically clipped optical OFDM (ACO-OFDM) [15], and unipolar OFDM (U-OFDM) [16]. However, these methods encounter clipping distortion due to the peak power constraints of light sources, resulting in performance degradation. To tackle this challenge, clipping-enhanced optical OFDM (CEO-OFDM) transmits the clipped signal portion in an additional time slot to mitigate distortion caused by the limited peak power of the light source [17]. These OFDM strategies employ hermitian symmetry to produce real signals from complex data sequences, fulfilling the unipolar criteria for optical OFDM. By leveraging the benefits of OFDM, OWC systems can achieve high data rates with improved reliability, which paves the way for more sophisticated applications, such as integrated communication and sensing.",25,25,Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems > I. Introduction,True
d0ce043bbaab,2A|O_ISAC_133|observation_plane,2A,O_ISAC_133,observation_plane,NONE,"- [14] S. D. Dissanayake and J. Armstrong, ""Comparison of ACO-OFDM, DCO-OFDM and ADO-OFDM in IM/DD systems,"" *Journal of lightwave technology*, vol. 31, no. 7, pp. 1063–1072, 2013.",371,371,B. Estimation of Distance and velocity in Passive Sensing Process > C. CRLB Estimation of Passive Sensing > IV. PERFORMANCE ANALYSIS > REFERENCES,True
2390d3f3184a,2A|O_ISAC_133|integration_paradigm,2A,O_ISAC_133,integration_paradigm,INDIRECT,"Abstract-In the era of 6G, the merging of wireless communication with sensing technologies has become a key area of research, particularly in addressing limitations in spectrum resources. Optical wireless communication (OWC) is an advanced technology that provides high data rates and broad bandwidth, creating new opportunities for integrated sensing and communication (ISAC). However, current studies have not adequately investigated how to efficiently use communication signals in OWC systems for sensing in scenarios with a transmitted peak power constraint and signal clipping distortions. This work introduces a novel approach using the cyclic prefix (CP) of the signal frame in a clipping-enhanced optical orthogonal frequency division multiplexing (CEO-OFDM) system for integrated passive sensing and communication (IPSAC) using the OFDM signal itself without transmitting extra sensing signals. Employing CEO-OFDM technology mitigates the clipping distortion due to the peak transmitted power restrictions, ensuring optimal communication performance. Additionally, it leverages the inherent cyclic prefix of the OFDM signal for sensing purposes, eliminating the need for extra sensing signals like pilots, thus achieving efficient target detection and time difference of arrival estimation (TDOA). The study also uses the Cramér-Rao lower bound (CRLB) to measure the sensing capabilities of the system. Simulation results demonstrate that the proposed technique surpasses conventional DCbiased optical OFDM (DCO-OFDM) and asymmetrically clipped optical OFDM (ACO-OFDM) systems in sensing performance and bit error rate (BER). From the results, in the multi-frame TDOA estimation process, the TDOA estimation error in the CEO-OFDM system is 4 times less than that of the DCO-OFDM system and 2 times less than that of the ACO-OFDM system. This suggests that the CEO-OFDM system demonstrates notably reduced estimation errors and enhanced precision compared to the other systems.",9,9,Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems,True
2390d3f3184a,2A|O_ISAC_133|integration_paradigm,2A,O_ISAC_133,integration_paradigm,INDIRECT,"However, traditional radio frequency (RF) based technologies have several deficiencies in sensing, including electromagnetic interference, sensitivity to environmental changes, multipath effects, and spectrum scarcity. OWC and sensing offer effective alternatives for location-based services [28]– [30]. Currently, most studies investigate wireless optical sensing and communication separately [31]–[33]. In an integrated network of wireless optical integrated sensing and communication (ISAC), both operations can be optimized through the shared use of a single hardware platform and a unified signal processing framework. This integration provides significant advantages, such as immunity to electromagnetic interference, reduced multipath effects, and lower deployment costs, attracting increasing attention from both industry and academia. Beyond these advantages, ISAC systems can be further classified into two categories depending on whether sensing is conducted in an active or passive mode [34]. In ISAC, the sensing receiver has prior knowledge of the transmitted signal, and sensing and communication demodulation are typically performed at different nodes [35]. In contrast, in integrated passive sensing and communication (IPSAC), the receiver has no prior knowledge of the transmitted signal, and both sensing and communication demodulation must be performed at the same node.",33,33,Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems > I. Introduction,True
2390d3f3184a,2A|O_ISAC_133|integration_paradigm,2A,O_ISAC_133,integration_paradigm,INDIRECT,Fig. 1: UAV based communication and sensing scenarios.,51,51,Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems > II. CEO-OFDM SYSTEM MODEL,True
2390d3f3184a,2A|O_ISAC_133|integration_paradigm,2A,O_ISAC_133,integration_paradigm,INDIRECT,"Fig. 12 presents the distributions of the estimated distance and velocity for CEO-OFDM under the two distinct  $\Gamma$  conditions. The results indicate that the estimated distances deviate from a Gaussian distribution and instead capture the statistical characteristics of the multipath channel, while remaining concentrated around the dominant peak, consistent with the LOS-dominated scenario. In contrast, the estimated velocities exhibit an approximately Gaussian distribution across both  $\Gamma$  values. These findings demonstrate that, although multipath propagation introduces statistical variations, the proposed CEO-OFDM algorithm consistently provides robust and reliable estimation performance in UAV optical communication scenarios.",342,342,B. Estimation of Distance and velocity in Passive Sensing Process > C. CRLB Estimation of Passive Sensing > IV. PERFORMANCE ANALYSIS,True
2390d3f3184a,2A|O_ISAC_133|integration_paradigm,2A,O_ISAC_133,integration_paradigm,INDIRECT,"- [30] J. Wang, Z. Bai, J. Lian, Y. Guo, G. Zhu, and Y. Wang, ""A power-domain non-orthogonal integrated sensing and communication waveform design using OFDM,"" *IEEE Wireless Communications Letters*, 2024.",388,388,B. Estimation of Distance and velocity in Passive Sensing Process > C. CRLB Estimation of Passive Sensing > IV. PERFORMANCE ANALYSIS > REFERENCES,True
2390d3f3184a,2A|O_ISAC_133|integration_paradigm,2A,O_ISAC_133,integration_paradigm,DIRECT,"- [32] Z. Yang, S. Gao, X. Cheng, and L. Yang, ""Superposed im-ofdm (S-IM-OFDM): An enhanced OFDM for integrated sensing and communications,"" *IEEE Transactions on Vehicular Technology*, vol. 73, no. 10, pp. 15 832–15 836, 2024.",390,390,B. Estimation of Distance and velocity in Passive Sensing Process > C. CRLB Estimation of Passive Sensing > IV. PERFORMANCE ANALYSIS > REFERENCES,True
2390d3f3184a,2A|O_ISAC_133|integration_paradigm,2A,O_ISAC_133,integration_paradigm,INDIRECT,"- [35] Z. Wei, R. Xu, Z. Feng, H. Wu, N. Zhang, W. Jiang, and X. Yang, ""Symbol-level integrated sensing and communication enabled multiple base stations cooperative sensing,"" *IEEE Transactions on Vehicular Technology*, vol. 73, no. 1, pp. 724–738, 2023.",393,393,B. Estimation of Distance and velocity in Passive Sensing Process > C. CRLB Estimation of Passive Sensing > IV. PERFORMANCE ANALYSIS > REFERENCES,True
2390d3f3184a,2A|O_ISAC_133|integration_paradigm,2A,O_ISAC_133,integration_paradigm,NONE,"Jie Lian is an associate professor of electrical engineering at Northwestern Polytechnical University, Xi'an, China. He received a B.S. degree from Northwestern Polytechnical University, China, in 2011 and an M.S. and Ph.D. in electrical engineering from the University of Virginia, Charlottesville, VA, USA, in 2014 and 2017, respectively. From 2018-2019, he was a research associate with the University of Virginia. His research interests include integrated sensing and communication system design, signal processing in communication systems, wireless op-",406,406,B. Estimation of Distance and velocity in Passive Sensing Process > C. CRLB Estimation of Passive Sensing > IV. PERFORMANCE ANALYSIS > REFERENCES,True
2390d3f3184a,2A|O_ISAC_133|integration_paradigm,2A,O_ISAC_133,integration_paradigm,DIRECT,integrated sensing and communication.,414,414,B. Estimation of Distance and velocity in Passive Sensing Process > C. CRLB Estimation of Passive Sensing > IV. PERFORMANCE ANALYSIS > REFERENCES,True
2390d3f3184a,2A|O_ISAC_133|integration_paradigm,2A,O_ISAC_133,integration_paradigm,NONE,"Jiale Wang received a B.Sc. in detection, guidance, and controlling engineering in 2019 at Northwestern Polytechnical University (NPU) in Xi'an, China. The master's degree is obtained in signal and information processing in the Center of Intelligent Acoustic and Immersive Communication (CIAIC) of NPU in 2022. He is pursuing a Ph.D. in oceanic electronic information from the NPU. His research interests include integrated sensing and communications, optical wireless communication, and acoustical array signal processing.",418,418,B. Estimation of Distance and velocity in Passive Sensing Process > C. CRLB Estimation of Passive Sensing > IV. PERFORMANCE ANALYSIS > REFERENCES,True
4ccfa92878bf,2B|O_ISAC_133|channel_models,2B,O_ISAC_133,channel_models,NONE,"Orthogonal frequency division multiplexing (OFDM) is a method of multi-carrier modulation that splits the data stream into several subcarriers for simultaneous transmission, enhancing spectral efficiency and resistance to multipath interference [10], [11]. The utilization of OFDM in OWC has gained significant attention in recent times [12]. OWC commonly employs intensity modulation and direct detection (IM/DD) [13], which necessitates the transmitted signal to be a positive real signal. This requirement makes traditional complex OFDM signals unsuitable for direct implementation in OWC systems. Consequently, various OFDM modulation techniques have been introduced for OWC applications, such as DC-biased optical OFDM (DCO-OFDM) [14], asymmetrically clipped optical OFDM (ACO-OFDM) [15], and unipolar OFDM (U-OFDM) [16]. However, these methods encounter clipping distortion due to the peak power constraints of light sources, resulting in performance degradation. To tackle this challenge, clipping-enhanced optical OFDM (CEO-OFDM) transmits the clipped signal portion in an additional time slot to mitigate distortion caused by the limited peak power of the light source [17]. These OFDM strategies employ hermitian symmetry to produce real signals from complex data sequences, fulfilling the unipolar criteria for optical OFDM. By leveraging the benefits of OFDM, OWC systems can achieve high data rates with improved reliability, which paves the way for more sophisticated applications, such as integrated communication and sensing.",25,25,Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems > I. Introduction,True
4ccfa92878bf,2B|O_ISAC_133|channel_models,2B,O_ISAC_133,channel_models,INDIRECT,"However, traditional radio frequency (RF) based technologies have several deficiencies in sensing, including electromagnetic interference, sensitivity to environmental changes, multipath effects, and spectrum scarcity. OWC and sensing offer effective alternatives for location-based services [28]– [30]. Currently, most studies investigate wireless optical sensing and communication separately [31]–[33]. In an integrated network of wireless optical integrated sensing and communication (ISAC), both operations can be optimized through the shared use of a single hardware platform and a unified signal processing framework. This integration provides significant advantages, such as immunity to electromagnetic interference, reduced multipath effects, and lower deployment costs, attracting increasing attention from both industry and academia. Beyond these advantages, ISAC systems can be further classified into two categories depending on whether sensing is conducted in an active or passive mode [34]. In ISAC, the sensing receiver has prior knowledge of the transmitted signal, and sensing and communication demodulation are typically performed at different nodes [35]. In contrast, in integrated passive sensing and communication (IPSAC), the receiver has no prior knowledge of the transmitted signal, and both sensing and communication demodulation must be performed at the same node.",33,33,Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems > I. Introduction,True
