entry_type,sheet_name,field_name,code_group,code,label_or_definition,decision_rule,data_type,required_stage,missing_rule,rq_mapping,phase_boundary,schema_version
value,,,value_origin,digitized_from_figure,Digitized from a figure; method and source figure required.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,extraction_status,not_started,No source-level extraction has begun.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,extraction_status,in_progress,Extraction is underway.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,extraction_status,extracted,Initial extraction is complete.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,extraction_status,pending_verification,Awaiting human verification.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,extraction_status,needs_revision,Verification found a correctable issue.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,extraction_status,adjudication_required,A scientific or provenance decision is unresolved.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,extraction_status,verified,Human verification completed.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,extraction_status,locked,Record locked after QA.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,verification_status,not_checked,No human verification yet.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,verification_status,verified,Verified against original source.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,verification_status,needs_revision,Correction required.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,verification_status,conflict,Unresolved discrepancy exists.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,optical_modality,fiber,Fiber-optic communication-sensing platform.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,optical_modality,FSO,Free-space/optical wireless platform excluding VLC/LiFi when distinguishable.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,optical_modality,VLC_LiFi,Visible-light communication or LiFi platform.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,optical_modality,photonic_THz,Photonically generated/processed THz or mmWave platform.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,optical_modality,hybrid_optical,Material combination of two or more optical/photonic modalities.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,optical_modality,other_optical,Eligible optical platform not represented above; note required.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,optical_modality,unclear,Optical modality cannot yet be resolved.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,integration_level,device_component,Integration is primarily at device/component level.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,integration_level,link,Integration occurs within a common optical/wireless link.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,integration_level,channel,Integration is organized around a shared channel model.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,integration_level,system,Integration spans the end-to-end system.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,integration_level,network,Integration is evaluated at network/resource-allocation level.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,integration_level,application,Functions are jointly evaluated within a shared application scenario.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,integration_level,multi_level,Two or more explicit levels apply.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,integration_level,unclear,Level cannot yet be resolved.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,integration_mechanism,shared_waveform,Same waveform carries or supports both functions.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,integration_mechanism,shared_hardware,Material hardware is shared.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,integration_mechanism,shared_optical_carrier,Optical carrier/source is shared.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,integration_mechanism,shared_link_or_channel,Common link/channel supports both functions.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,integration_mechanism,shared_resource_allocation,Time/frequency/power/spatial resources are jointly allocated.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,integration_mechanism,joint_design_or_optimization,Functions are co-designed or co-optimized.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,integration_mechanism,shared_application_scenario,Integration is at common application-scenario level.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,integration_mechanism,mixed,Multiple mechanisms apply.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,integration_mechanism,other,Other mechanism; note required.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,integration_mechanism,unclear,Mechanism cannot yet be resolved.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,measurement_plane,device_component,Device/component measurement plane.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,measurement_plane,link,End-to-end or segment link plane.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,measurement_plane,channel,Channel-estimation/model plane.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,measurement_plane,network,Network-level plane.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,measurement_plane,application,Application/task plane.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,measurement_plane,system,Integrated system plane.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,measurement_plane,unclear,Plane cannot yet be resolved.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,validation_type,analytical,"Closed-form, theoretical or formal analytical validation.",Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,validation_type,numerical_analysis,Numerical evaluation not described as stochastic simulation.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,validation_type,simulation,Software/synthetic simulation.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,validation_type,dataset_based,Validation on a defined dataset.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,validation_type,laboratory_experiment,Controlled laboratory experiment.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,validation_type,prototype_testbed,Integrated prototype or testbed demonstration.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,validation_type,field_experiment,Operational or real-world field experiment.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,validation_type,mixed,More than one validation type.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,metric_domain,communication,Communication performance metric.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,metric_domain,sensing,Sensing/perception/localization metric.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,metric_domain,joint,Joint objective or coupled metric.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_function,data_transmission,User/data-bearing transmission.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_function,channel_estimation,Communication-channel estimation or equalization support.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_function,network_access,Access/connectivity function.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_function,fronthaul_backhaul,"Fronthaul, backhaul or transport function.",Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_function,resource_allocation,Communication resource-allocation or scheduling function.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_function,control_signaling,Control or coordination signaling.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_function,secure_communication,Communication security or physical-layer protection.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_function,other,Other communication function; note required.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_task,ranging,Distance/range estimation.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_task,localization,Position/localization estimation.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_task,detection,"Target, event or object detection.",Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_task,imaging,Image or scene reconstruction/recognition.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_task,monitoring,General state or environmental monitoring.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_task,distributed_acoustic_sensing,Distributed acoustic sensing.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_task,vibration_sensing,"Vibration detection, estimation or localization.",Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_task,channel_sensing,Channel/propagation perturbation sensing or estimation.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_task,environmental_perception,Environmental perception beyond channel estimation.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_task,health_vital_sign_sensing,Physiological or vital-sign sensing.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_task,motion_pose_gesture,"Motion, pose or gesture sensing.",Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_task,spectrum_polarization_sensing,Spectrum or polarization-state sensing.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_task,other,Other sensing task; note required.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,BER,Bit error rate.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,data_rate,Reported gross or net data rate.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,capacity,Channel/system capacity.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,throughput,Measured or simulated throughput.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,spectral_efficiency,"Bit-rate efficiency per bandwidth or data-subcarrier fraction, with definition retained.",Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,latency,Communication latency.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,SNR,Signal-to-noise ratio.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,OSNR,Optical signal-to-noise ratio.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,ESNR,Effective signal-to-noise ratio.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,link_budget,Link-budget quantity.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,coverage,Communication coverage or reach.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,outage_probability,Outage probability.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,EVM,Error vector magnitude.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,Q_factor,Optical/electrical Q-factor.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,PAPR_PAOPR,Peak-to-average electrical or optical power ratio.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,other,Other communication metric; retain reported name and definition.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,range_accuracy,Range accuracy or error.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,localization_error,Localization/positioning error.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,detection_probability,Probability of detection.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,false_alarm_rate,False-alarm probability or rate.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,resolution,"Range, spatial, angular or temporal resolution.",Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,CRB,Cramér-Rao bound.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,FIM,Fisher information matrix or derived information quantity.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,estimation_error,General estimation-error metric.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,MAPE,Mean absolute pilot error as defined by the source.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,sensing_SNR,Sensing signal-to-noise ratio.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,sensing_rate,Sensing/update/acquisition rate.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,other,Other sensing metric; retain reported name and definition.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,comparison_operator,eq,Equal to.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,comparison_operator,lt,Less than.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,comparison_operator,le,Less than or equal to.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,comparison_operator,gt,Greater than.,Use the code exactly as written; add a source note when the classification is borderline.,controlled_text,when_applicable,Do not substitute an empty cell for an assessed NR/NA/UNC state.,,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
