paper_id,section,concept,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_116,4B,vlc,light,lexical,NONE,"This snippet discusses the limitations of LOS UV communication and proposes a solution, but it does not mention 'vlc' or any related concepts.","While this data rate is impressive, it is highly dependent on maintaining very stringent direct LOS with 0° offset angle between the transmitter (Tx) and the receiver (Rx). The combined effects of limited divergence angle and the Lambertian emission pattern of the LED will result in a sharp decrease in received intensity off-axis. So, considering the 7% FEC limit, slightly misaligning the transmitter from 0° to 20° offset azimuth angle degraded the link to below 200 Mbps (Fig. 2) - a significant drop in performance. Thus, such a LOS link has limited coverage and is not quite suitable for most practical applications. To address this stringent alignment requirement and the resulting limited coverage, a reflection-assisted diffused-beam NLOS UV link is proposed as a practical solution, thus making it suitable for reliable OWC in practical scenarios.",49,49,II. LIMITATION OF LOS UV COMMUNICATION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_116,4B,vlc,light,lexical,NONE,"The provided snippet does not mention 'vlc' (which typically stands for VideoLAN Client, a media player) at all. It discusses a reflection-assisted NLOS UVC system, which is unrelated to the concept of vlc.","<span id=""page-1-2""></span>Initially, a large part of the ceiling is illuminated by the UV LED array, which acts as a huge secondary light source. The reflected UV photons are then captured by an ultrasensitive optical detector, enabling a NLOS link that is free from signal blockage. This approach results in a pervasive coverage due to the extended area of the secondary light source.",59,59,II. LIMITATION OF LOS UV COMMUNICATION > III. ENHANCED COVERAGE WITH UV COMMUNICATION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_116,4B,photonic_thz,THz optical,fuzzy:90.9090909090909,NONE,The snippet does not mention photonic THz or any related concept.,Full-room coverage of the optical signal is achieved by detecting extremely weak scattered/reflected UV photons.,53,53,II. LIMITATION OF LOS UV COMMUNICATION > III. ENHANCED COVERAGE WITH UV COMMUNICATION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_116,4B,photonic_thz,THz optical,fuzzy:90.9090909090909,NONE,"The snippet discusses UV communication, BER, and SNR maps, but does not mention photonic THz or any related concept.","The BER and SNR maps for the three scenarios are shown in Fig. 6, with signal quality divided into four levels based on FEC thresholds. In the blue region, the BER is below  $2.18 \times 10^{-5}$ , meeting the 2.7% overhead FEC limit, while the green and orange regions correspond to the higher 7% and 20% overhead FEC limits, respectively. The red area indicates poor signal quality. The corresponding SNR maps are also provided to the right. In the first scenario (Fig. 6 (a)), omnidirectional coverage is achieved, but signal quality degrades towards the edges of the room due to limited 18° FWHM of the spotlight beam. In the second scenario (Fig. 6 (b)), orienting the receiver loosely toward the hotspot increases the blue and green regions, maintaining an SNR above 7.19 dB and BER below  $2.45 \times 10^{-4}$  throughout the area. In the third scenario (Fig. 6 (c)), the hotspot shifts and the illuminated area becomes elliptical, expanding the blue region and providing robust signal coverage even if the transmitter is placed at the edge of the room. The BER and SNR distributions align with the optical intensity patterns of ceiling reflection. As described,",93,93,"II. LIMITATION OF LOS UV COMMUNICATION > <span id=""page-2-2""></span>C. Enhanced Coverage Results and Discussions",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_116,4B,hybrid,FW,lexical,NONE,The concept of 'hybrid' is not mentioned in this snippet.,"A block diagram of the ceiling-reflection NLOS UV communication system is shown in Fig. 3. On the transmitter side, the light source consists of an array of nine 265 nm UV LEDs (OSRAM SU CZHEF1.VC) with a combined rated output power of 0.45 W, which is kept consistent for all measurements. The beam is confined by an aluminium-coated spotlight reflector, resulting in a hot spot in the centre with full-width half-maximum (FWHM) of 18° and a diffused beam surrounding it with total beam divergence angle (BDA) of 83° (defined as 0.1% of its peak irradiance). A PMT (Hamamatsu H9305-09) with a 44° FOV is used to detect scattered/reflected photons. A UV bandpass filter (Newport 10BPF10-265) is mounted in front of the PMT to block background light. The weak photocurrent from PMT is then amplified using a transimpedance amplifier (TIA) and captured by an oscilloscope for off-line signal processing. According to the Directive 2006/25/EC regulation on optical radiation, the maximum permissible eye and skin exposure to UV-C radiation is 30 J/m<sup>2</sup> over an 8-hour period, corresponding to an irradiance of 104.17 nW/cm<sup>2</sup> [10]. However, at the receiver side, the UV irradiance is only 55 nW/cm<sup>2</sup>, well within the safety limits.",63,63,II. LIMITATION OF LOS UV COMMUNICATION > A. Experimental Set-up and Configurations,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_116,4B,hybrid,FW,lexical,NONE,The concept of 'hybrid' is not mentioned in this snippet.,"The BER and SNR maps for the three scenarios are shown in Fig. 6, with signal quality divided into four levels based on FEC thresholds. In the blue region, the BER is below  $2.18 \times 10^{-5}$ , meeting the 2.7% overhead FEC limit, while the green and orange regions correspond to the higher 7% and 20% overhead FEC limits, respectively. The red area indicates poor signal quality. The corresponding SNR maps are also provided to the right. In the first scenario (Fig. 6 (a)), omnidirectional coverage is achieved, but signal quality degrades towards the edges of the room due to limited 18° FWHM of the spotlight beam. In the second scenario (Fig. 6 (b)), orienting the receiver loosely toward the hotspot increases the blue and green regions, maintaining an SNR above 7.19 dB and BER below  $2.45 \times 10^{-4}$  throughout the area. In the third scenario (Fig. 6 (c)), the hotspot shifts and the illuminated area becomes elliptical, expanding the blue region and providing robust signal coverage even if the transmitter is placed at the edge of the room. The BER and SNR distributions align with the optical intensity patterns of ceiling reflection. As described,",93,93,"II. LIMITATION OF LOS UV COMMUNICATION > <span id=""page-2-2""></span>C. Enhanced Coverage Results and Discussions",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_116,4B,hybrid,fiber optic wireless,fuzzy:85.0,INDIRECT,"The concept of 'hybrid' is mentioned in reference [1] as 'hybrid FSO/fiber communication system', indicating an indirect relation to the concept.","- <span id=""page-3-2""></span>[3] I. Abdalla, M. B. Rahaim, and T. D. C. Little, ""Interference in multiuser optical wireless communications systems,"" *Phil. Trans. Roy. Soc. A, Math., Phys. Eng. Sci.*, vol. 378, no. 2169, Apr. 2020, Art. no. 20190190.",123,123,II. LIMITATION OF LOS UV COMMUNICATION > REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_116,4B,json:oisac_medium_class,,json,DIRECT,Structured classification field,,,,,study_level.classification.oisac_medium_class,wireless_uv,json,DIRECT,,,False
O_ISAC_117,4B,fso,optical wireless,lexical,NONE,"The text does not mention the concept 'fso' explicitly, and the context provided does not relate directly to the concept.","The form of the transmitted signal differs from optical wireless communication (OWC) and RF communication. In OWC systems, the transmitted signal must be a non-negative real number with unipolar characteristics. Therefore, this design introduces the Asymmetrically Clipped Optical (ACO) OFDM technique to align with the signal requirements of OWC systems[6]. The block diagram of the integrated ACO-OFDM-LFM LIDAR communication sensing system is depicted in Fig.",35,35,II. SYSTEM MODEL,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_117,4B,fso,wireless optical,lexical,NONE,"The text does not mention the concept 'fso' explicitly, and the references provided do not relate directly to the concept.","- [14] CAO M H, WANG R, ZHANG Y, et al. Performance of CNN-AE in ultra-Nyquist wireless optical Communication end-to-end system [J]. Journal of Chongqing University of Posts and Telecommunications (Natural Science Edition), 2024,36(01):181-190.",243,243,REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_117,4B,vlc,light spectrum,fuzzy:85.71428571428572,NONE,"The text does not mention VLC (Visible Light Communication) explicitly, and the context is about waveform design, OFDM, and LiDAR technology, which are unrelated to VLC.","On the other hand, Orthogonal Frequency Division Multiplexing (OFDM) is commonly used in communicationbased integrated systems due to its high spectrum utilization. For instance, [4] constructs OFDM symbols as radar pulses forming frames for communication, and applies decoherence and compensation processes on received target echo information to achieve both communication and sensing functions. However, since only one bit can be embedded in each waveform, it leads to a low communication rate making it suitable only for specific ranging scenarios. Addressing these limitations, [5] proposes an OFDM-based integrated waveform design method which significantly enhances overall performance compared to traditional waveforms through weighting and optimization of the communication data rate along with conditional mutual information between observation signal and random target response pulses.",29,29,INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_117,4B,vlc,light,lexical,NONE,"The text discusses optical channels, atmospheric turbulence, and the Gamma-Gamma distribution model, but does not mention VLC (Visible Light Communication) explicitly, and the context is about channel modeling, which is not directly related to VLC.","The propagation of light waves in OWC systems is affected by atmospheric turbulence, resulting in refraction, scattering, and disordered phase fluctuations. To accurately characterize the stochastic nature of these optical channels, the widely used Gamma-Gamma distribution model effectively describes variations in atmospheric channel properties through its probability density function. It can be expressed as follows[11]:",95,95,A. Integrated Signal Generation > B. Channel Model,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_117,4B,json:oisac_medium_class,,json,DIRECT,Structured classification field,,,,,study_level.classification.oisac_medium_class,hybrid,json,DIRECT,,,False
O_ISAC_118,4B,vlc,light,lexical,NONE,"The snippet does not mention 'vlc' at all, therefore it is not related to the concept.","In this paper, we proposed a method for detecting cyclists under low SNR conditions. To inform vehicles of a cyclist's location, we introduced radar sensing based on ISAC base stations. We highlighted that the long distance between the ISAC base station and the intersection often leads to low SNR conditions, emphasizing the need for methods that remain effective under such challenging environments. To address this, we employed MIMO radar techniques—specifically, Capon and APES beamformers—to estimate the AoA of the target.",229,229,V. SIMULATION RESULTS > *A. Simulation Environment and Setup* > *B. Simulation Results* > VI. CONCLUSION AND FUTURE WORK,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_118,4B,json:oisac_medium_class,,json,DIRECT,Structured classification field,,,,,study_level.classification.oisac_medium_class,wireless,json,DIRECT,,,False
O_ISAC_119,4B,fiber,fiber,lexical,DIRECT,The term 'fiber' is explicitly mentioned in the context as 'W-Band Fiber-Wireless Link'.,# Integration of Sensing and Communication in a W-Band Fiber-Wireless Link Enabled by Electromagnetic Polarization Multiplexing,5,5,Integration of Sensing and Communication in a W-Band Fiber-Wireless Link Enabled by Electromagnetic Polarization Multiplexing,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,DIRECT,True
O_ISAC_119,4B,fiber,fiber,lexical,DIRECT,"The snippet mentions 'fiber-wireless link' and 'optical heterodyne up-conversion', directly related to the concept of 'fiber'.","Abstract—The coexistence needs of sensing and communication in millimeter-wave (mmW) bands have urgently driven the seamless integration of sensing and communication in the upcoming mmW era. However, the time-frequency competition between the two functions makes it difficult to accommodate both high sensing resolution and large communication capacity. In this article, we have designed a W-band fiber-wireless link with the integrated sensing and communication functions enabled by electromagnetic polarization multiplexing. The ultra-wideband fiber-wireless link in W band is enabled by the asymmetrical single-sideband modulation along with the optical heterodyne up-conversion. The electromagnetic polarization multiplexing allocates the sensing and communication functions on two orthogonal electromagnetic polarizations, respectively. Thus, all time-frequency resources of the fiber-wireless link can simultaneously serve these two functions without any resource competition, contributing to an ultra-high spatial resolution and an ultra-large data capacity at the same time. Our experimental results show the spatial resolution of up to 15  $\,\mathrm{mm}$ and data rate as high as 92 Gbit/s were simultaneously realized in W band after delivering over a 10.8-m wireless distance. The overall improvement of both the sensing and communication performance, to the best of our knowledge, led to a record capacity-resolution quotient of 61.333 Gbit/s/cm. In addition, we have qualitatively investigated the integrated sensing and communication fiber-wireless link, in terms of the carrier frequency, system bandwidth, multimmW access, and electromagnetic polarization crosstalk.",9,9,Integration of Sensing and Communication in a W-Band Fiber-Wireless Link Enabled by Electromagnetic Polarization Multiplexing,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_119,4B,fiber,fiber,lexical,NONE,There is no mention of the term 'fiber' in the given context.,"Given the above, the time-frequency competition or the limitation of integrated waveforms makes it more difficult to simultaneously obtain ultra-high radar resolution and ultra-large communication capacity. In this work, we integrate the sensing and communication in a W-band fiber-wireless link based on",51,51,Integration of Sensing and Communication in a W-Band Fiber-Wireless Link Enabled by Electromagnetic Polarization Multiplexing > I. Introduction,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_119,4B,fiber,fiber,lexical,DIRECT,"The snippet mentions 'fiber-wireless link', 'single-mode fiber (SMF)', and 'multi-channel optical filter', directly related to the concept of 'fiber'.","<span id=""page-2-0""></span>Fig. 3. Architecture of our proposed mmW fiber-wireless link with ISAC. DSP: digital signal processing, D/A: digital-to-analog convention, ECL: external cavity laser, I/Q: I/Q modulator, EDFA: erbium-doped fiber amplifier, MOF: multi-channel optical filter, OC: optical coupler, PC: polarization controller, PBC: polarization beam combiner, SMF: single-mode fiber, PD: photodetector, LNA, low noise amplifier, OMT: orthomode transducer, LCA: lens corrected antenna, HM: harmonic mixer, RF: radio frequency clock, EA: electrical amplifier, D/C: down-convention, A/D: analog-to-digital convention.",55,55,Integration of Sensing and Communication in a W-Band Fiber-Wireless Link Enabled by Electromagnetic Polarization Multiplexing > I. Introduction,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_119,4B,fiber,fiber,lexical,DIRECT,"The snippet directly mentions 'fiber' in the context of 'single-mode fiber (SMF)' and 'erbium-doped fiber amplifier (EDFA)', indicating a direct relationship with the concept of fiber.","electromagnetic polarization multiplexing. It is an extension of our OFC paper [36]. The ultra-wideband sensing and communication waveforms in W-band are obtained by the asymmetrical single-sideband (ASSB) modulation along with the optical heterodyne up-conversion. The electromagnetic polarization multiplexing enables the radar and communication to operate in a CTCF mode without any time-frequency competition using two orthogonal electromagnetic polarizations. Thus, all timefrequency resources of the ultra-wideband fiber-wireless link can be independently and simultaneously assigned to these two functions, facilitating an ultra-high spatial resolution and an ultra-high data rate at the same time. The proof-of-concept experimental results demonstrate that a 23-GHz bandwidth LFMCW and a 23-GBaud 16QAM signal were successfully generated in a CTCF mode and transmitted over a wireless distance of 10.8 m. The ultra-wideband CTCF signals in W band contributed to a spatial resolution of up to 15 mm and a data rate as high as 92 Gbit/s, resulting in a record CRQ of 61.333 Gbit/s/cm. Additionally, we have also qualitatively investigated the carrier frequency, system bandwidth, multimmW access, and electromagnetic polarization crosstalk for the proposed W-Band ISAC link.",57,57,Integration of Sensing and Communication in a W-Band Fiber-Wireless Link Enabled by Electromagnetic Polarization Multiplexing > I. Introduction,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_119,4B,fso,FSO,lexical,INDIRECT,"The concept 'fso' is related to 'fiber-FSO-5G NR converged system' mentioned in snippet [22], indicating an indirect connection to the concept.","- [22] H. H. Lu et al., ""Simultaneous transmission of 5G MMW and sub-THz signals through a fiber-FSO-5G NR converged system,"" *J. Lightw. Technol.*, vol. 40, no. 8, pp. 2348–2356, Apr. 2022.",337,337,REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_119,4B,vlc,light,lexical,NONE,The text does not mention VLC (Visible Light Communication) or any related concept.,"The CTCF mechanism usually achieves the two functions using integrated waveforms, which can ensure uninterrupted services and avoid the mutual interference between the radar and communication frequency bands. In [\[30\],](#page-9-0) a K-band ISAC method was reported by simply encoding the radar waveform with an amplitude-shift keying signal. Even though the radial resolution was up to 1.9 cm, the communication capacity was only 0.1 Gbit/s due to the binary amplitude modulation. To increase the modulation order, two-channel data fusion was used in [\[31\],](#page-9-0) but the communication capacity was slightly improved to 0.3356 Gbit/s. To further improve the overall performance, the radial resolution and communication capacity were respectively boosted to 8 Gbit/s and 1.5 cm using angle modulation [\[32\].](#page-9-0) In our previous work, we balanced the radar and communication performance by encoding a DC-offset QPSK signal on a linear frequency-modulated continuous wave (LFMCW) [\[33\].](#page-10-0) In [\[34\],](#page-10-0) an orthogonal frequency-division multiplexing (OFDM) waveform was used to achieve the two functions in Ka band for better compatibility with commercial communication networks. However, the CRQ only reached 0.008 Gbit/s/cm due to the limited data rate and poor radial resolution. In [\[35\],](#page-10-0) a tunable K/W-band OFDM ISAC system was proposed based on optoelectronic oscillation. The radial resolution and data rate were improved to 1.5 cm and 32 Gbit/s in W band, leading to a CRQ of 21.333 Gbit/s/cm.",49,49,Integration of Sensing and Communication in a W-Band Fiber-Wireless Link Enabled by Electromagnetic Polarization Multiplexing > I. Introduction,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_119,4B,vlc,light,lexical,NONE,"The text discusses optical communication using external cavity lasers and optical modulators, but does not mention VLC.","Then, the pair of analog signals are modulated on a linearly polarized lightwave (marked as LS) from an external cavity laser (ECL1) via an in-phase/quadrature modulator (I/Q MOD). By appropriately biasing the I/Q MOD, two asymmetrical optical SSB signals (i.e., the Sen-OSB and Com-OSB) centered on the LS can be obtained [26]. The two sidebands are first boosted by an erbium-doped fiber amplifier (EDFA) and further separated by a multi-channel optical filter (MOF). The separated Sen-OSB is combined with an optical local oscillation (LO1) emitted from the ECL2 via an optical coupler (OC1) for sensing. Meanwhile, the separated Com-OSB is coupled with the LO2 from the ECL3 via the OC2 for communication. The pair of coupled signals can be written as",78,78,Integration of Sensing and Communication in a W-Band Fiber-Wireless Link Enabled by Electromagnetic Polarization Multiplexing > I. Introduction > II. LINK ARCHITECTURE AND PRINCIPLE > A. mmW ISAC Transmitter,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_119,4B,vlc,light,lexical,NONE,"The text focuses on carrier frequency tuning and communication performance in a mmW system, without mentioning VLC.","According to [\(6\)](#page-3-0) and [\(7\),](#page-3-0) the carrier frequency can be flexibly tuned by jointly manipulating the three ECLs and the Tx DSP routine. Here, we tested the communication performance at the fixed 87.5-GHz carrier frequency by shifting the Tx IF from 7 to 16 GHz in a step of 2 GHz and synchronously shifting the two LOs. Fig. 13 shows the calculated BER versus the Tx IF. The BER is basically better when IF varies from 9 to 14 GHz. The slightly deteriorated BERs in lower and higher IFs are mainly due to the damage of optical filtering and lower response of the used components, respectively. Nonetheless, all of the measured BERs are far lower than the HD-FEC limit. The constellation diagrams at the edges of the IF are inset in Fig. 13. In these two worst cases, we found that the constellation points are still well gathered.",205,205,Integration of Sensing and Communication in a W-Band Fiber-Wireless Link Enabled by Electromagnetic Polarization Multiplexing > I. Introduction > *B. System Performance Vs. Carrier Frequency*,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_119,4B,vlc,light,lexical,NONE,"The text analyzes frequency spectrum and constellation diagrams for sensing and communication functions, but does not relate to VLC.","For sensing function, we analyzed the received H-polarization mmW echoes. Fig. 14(a) shows the down-converted frequency spectrum, with the spectral line centered at about 13.5 GHz. The deviation from the theoretical frequency is mainly due to the frequency deviation of the lasers and the lack of unified calibration by different laser manufacturers. Because of the bandwidth expansion, the measured peak power is slightly attenuated and about 23.5 dB above the noise floor. Fig. 14(b) shows the time-frequency characteristic of the ultra-wideband radar echo, from which the frequency periodically and linearly ranges within about 2-25 GHz.",219,219,Integration of Sensing and Communication in a W-Band Fiber-Wireless Link Enabled by Electromagnetic Polarization Multiplexing > *C. System Performance Vs. Bandwidth*,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_119,4B,vlc,light,lexical,NONE,"The provided snippet does not mention 'vlc' at all, hence it is not related to the concept.","As to wireless communication, we analyzed the received V-polarization downstream mmW signals. Fig. 15(a) shows the down-converted frequency spectrum. Though the generated 16QAM signal is up to 23 GBaud, the peak power is still about 26 dB above the noise floor. Notably, the spectrum is distributed in almost the same frequency range as the LFMCW in Fig. 14(a), revealing that a CTCF mode was successfully realized. Fig. 15(b) shows the constellation diagram of demodulated 16QAM signal. Despite the severe divergence of the constellation points, the communication performance with the BER of 1.12e-2 is slightly better than the soft-decision forward-error-correction threshold (SD-FEC, BER = 2.4e-2). The performance degradation is mainly due to the RF leakage and the severe high-frequency attenuation, as observed from the spectrum.",221,221,Integration of Sensing and Communication in a W-Band Fiber-Wireless Link Enabled by Electromagnetic Polarization Multiplexing > *C. System Performance Vs. Bandwidth*,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_119,4B,photonic_thz,THz optical,fuzzy:90.9090909090909,INDIRECT,"The text mentions millimeter-wave (mmW) bands and the integration of sensing and communication, but does not directly mention photonic THz. However, it discusses the use of photonic techniques for mmW applications, which is related to the concept of photonic THz.","Abstract—The coexistence needs of sensing and communication in millimeter-wave (mmW) bands have urgently driven the seamless integration of sensing and communication in the upcoming mmW era. However, the time-frequency competition between the two functions makes it difficult to accommodate both high sensing resolution and large communication capacity. In this article, we have designed a W-band fiber-wireless link with the integrated sensing and communication functions enabled by electromagnetic polarization multiplexing. The ultra-wideband fiber-wireless link in W band is enabled by the asymmetrical single-sideband modulation along with the optical heterodyne up-conversion. The electromagnetic polarization multiplexing allocates the sensing and communication functions on two orthogonal electromagnetic polarizations, respectively. Thus, all time-frequency resources of the fiber-wireless link can simultaneously serve these two functions without any resource competition, contributing to an ultra-high spatial resolution and an ultra-large data capacity at the same time. Our experimental results show the spatial resolution of up to 15  $\,\mathrm{mm}$ and data rate as high as 92 Gbit/s were simultaneously realized in W band after delivering over a 10.8-m wireless distance. The overall improvement of both the sensing and communication performance, to the best of our knowledge, led to a record capacity-resolution quotient of 61.333 Gbit/s/cm. In addition, we have qualitatively investigated the integrated sensing and communication fiber-wireless link, in terms of the carrier frequency, system bandwidth, multimmW access, and electromagnetic polarization crosstalk.",9,9,Integration of Sensing and Communication in a W-Band Fiber-Wireless Link Enabled by Electromagnetic Polarization Multiplexing,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_119,4B,photonic_thz,THz photonics,fuzzy:92.3076923076923,INDIRECT,"The text talks about the coexistence of mmW radar and mobile communication, and the use of photonics-assisted techniques for mmW applications. While it does not directly mention photonic THz, it discusses the potential of photonics-assisted techniques, which is related to the concept.","For mmW applications, photonics-assisted techniques have shown many potentials compared with conventional electronic ones [3]. On the one hand, it is easy to obtain mmW signals with ultra-high frequency and large bandwidth using photonic up-conversion. On the other hand, the ultra-low loss of photonic links can facilitate the distributed deployment of mmW signals indoors. Consequently, various photonics-assisted mmW radars [4], [5], [6], [7], [8], [9], [10], [11], [12] and mmW communication systems [13], [14], [15], [16], [17], [18], [19], [20], [21], [22] have been demonstrated. The radial resolution was up to sub-centimeter level using an optical frequency shifting loop with a total 18.2-GHz bandwidth [10]. The wireless rate was as high as 432 Gbit/s in W band using a multiple-input multipleoutput architecture [16]. Fig. 1 gives an application scenario for centralized management of intelligent factories enabled by the photonics-assisted mmW techniques. In this scenario, the interconnection between the centralized monitoring site (i.e., center office) and each workshop is realized by the photonics-assisted mmW links. In each workshop (i.e., intelligent factory), the commands are transmitted through the mmW communication. Meanwhile, the operation status is accurately monitored by the mmW radar. Nonetheless, the existing works in [3], [4], [5], [6], [7], [8], [9], [10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [21], [22] relate to the photonic mmW links only realized one of the radar or communication function.",29,29,Integration of Sensing and Communication in a W-Band Fiber-Wireless Link Enabled by Electromagnetic Polarization Multiplexing > I. Introduction,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_119,4B,photonic_thz,THz optical,fuzzy:90.9090909090909,INDIRECT,"The text describes an architecture for an mmW fiber-wireless link with integrated sensing and communication (ISAC) using electromagnetic polarization multiplexing. Although it does not directly mention photonic THz, it discusses the use of photonic techniques for mmW applications, which is related to the concept.","electromagnetic polarization multiplexing. It is an extension of our OFC paper [36]. The ultra-wideband sensing and communication waveforms in W-band are obtained by the asymmetrical single-sideband (ASSB) modulation along with the optical heterodyne up-conversion. The electromagnetic polarization multiplexing enables the radar and communication to operate in a CTCF mode without any time-frequency competition using two orthogonal electromagnetic polarizations. Thus, all timefrequency resources of the ultra-wideband fiber-wireless link can be independently and simultaneously assigned to these two functions, facilitating an ultra-high spatial resolution and an ultra-high data rate at the same time. The proof-of-concept experimental results demonstrate that a 23-GHz bandwidth LFMCW and a 23-GBaud 16QAM signal were successfully generated in a CTCF mode and transmitted over a wireless distance of 10.8 m. The ultra-wideband CTCF signals in W band contributed to a spatial resolution of up to 15 mm and a data rate as high as 92 Gbit/s, resulting in a record CRQ of 61.333 Gbit/s/cm. Additionally, we have also qualitatively investigated the carrier frequency, system bandwidth, multimmW access, and electromagnetic polarization crosstalk for the proposed W-Band ISAC link.",57,57,Integration of Sensing and Communication in a W-Band Fiber-Wireless Link Enabled by Electromagnetic Polarization Multiplexing > I. Introduction,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_119,4B,photonic_thz,THz optical,fuzzy:90.9090909090909,NONE,"The text provides a detailed description of an experiment, including optical spectra and equipment settings, but does not mention photonic THz or any related concepts.","MOD was automatically biased to implement ASSB modulation for loading the analog IF ISAC signals on the LS fixed at 14.4 dBm and 1558.492 nm. Accordingly, two sidebands (i.e., the Sen-OSB and Com-OSB) spaced by about 20 GHz were observed at the output of the I/Q MOD, as shown by the black line in Fig. 5. The two sidebands were boosted to about 10 dBm by an EDFA and then separated by a 25-GHz interleaver (IL). To operate at W band, the LO1 and LO2 were initially set at 1559.122 nm and 1557.862 nm, respectively. The power of the two LOs was 4 dB lower than the LS, given the electro-optic modulation loss. Moreover, the linewidth of all three ECLs is less than 100 kHz. Due to the length limitation of the available SMF in our laboratory, the length of the two SMFs delivering the optical sensing and communication signals to a remote unit was 50 m and 100 m, respectively.",143,143,Integration of Sensing and Communication in a W-Band Fiber-Wireless Link Enabled by Electromagnetic Polarization Multiplexing > I. Introduction > II. LINK ARCHITECTURE AND PRINCIPLE > A. W-Band ISAC Signals Generation and Reception,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_119,4B,photonic_thz,THz optical,fuzzy:90.9090909090909,NONE,"The text does not explicitly mention 'photonic_thz' or any related concepts that directly link to terahertz frequencies, which are typically associated with the range of 0.1 to 10 THz.","After the SMF, the optical power into each 100-GHz PD was attenuated to 4 dBm by respective variable optical attenuator (VOA). The measured optical spectra for the sensing and communication were shown as the pink and blue lines in Fig. 5, respectively. The wavelength space between the LO1/LO2 and Sen-OSB/Com-OSB was calculated to be about 0.70 nm. Thus, a mmW LFMCW and 16QAM signal both centered at about 87.5 GHz will be generated in the H-path and V-path, respectively. Notably, two polarization controllers (PCs) before the two OCs were applied to match the polarizations for maximizing the output mmW power. The generated mmW signals were first boosted by about 35 dB using respective LNA, then polarizationmultiplexed in electromagnetic dimension by the OMT1 which has a typical electromagnetic polarization isolation of over 30 dB, and finally radiated into the free space via the LCA1 with a gain of 30 dBi.",145,145,Integration of Sensing and Communication in a W-Band Fiber-Wireless Link Enabled by Electromagnetic Polarization Multiplexing > I. Introduction > II. LINK ARCHITECTURE AND PRINCIPLE > A. W-Band ISAC Signals Generation and Reception,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
