paper_id,section,concept,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_100,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct,json,DIRECT,,,False
O_ISAC_101,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct,json,DIRECT,,,False
O_ISAC_102,4D,imdd,instant messaging and data download,fuzzy:100.0,NONE,"The snippet does not provide any direct or indirect information about the concept 'imdd'. The context appears to be related to a population or a mathematical equation, but there is no clear connection to 'imdd'.",N,352,352,Algorithm 3 Iterative Search and Update Framework of ABC Algorithm,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_102,4D,coherent,coherent detection,fuzzy:100.0,NONE,The snippet does not provide any direct or indirect information related to the concept of coherence.,N,352,352,Algorithm 3 Iterative Search and Update Framework of ABC Algorithm,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_102,4D,intensity_only,intensity,fuzzy:88.88888888888889,NONE,"The text discusses the importance of optical fiber sensing networks and the need for a stable, wideband, and low-latency fiber backbone, but does not directly relate to the concept of intensity_only.","infrastructures for real-time environmental data acquisition, are expected to play a central role in supporting such systems [2]. These networks must deliver higher capacity, broader bandwidth, and enhanced adaptability to meet the hybrid requirements of sensing and communication in dynamic low-altitude environments [3]. These application-layer and network-layer advances also intensify the demand on the optical backbone, as multi-time-scale hierarchical deep reinforcement learning and blockchain-enabled joint optimization have been adopted in air–ground and space–air–ground systems [4], [5]. At the edge of low-altitude systems, active inference–based reinforcement learning further underscores the need for a stable, wideband, and low-latency fiber backbone [6].",25,25,Machine Learning-Enhanced Multi-Pump RFA for High-Performance Optical Backbone in Low-Altitude Sensing and Communication > I. Introduction,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_102,4D,intensity_only,only intensity,fuzzy:85.71428571428572,NONE,"The text focuses on ultra-wideband transmission, RFAs, and optimization algorithms, but does not explicitly mention the concept of intensity_only.","Ultra-wideband (UWB) transmission has drawn attention for improving spectral efficiency in long-distance optical links [18], but its success hinges on robust amplification. Compared with erbium-doped fiber amplifiers, RFAs offer key benefits such as sub-picosecond response, flexible bandwidth, and low noise [19], which are essential for fast and accurate sensing in low-altitude settings. However, the nonlinear nature of the relationship between gain, pump power, and wavelength complicates the configuration process [20], [21], limiting conventional designs from fully supporting the needs of integrated sensing and communication under low-altitude economic conditions. Traditionally, numerical methods for calculating signal power, such as the Runge-Kutta method [22], the shooting method [23], and the average power method [24]. Nevertheless, these approaches are often cumbersome and computationally intensive. To overcome these limitations, optimization algorithms such as evolutionary algorithms [25], [26] and particle swarm optimization algorithms [27], [28] have been proposed and extensively studied over years of research.",37,37,Machine Learning-Enhanced Multi-Pump RFA for High-Performance Optical Backbone in Low-Altitude Sensing and Communication > I. Introduction,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_102,4D,intensity_only,intensity-only,fuzzy:100.0,NONE,"The text appears to be a code snippet or a mathematical equation, but does not provide any context or information related to the concept of intensity_only.",N,352,352,Algorithm 3 Iterative Search and Update Framework of ABC Algorithm,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_102,4D,complex_field,complex domain,fuzzy:100.0,NONE,"The provided snippet does not contain any direct or indirect information related to the concept 'complex_field'. It appears to be a fragment of a larger text discussing population, dimensions, and equations, but it does not explicitly or implicitly relate to the concept in question.",N,352,352,Algorithm 3 Iterative Search and Update Framework of ABC Algorithm,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_102,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct,json,DIRECT,,,False
O_ISAC_103,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,coherent,json,DIRECT,,,False
O_ISAC_104,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct,json,DIRECT,,,False
O_ISAC_105,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,coherent,json,DIRECT,,,False
O_ISAC_106,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct,json,DIRECT,,,False
O_ISAC_107,4D,intensity_only,magnitude,lexical,NONE,"The provided snippet does not mention intensity_only, and the context is focused on integrated sensing and communication (ISAC) systems, 6G networks, and the use of various frequency bands for communication, without any direct or indirect reference to intensity_only.","As 6G is expected to also improve by an order of magnitude several key performance indicators, such as throughput and latency, new frequency bands will be required, among which millimeter, THz and optical waves are seen as promising candidates [6], [7], [8]. The use of the optical spectrum for communications has especially been intensively studied for several decades, for the transmission of data over long distances using optical fibers. The maturity of this technology then accelerated the emergence of optical wireless communications (OWC) for wireless data transmission over short distances indoors – including the implementation of optically-based wireless local area networks, known as light-fidelity (LiFi) networks [8] – as well as for outdoor communication over longer distances in free-space optics configurations.",31,31,Experimental Demonstration of Integrated Optical Wireless Sensing and Communication > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_107,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct,json,DIRECT,,,False
O_ISAC_108,4D,imdd,im/dd,lexical,DIRECT,The concept of IM/DD is directly mentioned and explained in the context of optical communication and intensity modulation.,"Consider an OFDM-enabled O-ISAC system with N orthogonal subcarriers. Let  $\boldsymbol{U}=[\boldsymbol{u}_1,\boldsymbol{u}_2,...,\boldsymbol{u}_L]\in\mathbb{C}^{(N/2-1)\times L}$  be a matrix to be transmitted to the devices. For intensity modulation, we impose the Hermitian symmetry constraint [15] on the input of inverse discrete Fourier transform (IDFT) to perform OFDM modulation. That is, we construct a matrix  $\boldsymbol{X}=[\boldsymbol{x}_1,\boldsymbol{x}_2,...,\boldsymbol{x}_L]\in\mathbb{C}^{N\times L}$ , where  $\boldsymbol{x}_\ell=[0,u_{1,\ell},u_{2,\ell},...,u_{N/2-1,\ell},0,u_{N/2-1,\ell}^*,...,u_{2,\ell}^*,u_{1,\ell}^*]^{\top},\ \ell=1,2,...,L$ , and perform an N-point IDFT to obtain IM/DD-compatible real-valued OFDM samples  $\boldsymbol{V}\in\mathbb{R}^{N\times L}$ .",61,61,Optical Integrated Sensing and Communication with Light-Emitting Diode > I. INTRODUCTION > B. Optical communication,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,DIRECT,True
O_ISAC_108,4D,imdd,im/dd,lexical,DIRECT,"The concept of IM/DD is directly mentioned and compared to radio frequency communication, highlighting its reliance on measuring the intensity of light.","where  $\Delta_k = \left[e^{-j2\pi\frac{n}{N}\frac{d_{1,k}}{cT_{\mathrm{sam}}}}, e^{-j2\pi\frac{n}{N}\frac{d_{2,k}}{cT_{\mathrm{sam}}}}, ..., e^{-j2\pi\frac{n}{N}\frac{d_{\mu,k}}{cT_{\mathrm{sam}}}}\right]^{\top}$  is a phase matrix,  $h_k = \left[h_{1,k}, h_{2,k}, ..., h_{\mu,k}\right]^{\top}$  is the channel coefficient vector, and  $w_k[n+\ell N] \sim \mathcal{N}(0,\sigma^2)$ . Compared to radio frequency communication, IM/DD exclusively relies on measuring the intensity of light rather than its phase. Consequently, optical carriers do not introduce extra phase shifts at the baseband due to time offsets. Overall, the signal received by all  $\kappa$  PDs can be written in a compact form as  $y=[y_1,y_2,...,y_\kappa]$ . To decode the transmitted signal, we employ the maximum ratio combining (MRC):",86,86,Optical Integrated Sensing and Communication with Light-Emitting Diode > I. INTRODUCTION > B. Optical communication,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,DIRECT,True
O_ISAC_108,4D,imdd,im/dd,lexical,DIRECT,"The snippet explicitly mentions 'IM/DD – decoding relies on amplitude, causing only the baseband subcarrier to induce phase shifts on received symbols', directly referencing the concept of Intensity Modulation/Direct Detection (imdd) and its implications on the system's performance and optimization.","where (a) follows thanks to IM/DD – decoding relies on amplitude, causing only the baseband subcarrier to induce phase shifts on received symbols. As time delays are relatively small compared to the OFDM symbol duration, similar phase shifts occur on different subcarriers. (b) follows from (4). Overall, the equivalent channel gain is proportional to the received light intensity  $\sum_{m=1}^{\mu} I_{m,k}^{\rm rx}$  at each PD.",162,162,Optical Integrated Sensing and Communication with Light-Emitting Diode > III. SYNERGIES BETWEEN OPTICAL SENSING AND OPTICAL COMMUNICATION,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_108,4D,intensity_only,intensity,lexical,NONE,"The text does not directly discuss the concept of intensity_only, but rather provides background information on optical sensing and O-ISAC systems.","a promising complement to radio communication in nextgeneration communication systems [8] to address the problem of spectrum scarcity. On the other hand, optical sensing is an estimation technology [9] with high precision by capturing the intensity of incident light rays and converting it into a form readable by a measuring device. In this light, this paper aims to develop an optical-ISAC (O-ISAC) system.",25,25,Optical Integrated Sensing and Communication with Light-Emitting Diode > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_108,4D,intensity_only,intensity,lexical,INDIRECT,"The text mentions 'received light intensity' and its maximization, which is related to the concept of intensity_only, but it does not directly focus on the concept.","We put forth a new O-ISAC framework tailored for costeffective commercial LEDs. We reveal the synergistic effect of optical communication and optical sensing – they share the common goal of maximizing the received light intensity at the target device, effectively eliminating the common tradeoff encountered by conventional RF-ISAC. Recognizing this synergy, we formulate a received light intensity maximization problem, involving a meticulous optimization of both *Source layout* and *LED radiation pattern*, to address the challenge of divergent light emission. Subsequently, these two optimization problems give rise to a two-phase operational mechanism: In phase 1, the system utilizes directionless light rays to broadcast control signals to all devices, while multiple distributed optical sensors collect reflected light and estimate the device positions. The LED locations are optimized following the solution of source layout optimization. In phase 2, a more refined operation unfolds, and each device is individually served in a Time Division Multiple Access (TDMA) fashion. The light intensities are significantly enhanced by optical beamforming, leading to more reliable communication and much more accurate device sensing and tracking.",29,29,Optical Integrated Sensing and Communication with Light-Emitting Diode > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_108,4D,intensity_only,intensity,lexical,INDIRECT,"The text discusses the calculation of 'received light intensity' and its dependence on various factors, which is related to the concept of intensity_only, but it does not directly focus on the concept.","Suppose the effective area of a PD is  $A_{\rm unit}$ , the received light intensity of the k-th PD from the m-th O-AP is",49,49,Optical Integrated Sensing and Communication with Light-Emitting Diode > I. INTRODUCTION > A. Propagation model of light source,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_108,4D,intensity_only,intensity,lexical,DIRECT,"The snippet explicitly deals with light intensity, using terms like 'total light intensity emitted', 'received light intensity', and formulating it in an equation, which directly relates to the concept of 'intensity_only'.","where  $I^{\rm tx}$  is the total light intensity emitted from the LED. Without loss of generality, we set  $I^{\rm tx}=1$ .  $R\left(\varphi_{m}\right)$  is the radiation pattern of the LED considering all wavelengths emitted by a single light source, and  $\chi(\lambda)$  is the distribution of wavelength  $\lambda.m_{0}$  is Lambert's mode number, and we set  $m_{0}=1$  as the typical value. In the absence of the collimating lens, we have  $\phi_{m}\left(\varphi_{m},\lambda\right)=\varphi_{m}$ , and  $R\left(\varphi_{m}\right)$  can be refined as  $R\left(\varphi_{m}\right)=\frac{1}{\pi}\cos\varphi_{m}$ .  $\Omega\left(\psi_{m}\right)$  is the solid angle, in which  $A_{\rm unit}$  is the unit area both for optical communication and optical sensing, and  $d_{m,k}$  represents the distance between the m-th O-AP and the k-th PD  $(x_{P,k},y_{P,k},0)$ .",57,57,Optical Integrated Sensing and Communication with Light-Emitting Diode > I. INTRODUCTION > A. Propagation model of light source,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_108,4D,intensity_only,intensity,lexical,INDIRECT,"The concept of intensity_only is related to the context of intensity modulation in optical communication, but it is not explicitly mentioned. The text discusses the construction of a matrix X to perform OFDM modulation and the transformation from x to v, which implies the use of intensity modulation, but does not directly state 'intensity_only'.","Consider an OFDM-enabled O-ISAC system with N orthogonal subcarriers. Let  $\boldsymbol{U}=[\boldsymbol{u}_1,\boldsymbol{u}_2,...,\boldsymbol{u}_L]\in\mathbb{C}^{(N/2-1)\times L}$  be a matrix to be transmitted to the devices. For intensity modulation, we impose the Hermitian symmetry constraint [15] on the input of inverse discrete Fourier transform (IDFT) to perform OFDM modulation. That is, we construct a matrix  $\boldsymbol{X}=[\boldsymbol{x}_1,\boldsymbol{x}_2,...,\boldsymbol{x}_L]\in\mathbb{C}^{N\times L}$ , where  $\boldsymbol{x}_\ell=[0,u_{1,\ell},u_{2,\ell},...,u_{N/2-1,\ell},0,u_{N/2-1,\ell}^*,...,u_{2,\ell}^*,u_{1,\ell}^*]^{\top},\ \ell=1,2,...,L$ , and perform an N-point IDFT to obtain IM/DD-compatible real-valued OFDM samples  $\boldsymbol{V}\in\mathbb{R}^{N\times L}$ .",61,61,Optical Integrated Sensing and Communication with Light-Emitting Diode > I. INTRODUCTION > B. Optical communication,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_108,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct,json,DIRECT,,,False
O_ISAC_109,4D,intensity_only,intensity,lexical,INDIRECT,"The concept 'intensity_only' is related to the unavailability of LiDAR intensity data from the Blenser API, which indirectly influences the choice of algorithm for detecting vehicle locations.","algorithm that can detect vehicle locations from point cloud data. Different types of methods such as machine learning and ground plane removal with cluster-based can be used to get vehicle locations. Since point cloud data is generated from a simulation platform, using a learning algorithm like in [13] has a high probability to over-fit the model to the data. Even if we make the simulation to more like practical environments, there is a high cost of training since the input data type (point cloud) consists of large size of data files. Also, most learning algorithms require LiDAR intensity data which is not available from Blenser API. Therefore, ground plane removal with cluster-based method [14] is identified as more suitable for the simulation platform.",96,96,LiDAR aided Simulation Pipeline for Wireless Communication in Vehicular Traffic Scenarios > *C. LiDAR point cloud generation for dynamic environment* > D. Vehicle detection using point cloud,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_109,4D,intensity_only,intensity,lexical,DIRECT,"The snippet explicitly states that the clustering method uses 'only the coordinate information of the points' and 'without intensity data', directly indicating that intensity data is not used.","from LiDAR to global coordinates is used to generate point cloud data with global perspective. The vehicle detection algorithm consists of four parts i.e. (i) region of interest selection where it limits the actual point cloud processing region by removing not considered area and the LiDAR blind spot to improve the speed of detection, (ii) ground removal to remove the static environment and focus on the dynamic objects, here its vehicles, (iii) Euclidean distance-based clustering method to cluster the points with close distance into one class and only the coordinate information of the points is used in the clustering without intensity data finally (iv) Each detected cluster from the clustering part is converted to a bounding box detection (Fig. 4) with the format [x, y, z, θ, l, w, h]. Where x, y, z refers to the position, θ refers to the yaw angle, and l, w, h refers to its length, width, and height respectively of the bounding box.",102,102,LiDAR aided Simulation Pipeline for Wireless Communication in Vehicular Traffic Scenarios > *C. LiDAR point cloud generation for dynamic environment* > D. Vehicle detection using point cloud,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_109,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct,json,DIRECT,,,False
O_ISAC_110,4D,coherent,coherent detection,lexical,DIRECT,"The snippet directly mentions 'coherent detection' in the context of communication experiments, indicating a direct relationship with the concept of coherent.","From Table 1, we show that it is possible to detect the dominant frequency in the received signal and thus enable coherent detection. Considering each event corresponds to a light intensity change and with the polarities of changes (low to high v/s high to low), the demodulation process can involve a simple judiciously selected threshold. We observe that the 60Hz signal in the ambient scenario had very low received signal power due to interference from ambient light, which is roughly 50Hz. These results show the possibility and set the foundation for building decoding optical wirelessly communicated data using a neuromorphic camera in a complete backscatter scenario.",67,67,**Poster Abstract: Joint Optical Wireless Communication and Sensing using Neuromorphic Cameras** > **2.1 Backscatter Optical Wireless Communication**,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_110,4D,intensity_only,intensity,fuzzy:88.88888888888889,INDIRECT,"The text mentions 'capturing changes in the light intensities' which relates to the concept of intensity, but does not directly focus on intensity_only.","In this work, we propose a novel re-use of neuromorphic (event) cameras for joint sensing and communications. Event cameras work on the principle of capturing changes in the light intensities, essentially capturing events that lead to such changes. This makes them operable at low power and sample events at fast rates (equivalent to about 40K frames-per-second compared to RGB cameras). We propose a system design to leverage the time-sampling nature of events for optical wireless communication and the ability to sample a collective area of physical space for imaging. In particular, we propose to address the challenges to achieve passive optical wireless (backscatter) communication as well as computer vision functions such as object and path detection using a single neuromorphic camera device. We posit that such an integrated functioning through a single low-power device opens new avenues for visible/invisible light communication and visual scene processing.",15,15,**Poster Abstract: Joint Optical Wireless Communication and Sensing using Neuromorphic Cameras** > **ABSTRACT**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_110,4D,intensity_only,intensity,lexical,DIRECT,"The text explicitly mentions 'light intensity change' and 'polarities of changes (low to high v/s high to low)', directly relating to the concept of intensity_only.","From Table 1, we show that it is possible to detect the dominant frequency in the received signal and thus enable coherent detection. Considering each event corresponds to a light intensity change and with the polarities of changes (low to high v/s high to low), the demodulation process can involve a simple judiciously selected threshold. We observe that the 60Hz signal in the ambient scenario had very low received signal power due to interference from ambient light, which is roughly 50Hz. These results show the possibility and set the foundation for building decoding optical wirelessly communicated data using a neuromorphic camera in a complete backscatter scenario.",67,67,**Poster Abstract: Joint Optical Wireless Communication and Sensing using Neuromorphic Cameras** > **2.1 Backscatter Optical Wireless Communication**,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_110,4D,intensity_only,intensity,fuzzy:88.88888888888889,INDIRECT,"The text discusses 'histogram (probability density function) of the pixel intensities' which is related to intensity, but the context is about comparing distributions between image and event frames, not solely about intensity_only.","To further understand this phenomenon, we chose the nonreflective object, removed the background, and cropped it tightly in both the image frame and the event frame. We calculated the histogram (probability density function) of the pixel intensities for the object in both types of frames. We observed that the distributions were starkly different. This implies that the extraction of computer vision features and further analysis require sophisticated correspondence matching and point tracking techniques.",73,73,**Poster Abstract: Joint Optical Wireless Communication and Sensing using Neuromorphic Cameras** > **2.1 Backscatter Optical Wireless Communication** > **2.2 Image Sensing and Processing**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_110,4D,complex_field,sophisticated sector,fuzzy:85.0,NONE,"The text does not directly or indirectly relate to the concept of 'complex_field'. It discusses computer vision, event frames, and feature matching, but does not mention or imply anything about complex fields.","To further understand this phenomenon, we chose the nonreflective object, removed the background, and cropped it tightly in both the image frame and the event frame. We calculated the histogram (probability density function) of the pixel intensities for the object in both types of frames. We observed that the distributions were starkly different. This implies that the extraction of computer vision features and further analysis require sophisticated correspondence matching and point tracking techniques.",73,73,**Poster Abstract: Joint Optical Wireless Communication and Sensing using Neuromorphic Cameras** > **2.1 Backscatter Optical Wireless Communication** > **2.2 Image Sensing and Processing**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_110,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct,json,DIRECT,,,False
O_ISAC_111,4D,intensity_only,magnitude,lexical,INDIRECT,"The concept of intensity_only is related to the power of the communication signal and the sensing signal, but the text does not directly discuss the concept of intensity_only. Instead, it investigates the impact of varying the output power of EDFA1 and EDFA2 on the BER and ROP, which is an indirect way of exploring the concept of intensity_only.","Then, we investigate the impact of sensing signal power on the BER and ROP by modifying the EDFA2, as shown in Fig. 2(c). The observed trend shows that an increase in the power of the sensing signal leads to a reduction of the ROP, thereby resulting in an elevated BER. The magnitude of this effect escalates with the IOP. Therefore, following the application requirements, a slight decrease in the optical power within the radar path can be implemented to enhance communication performance.",76,76,A Sub-THz ISAC System with Simultaneous Real-Time 125.516-Gbps Communication Rate and Offline 10-mm Sensing Resolution Enabled by Photonics > **Introduction** > **Experimental setup** > **Results and Discussions**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_111,4D,complex_field,CF,lexical,NONE,The text does not mention or imply the concept of complex_field directly or indirectly.,"Contemporary advancements in the industry, such as smart cities and intelligent vehicles, rely on integrating high-speed wireless communication and high-precision sensing technology. The convergence of communication and radar frequencies in millimeter-wave (mmW) and terahertz (THz) bands serves as a significant catalyst for the development of integrated sensing and communications (ISAC). In recent years, mmW/THz photonics have been extensively explored as alternatives to conventional electronic methods with the natural advantage of considerable bandwidth and high frequency. A plethora of photonics-assisted joint radar and communication (JRC) systems have been reported for the integration of radar and communication functionalities in mmW/THz bands, employing the time-division multiplexing (TDM) [1-3], frequency-division multiplexing (FDM) [4-7], as well as co-time and co-frequency (CTCF) [8-9] mechanisms.",13,13,A Sub-THz ISAC System with Simultaneous Real-Time 125.516-Gbps Communication Rate and Offline 10-mm Sensing Resolution Enabled by Photonics > **Introduction**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_111,4D,complex_field,CF,lexical,INDIRECT,"The table mentions frequency-division multiplexing (FDM) and co-time and co-frequency (CTCF) mechanisms, which may involve complex fields in the context of mmW/THz bands, but does not explicitly mention complex fields.",| CTCF[8]        | 53                      | 16 (OL)                | 4.8                  | 3.333            |,28,28,A Sub-THz ISAC System with Simultaneous Real-Time 125.516-Gbps Communication Rate and Offline 10-mm Sensing Resolution Enabled by Photonics > **Introduction**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_111,4D,complex_field,CF,lexical,INDIRECT,"Similar to the previous table, this snippet mentions FDM and CTCF mechanisms, which could be related to complex fields in the context of mmW/THz bands, but does not explicitly mention complex fields.",| CTCF[9]        | 88.75                   | 92 (OL)                | 1.5                  | 61.333           |,29,29,A Sub-THz ISAC System with Simultaneous Real-Time 125.516-Gbps Communication Rate and Offline 10-mm Sensing Resolution Enabled by Photonics > **Introduction**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_111,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,coherent,json,DIRECT,,,False
O_ISAC_112,4D,coherent,coherent identification,fuzzy:100.0,NONE,"The given snippet does not provide sufficient information to determine the concept of coherence, as it appears to be a mathematical expression without context related to coherence.",if,345,345,B. Two-Step Localization Strategy-Based IRSPad VLP Algorithm,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_112,4D,intensity_only,intensity,lexical,DIRECT,"The snippet directly mentions 'intensity' in the context of modulating light intensity based on the Lambertian light source model, which implies intensity_only.","passive reflecting elements. These elements adjust the direction of incident signal reflection or refraction, focusing the signal on the receiver to enhance system performance [\[41\]](#page-12-15). This paper utilizes a metasurface-based optical IRS to enable intelligent control of the wireless environment while reducing energy consumption [\[36\]](#page-12-16). LEDs are strategically mounted on the ceiling, serving as both illumination sources and signal transmitters, modulating light intensity based on the Lambertian light source model. At the receiving end, a PD is utilized to capture the optical signal. Given that the size of the PD is significantly smaller than the distance separating the LEDs and the PD, it can be reasonably assumed that the intensity of the radiation signal received across each unit area of the PD surface is uniform.",72,72,Optical IRS-Aided Indoor Visible Light Fingerprint Localization > *B. Channel Model*,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_112,4D,intensity_only,intensity,fuzzy:88.88888888888889,INDIRECT,"The text mentions signal strength characteristics and RSS values, which are related to intensity, but does not directly discuss intensity-only concepts.","1) Construction of the Fingerprint Database Matrix: For each fingerprint point and user location, we analyze the cumulative RSS values corresponding to each LED and the optical IRS units. By employing time-division multiplexing on the signal intensities detected by the PD from M LEDs, we can articulate the resultant fingerprint matrix database and observation vector in the following manner.",121,121,Optical IRS-Aided Indoor Visible Light Fingerprint Localization > A. Fingerprint-based Localization Procedures,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_112,4D,intensity_only,intensity,lexical,NONE,"The text provides a list of references related to indoor localization systems, but does not directly discuss intensity-only concepts.","- <span id=""page-12-1""></span>[24] J. Vongkulbhisal, B. Chantaramolee, Y. Zhao, and W. S. Mohammed, ""A fingerprinting-based indoor localization system using intensity modulation of light emitting diodes,"" *Microwave and Optical Technology Letters*, vol. 54, no. 5, pp. 1218–1227, May. 2012.",526,526,B. Two-Step Localization Strategy-Based IRSPad VLP Algorithm > C. Complexity Analysis > REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_112,4D,complex_field,difficult area,fuzzy:100.0,NONE,"The given snippet does not provide any direct or indirect information related to the concept of 'complex_field'. It appears to be a mathematical expression or a step in a process, but without further context, it cannot be linked to the concept in question.",if,345,345,B. Two-Step Localization Strategy-Based IRSPad VLP Algorithm,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_112,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct,json,DIRECT,,,False
O_ISAC_113,4D,coherent,coherent detection,lexical,NONE,"The concept 'coherent' is not explicitly mentioned in the provided snippet, and the context does not directly imply its relevance to the discussion about optical SSB modulation, FM sensing information, or digital signal processing.","During the digital FOE procedure which is used to compensate the frequency offset between signals and LO during coherent detection, the unavoidable discrete Fourier transform (DFT) can be applied to demodulate the FM sensing information. At the sensing joint, the frequency mixing process generates multiple frequency harmonic waves at the radio frequency (RF) output of the mixer which can be indicated by the inset in Fig. [2.](#page-1-1) Relative frequency difference *N* · ∆*f* between the *N th* imaged frequency components dependents on the harmonic wave order *N* and the frequency of FM sensing information ∆*f*(*T*). Because the demodulation of sensing information *N* · ∆*f*(*T*) is conducted by the communicationcompatible DSP, the DFT resolution *fDFT* = *fs L* should be much smaller than *N* · ∆*f*(*T*) to ensure a precise temperature estimation.",65,65,"Advanced Integration of Sensing and Communication With High DSP Compatibility for SMART Network > <span id=""page-0-3""></span><span id=""page-0-2""></span><span id=""page-0-1""></span><span id=""page-0-0""></span>I. INTRODUCTION > II. EXPERIMENTAL DEMONSTRATION",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_113,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,coherent,json,DIRECT,,,False
