paper_id,section,concept,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_114,4C,shared_resources,resource allocation,lexical,INDIRECT,"The concept of shared_resources is related to the allocation of resources. In this snippet, it is mentioned that 'optical power resource allocation was not performed here', which implies that resources are being managed or allocated, but it does not directly discuss shared resources.","Subsequently, the effects of bias current, Vpp and light source wavelength on the performance of each functional module were investigated, as depicted in Fig. 9, Fig. 10 and Fig. 11. To comprehensively explore the performance limits of the developed O-ICSPT system, optical power resource allocation was not performed here. The performance metrics of the communication, sensing and EH were measured under conditions where the full optical power resources were available. The modulation order employed for the transmitted signal was 32QAM.",369,369,IV. EXPERIMENTAL RESULTS AND DISCUSSIONS > A. System Characteristic > B. System Performance,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_114,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_114,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_115,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,separate_frontends,json,DIRECT,,,False
O_ISAC_115,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,half_duplex,json,DIRECT,,,False
O_ISAC_116,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,separate_frontends,json,DIRECT,,,False
O_ISAC_116,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,half_duplex,json,DIRECT,,,False
O_ISAC_117,4C,shared_processing,joint handling,fuzzy:100.0,NONE,"The given snippet appears to be a mathematical equation related to signal processing, but it does not provide any direct or indirect evidence of shared processing.",and,68,68,A. Integrated Signal Generation,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_117,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_117,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_118,4C,shared_waveform,joint waveform,fuzzy:85.71428571428572,INDIRECT,"The concept of shared_waveform is related to the idea that traditional FMCW radar transmits identical waveforms across antennas, but the text does not directly discuss shared waveforms. Instead, it highlights the advantage of MIMO radar in allowing distinct waveforms for each transmitting antenna, implying a contrast to the shared waveform approach of FMCW radar.","First, MIMO radar allows for the freedom to design distinct waveforms for each transmitting antenna, optimizing reception performance. While FMCW radar maximizes received power by transmitting identical waveforms across antennas, MIMO radar can optimize the received power by treating the transmitted waveform design as an optimization variable.",58,58,I. INTRODUCTION > II. RADAR BASIC,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_118,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_118,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_119,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_119,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_120,4C,shared_hardware,shared infrastructure,fuzzy:85.71428571428572,NONE,"The concept of shared_hardware is not mentioned or implied in the given snippet, which focuses on the integration of communication and sensing in future wireless systems.","OINT communication and sensing is rapidly emerging as a key feature for future beyond-5G/6G wireless systems, where the massively deployed wireless communication nodes can be leveraged for spatial and environment sensing, which in turn enhances communication reliability itself and enables new applications [1]. In particular, the extensive use of antenna arrays in millimeter-wave (mm-Wave)/Terahertz (THz) 6G systems necessitates spatial/location sensing of wireless nodes, since the pencil-sharp beams produced by large antenna arrays need precise localization of transmitter (TX) and receiver (RX) angular positions to attain accurate beam alignment and optimal link signal-to-noise-ratio (SNR). Hence, sensing-aided communication is essential for 5G and beyond-5G communication with highly directional arrays. Moreover, the ubiquitous deployment of mm-Wave/THz array-based wireless links naturally establishes the infrastructure for densely distributed electromagnetic (EM) sensor networks. Large mm-Wave/THz arrays ensure high directionality for accurate angular sensing, while the massive available bandwidth enables radar sensing with accurate depth detection. Therefore, it is inherently beneficial to support joint wireless communication and sensing on the same platform for electronics reuse, antenna aperture sharing, and area/power saving.",27,27,A Reconfigurable Phase-Time Array Transmitter Achieving Keyless Secured Transmission and Multi-Receiver Localization for Low-Latency Joint Communication and Sensing > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_120,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_120,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_121,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,separate_frontends,json,DIRECT,,,False
O_ISAC_121,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,other,json,DIRECT,,,False
O_ISAC_122,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_122,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,other,json,DIRECT,,,False
O_ISAC_123,4C,shared_hardware,shared hardware,lexical,DIRECT,"The snippet directly mentions 'shared hardware' in the context of integrating sensing and wireless communications for cooperative mobile robotics, specifically referencing the development of technologies like massive MIMO and mmWave/THz that enable this integration.","In recent years, cooperative mobile robotics has played an increasingly important role in a wide range of industrial applications, including cooperative transportation [1], exploration [2], and surveillance [3]. This technology offers promising performance, high efficiency, and effectiveness for operations that are dangerous or labor-intensive for humans [4]–[6]. Information perception and sharing using onboard sensors and wireless communications are crucial for cooperative robots to complete tasks, but traditionally, sensing and communications have been performed separately. However, the development of massive multi-input multi-output (MIMO) and millimeter wave (mmWave)/terahertz (THz) technologies has enabled the integration of sensing and wireless communications in shared hardware and spectrum resources [7]–[10]. Integrated Sensing and Communication (ISAC) offers new services and potential solutions for cooperative mobile robotics to address bottleneck",15,15,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_123,4C,shared_resources,resource division,fuzzy:100.0,NONE,The snippet is a mathematical equation and does not mention shared resources.,is,122,122,A. Leader-Follower Kinematics,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_123,4C,shared_resources,resource distribution,fuzzy:85.71428571428572,NONE,The snippet is a list of references and does not explicitly mention shared resources.,"- [14] S. T. Kalat, S. G. Faal, and C. D. Onal, ""A decentralized, communication-free force distribution method with application to collective object manipulation,"" *Journal of Dynamic Systems, Measurement, and Control*, vol. 140, no. 9, p. 091012, 2018.",335,335,REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_123,4C,shared_processing,joint operation,fuzzy:86.66666666666667,NONE,"The snippet discusses image processing and feature detection, but does not explicitly mention shared processing or any related concept.","Specifically, we first convert each received image to a binary one and then apply the Canny edge detection algorithm [26] to extract graphic edges in the image and choose the edges with multi-hierarchy structure as potential candidates of the feature markers. The four feature markers are detected by verifying whether the pixels between the centers of each two candidates satisfy the predefined graphic pattern, where the centers of the markers are regarded as the feature points. The pixel coordinates of the feature points in the image can be used for camera sensing, i.e., relative pose estimation, which will be covered in Sec. III-D. Moreover, other information, such as the transmitter's velocity, can also be sensed or estimated using various techniques like EKF and nonlinear velocity estimation [19], [21]. On the other hand, the detection of the four feature points also contributes to SCC, as shown in Fig. 2. In practice, perspective distortion always exists in the received images since the screen and the camera can not be perfectly aligned. With the pixel coordinates of feature points, we conduct perspective transformation to correct the distortion so that the pixel matrix can be located and restored. To extract the information embedded in the pixel matrix, we apply demodulation and decoding operations in reverse to the aforementioned encoding and modulation process.",71,71,II. DESIGN OF ROS-COMPATIBLE OISAC SCHEME > *A. Screen-Camera Link Design*,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_123,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_123,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,half_duplex,json,DIRECT,,,False
O_ISAC_124,4C,shared_resources,partition,lexical,INDIRECT,"The concept of shared resources is related to the idea of mutual interference (MI) between communication and sensing functions, which is introduced when conventional ISAC systems share the main beam or allocate it to one function while steering the other into sidelobes. This implies that the resources (e.g., frequency bands, beams) are being shared, but not in an optimal way, leading to performance degradation.","Conventional ISAC systems based on standing-wave (SW) antenna array either share the main beam or allocate the main beam to radar/sensing while steering the communication beam into sidelobes [9]. These approaches introduce mutual interference (MI) between communication and sensing functions, degrading overall system performance [10], [11]. To mitigate MI, numerous studies propose operating sensing and communication at different frequency bands with independent beam control. However, conventional ISAC antenna designs, which are typically based on SW architectures implemented via antenna-in-package (AiP) or antenna-on-chip (AoC) technologies, face significant limitations [4], [5], [10], [11], [12], [13], [14], [15], [16]. In [8], AiP designs must partition the operational bands due to their narrow bandwidth constraint, which necessitates separate subsystems for each band. Moreover, achieving wide spatial beam steering with narrow beamwidth typically requires large antenna arrays with many elements, resulting in multiple RF chains and increased system complexity and cost. AoC‑based ISAC antennas, while compact, generally exhibit low radiation efficiency and limited gain due to silicon substrate losses [14], [15], [16].",39,39,Antenna-on-Display with EH<sub>1</sub>-mode Wide Spatial Beam Scanning for User-Centric Sensing and Vehicle-to-Everything Communication > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_124,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_124,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_125,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_125,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_126,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_126,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_127,4C,shared_waveform,joint waveform,lexical,INDIRECT,"The concept of shared_waveform is related to the research on reconfigurable intelligent surfaces and radar-communication systems, which is indirectly mentioned in the provided snippets through references to papers on these topics.","- <span id=""page-16-10""></span>[\[9\] X](#page-0-8). Wang, Z. Fei, Z. Zheng, and J. Guo, ''Joint waveform design and passive beamforming for RIS-assisted dual-functional radar-communication system,'' *IEEE Trans. Veh. Technol.*, vol. 70, no. 5, pp. 5131–5136, May 2021, doi: [10.1109/TVT.2021.3075497.](http://dx.doi.org/10.1109/TVT.2021.3075497)",605,605,**ACKNOWLEDGMENT** > **REFERENCES**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_127,4C,shared_resources,resource allocation,lexical,NONE,"The text does not mention shared resources explicitly. It discusses the author's professional background, research interests, and experience, but does not provide any information related to shared resources.","From 2009 to 2021, she worked at Corporación CANTV, Venezuela, holding various technical and managerial positions, including the Supervisor of Quality Registration, the Project Leader, and the Head of the External Plant Supervision Unit in the Central and Los Llanos regions. From 2022 to 2023, she was the Operations Manager at SS Conexion and the Remote Support Engineer at Senzary, USA. She was a Lecturer at the School of Electronics and Telecommunications, UJAP, and UNEFA. She collaborated in the development of the Manual de Caracas: Guía para la Recolección de Datos de Investigación y Desarrollo en Venezuela (Ediciones ONCTI, 2023) and has participated in national conferences and published technical papers. She has actively participated in various technical, academic, and community development programs in Venezuela and China. Her research interests include underwater optical wireless communication, MIMO-NOMA systems, visible light communication, fiber optic networks, and deep reinforcement learning-based resource allocation.",644,644,**ACKNOWLEDGMENT** > **REFERENCES**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_127,4C,shared_processing,joint operation,fuzzy:93.33333333333333,INDIRECT,"The concept of shared_processing is indirectly related to the context, which discusses the computational complexity and latency of various modules, including DRL, NSGA-II, and LSTM, but does not explicitly mention shared processing.","FIGURE 8. Per-frame computational complexity measured in logarithmic floating-point operations (FLOPs) for each module: LSTM inference, DRL optimization, and NSGA-II refinement. The DRL stage incurs the highest complexity due to iterative Q-learning, while NSGA-II contributes minimally.",509,509,B. BASELINE METHODS > C. PERFORMANCE METRICS AND RESULTS > D. COMPUTATIONAL COMPLEXITY ANALYSIS,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_127,4C,shared_processing,joint operation,fuzzy:86.66666666666667,INDIRECT,"The concept of shared_processing is indirectly related to the context, which mentions distributed implementations of NSGA-II and the use of embedded GPU platforms, but does not explicitly discuss shared processing.","adaptation. The DRL agent is capable of proactively mitigating environmental and adversarial impairments. To evaluate generalizability, the framework was further validated using salinity datasets from the Mediterranean Sea (38.5 PSU) through transfer learning, where the LSTM maintained an 82% prediction accuracy without retraining [\[31\].](#page-16-28) These findings suggest the potential for cross-region deployment, although challenges remain due to spatial heterogeneity in salinity profiles and turbulence patterns. Future work will systematically explore domain adaptation and few-shot learning techniques to enhance model portability across untrained marine regions [\[21\],](#page-16-21) [\[26\]. W](#page-16-18)hile current results demonstrate real-time operation for up to 512 RIS elements, scaling to larger arrays introduces synchronization and processing bottlenecks. Distributed implementations of NSGA-II executed on embedded GPU platforms such as the Jetson AGX Orin have reduced end-to-end latency to a preliminary 58 µs. However, maintaining this level of performance when the array granularity increases remains challenging. Our future work will prioritize two key areas: first, the exploration of hierarchical RIS coordination strategies, and second, the application of lightweight model compression for DRL inference. The objective of this investigation is to facilitate scalable, latency-compliant operation in large-scale deployments. Multi-modal sensing can further stabilize adaptation under fast channel drifts. We envision an attention-based fusion layer that weights salinity, temperature, turbidity, and biofouling signals to form a compact latent state for the DRL agent, improving robustness under partial sensor dropouts and domain shifts [\[32\],](#page-16-35) [\[34\].](#page-16-26)",571,571,"E. FIELD VALIDATION, SENSITIVITY ANALYSIS, AND LIMITATIONS > <span id=""page-14-0""></span>**V. DISCUSSION AND FUTURE WORK**",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_127,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_127,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_128,4C,shared_waveform,joint waveform,fuzzy:85.71428571428572,NONE,"The concept 'shared_waveform' is not explicitly mentioned or implied in the given snippet, which focuses on the sensing capabilities of an ISAC scheme and the processing of waveforms in a fiber access network.","We assessed the sensing capabilities of the proposed ISAC scheme for a fiber access network. The FMCW parameters included a sweep period of 524 μs, which is longer than the round-trip time of 50 km fiber, and a sweep bandwidth of 200 MHz. The launch power for each channel was set to approximately 5 dBm. To ensure a fair comparison, sine waveforms at 120 Hz with varying voltages (6 Vpp, 1.2 Vpp, 0.3 Vpp, 0.3 Vpp) generated by the same function generator were applied to piezoelectric transducers (PZTs) to produce vibration over fiber lengths of 0.5 m, 2 m, and 10 m. Matched filters produced four distinct traces from the composite waveform, representing individual paths as depicted in Fig. 3(a). The 200 MHz bandwidth was segmented for the 2 m and 10 m PZT scenarios, but not for the 0.5 m PZT. These segments were combined using rotate-vector-summing (RVS) to counteract interference fading, followed by differential and phase unwrapping operations as detailed in our previous work[11]. Fig. 3(b) shows the vibration-induced phase variation at the 50 km fiber endpoint after completing the DSP flow. By applying the same DSP process to all traces concurrently, we obtained four distinct vibration waveforms, as illustrated in Fig. 3(c). These raw unfiltered waveforms indicate that, despite minor distortion in the 50 km case due to SNR degradation, all vibrations from different traces were successfully demodulated without crosstalk.",52,52,**Results and discussions**,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_128,4C,shared_hardware,shared infrastructure,fuzzy:85.71428571428572,NONE,"The concept of shared_hardware is not mentioned or implied in the given snippet, which discusses a dual comb based ISAC scheme and its potential for practical implementation in fiber access networks.","We introduce a dual comb based ISAC scheme that allows for real-time, independent sensing of all channels within a fiber access network without incurring a significant communication penalty. This approach avoids adding complexity to the cost-sensitive user-end infrastructure and shows great potential for practical implementation in real PON/RAN settings. It features a simple switch at central office to activate the sensing function.",64,64,**Results and discussions** > **Conclusions**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,NONE,True
O_ISAC_128,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_128,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_129,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_129,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_130,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_130,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,half_duplex,json,DIRECT,,,False
O_ISAC_131,4C,shared_resources,partition,lexical,NONE,"The concept of shared_resources is not mentioned or implied in the given context, which focuses on mathematical formulations and algorithm design for the JCAP problem.","We can observe that  $\mathcal{P}_{JCAP}^{\sharp}$  is linear w.r.t.  $\mu_R$ , and hence  $\mathcal{P}_{JCAP}^{\sharp}$  is convex in  $\mu_R$  conditioned on  $(\vartheta, \mathbf{x}_R)$ . Based on this, the overall JCAP problem  $\mathcal{P}_{JCAP}^{\sharp}$  can be partitioned into three subproblems, i.e., the (convex) response gain estimate, the (non-convex) LEM calibration, and the (non-convex) UD localization subproblem. Then, given initial point of  $\vartheta$  and  $\mathbf{x}_R$ , these three subproblems can be alternately iterated, till iterations of all parameters converge.",120,120,II. SYSTEM MODEL > A. Problem Formulation,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_131,4C,shared_resources,partition,lexical,NONE,"Similar to the first snippet, the concept of shared_resources is not mentioned or implied in this context, which discusses the summary of the LEM calibration algorithm and its implementation.","As mentioned above, by exploiting hidden convex substructures of system models through using MM methods, the nonconvex JCAP problem is addressed, where JCAP is partitioned into three subproblems, i.e., (i) response gain estimate, (ii) LEM calibration and (iii) UD localization. Accordingly, given an initial point  $(\hat{\gamma}_{[0]}, \hat{\alpha}_{[0]}, \hat{\mathbf{x}}_{[0]}, \hat{\mathbf{u}}_{[0]})$ , the three parameters  $\boldsymbol{\mu}_R$ ,  $\boldsymbol{\vartheta}$  and  $\mathbf{x}_R$  will be alternately optimized, as per their respective optimization subproblem. As a result, an efficient MM-based JCAP algorithm is achieved. Once iterations converge, the UD location parameter and LEM parameter  $\hat{\mathbf{x}}_R$ ,  $\hat{\mathbf{u}}_R$ ,  $\hat{\mathbf{h}}_R$ ,  $\hat{\gamma}$  and  $\hat{\alpha}$  will be determined. The pseudo-codes of our MM-based LEM calibration algorithm are given in **Algorithm 1**.",255,255,C. Summary of LEM Calibration Algorithm,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_131,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,separate_frontends,json,DIRECT,,,False
O_ISAC_131,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,half_duplex,json,DIRECT,,,False
O_ISAC_132,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_132,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_133,4C,shared_processing,cooperation processing,fuzzy:86.36363636363636,INDIRECT,"The concept of shared_processing is indirectly related to the snippet, as it describes a process of reconstructing and processing signals in a shared manner, but does not explicitly mention 'shared processing'. The correlation processing and reconstruction of signal segments demonstrate a form of shared processing, but the term itself is not used.","for subsequent signal processing and further reconstruction. Since the delay is smaller than the length of the CP, the  $x_m[n]$  signal can be fully reconstructed. Initially, data segments of length  $LN_0$  (15 subcarriers) are extracted and reconstructed as  $r_m[p,1]$  starting from the first subcarrier of the received signal. The first subcarrier of the reconstructed signal  $r_m[0,1]$  is calculated as  $r_m[0,1] = y_m[1,0] - y_m[2,0] + \mathrm{sign}(y_m[1,0] - y_m[2,0]) \times y_m[3,0]$ , and this process continues for the subsequent subcarrier until the last subcarrier data is reconstructed as  $r_m[4,1]$ . Following this, additional segments of length 15 are reconstructed starting from the second subcarrier of the received signal into  $r_m[p,2]$ , repeating the process until  $r_m[p,5]$  is obtained. Correlation processing is then performed on the reconstructed signal, which is",176,176,III. PASSIVE SENSING ALGORITHM USING CYCLIC PREFIX IN CEO-OFDM > A. CEO-OFDM Passive Sensing Algorithm,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_133,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_133,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_134,4C,shared_processing,co-processing,fuzzy:86.95652173913044,INDIRECT,"The concept of shared_processing is implied through the description of multimodal fusion and data processing flows, but it is not explicitly stated.",## A. RADAR DATA PROCESSING,198,198,"<span id=""page-4-0""></span>III. MULTIMODAL SENSING ASSISTED BEAM PREDICTION > A. RADAR DATA PROCESSING",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_134,4C,shared_processing,co-processing,fuzzy:86.95652173913044,INDIRECT,"The concept of shared_processing is implied through the description of LiDAR data processing flows and the exploitation of radar data processing results, but it is not explicitly stated.",### B. LIDAR DATA PROCESSING,274,274,"<span id=""page-4-0""></span>III. MULTIMODAL SENSING ASSISTED BEAM PREDICTION > A. RADAR DATA PROCESSING > B. LIDAR DATA PROCESSING",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_134,4C,shared_processing,joint operation,fuzzy:93.33333333333333,DIRECT,"The snippet compares the computational complexity of different data processing steps, including one that involves 'the three data processing steps', implying shared processing.","The computational complexity of the three data processing steps is also reported in Table 3 as the number of floating point operations (FLOPs). It can be observed that the last stage involving the MMT dominates the overall complexity. For comparison, the CNN-based methods were reported in [18] to have the complexity of the order of 10<sup>6</sup> FLOPs. Although the transformers (i.e., also the MMT) have higher complexity than the CNN, their processing latency is acceptable. The transformers are also more flexible, and their main advantage is that they can more readily accommodate other multi-modal sources in future system upgrades.",549,549,"<span id=""page-4-0""></span>III. MULTIMODAL SENSING ASSISTED BEAM PREDICTION > *C. OTHER PERFORMANCE EVALUATIONS* > D. LATENCY AND DATASET SIZE",,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_134,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_134,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_135,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,separate_frontends,json,DIRECT,,,False
O_ISAC_135,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,not_applicable,json,DIRECT,,,False
O_ISAC_136,4C,shared_resources,resource distribution,fuzzy:85.71428571428572,NONE,"The text does not mention shared resources, it discusses RYDAR's capabilities in radio environmental mapping and underwater sensing and communication.","RYDAR is highly competitive in real-time spatial mapping of the spectrum occupancy, signal strength and interference distribution. Specifically, traditional collection of multi-functional receivers at different frequencies can be readily replaced by one single RYDAR with full-spectrum monitoring. Furthermore, the RYDAR presents superior performances especially under sophisticated radio environments, e.g., the city canyon and battle field, thanks to its non-metallic material highly robust to strong electromagnetic jamming. Current researches are mainly focusing on scenario-specific validation (e.g., military-base protection). Open issues like limited spectrum sweeping speed and inconsistent sensitivity level for continuous spectrum scanning, still require investigation [15].",221,221,Introduction > RadioEnvironmental Mapping,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_136,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_136,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_137,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_137,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level.integration.duplexing_mode,full_duplex,json,DIRECT,,,False
