study_id,study_citation_key,report_id,screening_record_id,report_citation_key,report_citation_command,report_evidence_role,report_relation_code,report_role,title,authors,year,venue,doi,source_url,document_type,extracted_evidence_row_count,extracted_metric_row_count,governed_tradeoff_row_count,report_specific_guardrail_metric_count,pending_human_token_count_all_statuses,pending_human_token_resolved_or_approved_count,unresolved_pending_human_row_count,unresolved_pending_human_row_count_companion_lineage_gate,synthesis_use_gate,provenance_status,provenance_note
STC-SINGLETON-SCR-00406,OISAC_SCR00406,RPT-SCR-00406-01,SCR-00406,OISAC_SCR00406,\cite{OISAC_SCR00406},primary_source,none,standalone_primary_report,Microcomb-synchronized optoelectronics,Zhang X.; Zhang X.; Chen Y.; Jin W.; Zhou Z.; Liu C.; Lao C.; Huang J.; Dong J.; Ma W.; Hu W.; Wang X.; Bowers J.E.; Li W.; Chang L.,2025,Nature Electronics,10.1038/s41928-025-01349-7,https://doi.org/10.1038/s41928-025-01349-7,Article,14,29,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00406 supplies 14 evidence, 29 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00407,OISAC_SCR00407,RPT-SCR-00407-01,SCR-00407,OISAC_SCR00407,\cite{OISAC_SCR00407},primary_source,none,standalone_primary_report,Analysis of Visible Light-Based ISAC Channel Characteristics in a V2V Scenario,Dong P.; Tang P.; Yin Y.; Tian L.; Zhang J.,2025,"IEEE Wireless Communications and Networking Conference, WCNC",10.1109/wcnc61545.2025.10978645,https://doi.org/10.1109/wcnc61545.2025.10978645,Conference paper,12,7,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00407 supplies 12 evidence, 7 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00418,OISAC_SCR00418,RPT-SCR-00418-01,SCR-00418,OISAC_SCR00418,\cite{OISAC_SCR00418},primary_source,none,standalone_primary_report,W-band photonics-aided OFDM system integrating sensing and communication with phase noise suppression scheme,Liu J.; Bian C.; He W.; Yang X.; Wei Y.; Zhang Y.; Zhang L.; Wang C.; Wang K.; Zhou W.; Zhao F.; Yu J.,2025,Optics and Laser Technology,10.1016/j.optlastec.2024.111432,https://doi.org/10.1016/j.optlastec.2024.111432,Article,14,9,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00418 supplies 14 evidence, 9 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00432,OISAC_SCR00432,RPT-SCR-00432-01,SCR-00432,OISAC_SCR00432,\cite{OISAC_SCR00432},primary_source,none,standalone_primary_report,Ultrasonic phase extraction method for co-cable identification in coherent optical transmission systems,Zhou H.; Zuo W.; Qiao Y.; Zhao Y.; Ye B.; Bai C.; Xu H.,2024,Chinese Optics Letters,10.3788/col202422.100601,https://doi.org/10.3788/col202422.100601,Article,13,11,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00432 supplies 13 evidence, 11 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00436,OISAC_SCR00436,RPT-SCR-00436-01,SCR-00436,OISAC_SCR00436,\cite{OISAC_SCR00436},primary_source,none,standalone_primary_report,Optical Transport Network Optimization Supporting Integrated Sensing and Communication Services,Anastasopoulos M.; Gutiérrez J.; Tzanakaki A.,2025,"Optical Fiber Communication Conference in Proceedings Optical Fiber Communication Conference, OFC 2025 and Optical Fiber Communication Conference (OFC) Postdeadline Papers 2025",10.1364/ofc.2025.w2a.48,https://doi.org/10.1364/ofc.2025.w2a.48,Conference paper,12,1,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00436 supplies 12 evidence, 1 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00451,OISAC_SCR00451,RPT-SCR-00451-01,SCR-00451,OISAC_SCR00451,\cite{OISAC_SCR00451},primary_source,none,standalone_primary_report,Wearable Sensors Based on Miniaturized High-Performance Hybrid Nanogenerator for Medical Health Monitoring,Wu J.; Lin X.; Yang C.; Yang S.; Liu C.; Cao Y.,2024,Biosensors,10.3390/bios14080361,https://doi.org/10.3390/bios14080361,Article,14,16,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00451 supplies 14 evidence, 16 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00456,OISAC_SCR00456,RPT-SCR-00456-01,SCR-00456,OISAC_SCR00456,\cite{OISAC_SCR00456},primary_source,none,standalone_primary_report,An Adaptive Control System for Satellite-Ground Laser Communication Based on Integrated Sensing and Communication,Wu M.; Yang H.; Liu W.; Yao Q.; Zhang J.; Cheriet M.,2025,"Opto-Electronics and Communications Conference, OECC",10.23919/oecc/psc62146.2025.11110813,https://doi.org/10.23919/oecc/psc62146.2025.11110813,Conference paper,13,13,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00456 supplies 13 evidence, 13 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00460,OISAC_SCR00460,RPT-SCR-00460-01,SCR-00460,OISAC_SCR00460,\cite{OISAC_SCR00460},primary_source,none,standalone_primary_report,Integrated high precision time-of-flight depth sensing and optical communication based on Hamiltonian coding,Tang L.; Hu Z.; Teng D.; Liu L.,2023,Optics Communications,10.1016/j.optcom.2023.129484,https://doi.org/10.1016/j.optcom.2023.129484,Article,14,20,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00460 supplies 14 evidence, 20 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00473,OISAC_SCR00473,RPT-SCR-00473-01,SCR-00473,OISAC_SCR00473,\cite{OISAC_SCR00473},primary_source,none,standalone_primary_report,High-performance Vibration Sensing Based on Subband Phase-Shift Transform in Integrated Sensing and Communication System,Zuo Y.; Liu W.; Cheng Y.; Li X.; Luo M.,2025,"Asia Communications and Photonics Conference, ACP",10.1109/acp66871.2025.11349802,https://doi.org/10.1109/acp66871.2025.11349802,Conference paper,12,15,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00473 supplies 12 evidence, 15 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00488,OISAC_SCR00488,RPT-SCR-00488-01,SCR-00488,OISAC_SCR00488,\cite{OISAC_SCR00488},primary_source,none,standalone_primary_report,6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits,Zhou B.; Wang X.; Shen Y.; Fan P.,2024,IEEE Transactions on Signal Processing,10.1109/tsp.2024.3383285,https://doi.org/10.1109/tsp.2024.3383285,Article,15,20,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00488 supplies 15 evidence, 20 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00492,OISAC_SCR00492,RPT-SCR-00492-01,SCR-00492,OISAC_SCR00492,\cite{OISAC_SCR00492},primary_source,none,standalone_primary_report,Millimeter-wave over fiber integrated sensing and communication system using self-coherent OFDM,Liu F.; Li P.; Zhong N.; Deng X.; Yan L.; Pan W.; Zou X.,2024,Optics Express,10.1364/oe.513686,https://doi.org/10.1364/oe.513686,Article,15,30,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00492 supplies 15 evidence, 30 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00496,OISAC_SCR00496,RPT-SCR-00496-01,SCR-00496,OISAC_SCR00496,\cite{OISAC_SCR00496},primary_source,none,standalone_primary_report,First Demonstration of FTTR-based RFID Network for Integrated Sensing and Communication,Zhang S.; Li J.; Zhu J.; Zhang D.; Zeng Y.; Luo Y.,2025,"Asia Communications and Photonics Conference, ACP",10.1109/acp66871.2025.11349770,https://doi.org/10.1109/acp66871.2025.11349770,Conference paper,12,25,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00496 supplies 12 evidence, 25 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00502,OISAC_SCR00502,RPT-SCR-00502-01,SCR-00502,OISAC_SCR00502,\cite{OISAC_SCR00502},primary_source,none,standalone_primary_report,Demonstration of radar-aided flexible communication in a photonics-based W-band distributed integrated sensing and communication system for 6G,Jia J.; Dong B.; Tao L.; Shi J.; Chi N.; Zhang J.,2024,Chinese Optics Letters,10.3788/col202422.043901,https://doi.org/10.3788/col202422.043901,Article,15,60,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00502 supplies 15 evidence, 60 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00506,OISAC_SCR00506,RPT-SCR-00506-01,SCR-00506,OISAC_SCR00506,\cite{OISAC_SCR00506},primary_source,none,standalone_primary_report,Catch Me If You Can: Laser Tethering with Highly Mobile Targets,Carver C.J.; Schwartz H.; Shao Q.; Shade N.; Lazzaro J.; Wang X.; Liu J.; Fossum E.; Zhou X.,2024,"Proceedings of the 21st USENIX Symposium on Networked Systems Design and Implementation, NSDI 2024",,https://www.scopus.com/pages/publications/85194168630?origin=resultslist,Conference paper,15,12,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00506 supplies 15 evidence, 12 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00527,OISAC_SCR00527,RPT-SCR-00527-01,SCR-00527,OISAC_SCR00527,\cite{OISAC_SCR00527},primary_source,none,standalone_primary_report,Joint Visible Light Sensing and Communication Using m-CAP Modulation,Shi L.; Bechadergue B.; Chassagne L.; Guan H.,2023,IEEE Transactions on Broadcasting,10.1109/tbc.2022.3201649,https://doi.org/10.1109/tbc.2022.3201649,Article,14,9,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00527 supplies 14 evidence, 9 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00557,OISAC_SCR00557,RPT-SCR-00557-01,SCR-00557,OISAC_SCR00557,\cite{OISAC_SCR00557},primary_source,none,standalone_primary_report,Visible Light Communication-Enabled Simultaneous Position and Orientation Detection for Harnessing Multipath Interference and Random Fading,Zhou B.; Liu A.; So H.C.,2024,IEEE Transactions on Intelligent Transportation Systems,10.1109/tits.2023.3324361,https://doi.org/10.1109/tits.2023.3324361,Article,15,8,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00557 supplies 15 evidence, 8 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00576,OISAC_SCR00576,RPT-SCR-00576-01,SCR-00576,OISAC_SCR00576,\cite{OISAC_SCR00576},primary_source,none,standalone_primary_report,Remote Phase-Shift LiDAR With Communication,Hai Y.; Luo Y.; Liu C.; Dang A.,2023,IEEE Transactions on Communications,10.1109/tcomm.2023.3233962,https://doi.org/10.1109/tcomm.2023.3233962,Article,16,14,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00576 supplies 16 evidence, 14 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00589,OISAC_SCR00589,RPT-SCR-00589-01,SCR-00589,OISAC_SCR00589,\cite{OISAC_SCR00589},primary_source,none,standalone_primary_report,Deep Integration Between Polarimetric Forward-Transmission Fiber-Optic Communication and Distributed Sensing Systems,Chen G.Y.; Chen M.; Rao X.; Dai S.; Zhu R.; Liu G.; Lu J.; Liu H.; Wang Y.,2024,Sensors,10.3390/s24216778,https://doi.org/10.3390/s24216778,Article,15,28,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00589 supplies 15 evidence, 28 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00594,OISAC_SCR00594,RPT-SCR-00594-01,SCR-00594,OISAC_SCR00594,\cite{OISAC_SCR00594},primary_source,none,standalone_primary_report,Wide-Steering Integrated Sensing and Communication OPA-Based Lidar Design with Joint Waveform and Thinned Antenna,Chen Y.; Liao X.; Xiao J.; Wang X.; Ye M.; Yu Y.; Wang C.,2025,"Opto-Electronics and Communications Conference, OECC",10.23919/oecc/psc62146.2025.11111436,https://doi.org/10.23919/oecc/psc62146.2025.11111436,Conference paper,13,20,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00594 supplies 13 evidence, 20 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00602,OISAC_SCR00602,RPT-SCR-00602-01,SCR-00602,OISAC_SCR00602,\cite{OISAC_SCR00602},primary_source,none,standalone_primary_report,Photonics-assisted self-interference cancellation for in-band full-duplex integrated sensing and communication transceiver,Yu X.; Ye J.; Yan L.; Zhou T.; Zhong N.; Zhu Y.; Zou X.; Pan W.,2024,Optics Express,10.1364/oe.541229,https://doi.org/10.1364/oe.541229,Article,17,27,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00602 supplies 17 evidence, 27 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00607,OISAC_SCR00607,RPT-SCR-00607-01,SCR-00607,OISAC_SCR00607,\cite{OISAC_SCR00607},primary_source,none,standalone_primary_report,Integrated Distributed Sensing and Quantum Communication Networks,Xu Y.; Wang T.; Huang P.; Zeng G.,2024,Research,10.34133/research.0416,https://doi.org/10.34133/research.0416,Article,14,22,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00607 supplies 14 evidence, 22 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00626,OISAC_SCR00626,RPT-SCR-00626-01,SCR-00626,OISAC_SCR00626,\cite{OISAC_SCR00626},primary_source,none,standalone_primary_report,Learned Digital Back-Propagation for an optical-domain waveform integrated with communication and sensing,Chen Z.; Xin P.; Zhan P.; Zheng M.; Sun Y.; Li C.; Meng P.; Li Y.; Zhao Y.,2023,ACM International Conference Proceeding Series,10.1145/3638782.3638830,https://doi.org/10.1145/3638782.3638830,Conference paper,14,26,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00626 supplies 14 evidence, 26 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00631,OISAC_SCR00631,RPT-SCR-00631-01,SCR-00631,OISAC_SCR00631,\cite{OISAC_SCR00631},primary_source,none,standalone_primary_report,Integration of endogenous sensing and communication based on photonics-enabled cellular base station networks with a spectrum fusion algorithm,Zhao Y.; Wan J.; Xu S.; Zou W.,2024,Optics Express,10.1364/oe.533917,https://doi.org/10.1364/oe.533917,Article,19,57,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00631 supplies 19 evidence, 57 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00647,OISAC_SCR00647,RPT-SCR-00647-01,SCR-00647,OISAC_SCR00647,\cite{OISAC_SCR00647},primary_source,none,standalone_primary_report,Integrated sensing and communication in an optical fibre,He H.; Jiang L.; Pan Y.; Yi A.; Zou X.; Pan W.; Willner A.E.; Fan X.; He Z.; Yan L.,2023,Light: Science and Applications,10.1038/s41377-022-01067-1,https://doi.org/10.1038/s41377-022-01067-1,Article,18,56,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00647 supplies 18 evidence, 56 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00665,OISAC_SCR00665,RPT-SCR-00665-01,SCR-00665,OISAC_SCR00665,\cite{OISAC_SCR00665},primary_source,none,standalone_primary_report,Flexible Vibration Sensing Using Kalman Smoother Integrated in ECL-Based Communication Systems,Yang B.; Tang J.; Gao S.; Liang J.; Wei J.; Yang Y.,2025,IEEE Photonics Technology Letters,10.1109/lpt.2025.3577173,https://doi.org/10.1109/lpt.2025.3577173,Article,14,28,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00665 supplies 14 evidence, 28 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00679,OISAC_SCR00679,RPT-SCR-00679-01,SCR-00679,OISAC_SCR00679,\cite{OISAC_SCR00679},primary_source,none,standalone_primary_report,A novel passive bi-directional audio over fiber transmission system with 20 Km,Guan C.; Chu W.; Gong J.; Qin H.; Ye J.; Zhan L.; Wang W.; Chen X.; Xiao Y.,2024,Optical Fiber Technology,10.1016/j.yofte.2024.103844,https://doi.org/10.1016/j.yofte.2024.103844,Article,13,15,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00679 supplies 13 evidence, 15 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00680,OISAC_SCR00680,RPT-SCR-00680-01,SCR-00680,OISAC_SCR00680,\cite{OISAC_SCR00680},primary_source,none,standalone_primary_report,Deep Integration of Fiber-Optic Communication and Sensing Systems Using Forward-Transmission Distributed Vibration Sensing and on–off Keying,Zhu R.; Rao X.; Dai S.; Chen M.; Liu G.; Liu H.; Xu R.; Chen S.; Chen G.Y.; Wang Y.,2024,Sensors,10.3390/s24175758,https://doi.org/10.3390/s24175758,Article,13,17,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00680 supplies 13 evidence, 17 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00719,OISAC_SCR00719,RPT-SCR-00719-01,SCR-00719,OISAC_SCR00719,\cite{OISAC_SCR00719},primary_source,none,standalone_primary_report,Development of an Integrated Communication and Sensing System Using Spread Spectrum and Photonics Technologies,Alzamil A.K.; Sharawy M.A.; Almohimmah E.M.; Ragheb A.M.; Almaiman A.; Alshebeili S.A.,2024,Photonics,10.3390/photonics11090861,https://doi.org/10.3390/photonics11090861,Article,16,27,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00719 supplies 16 evidence, 27 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00730,OISAC_SCR00730,RPT-SCR-00730-01,SCR-00730,OISAC_SCR00730,\cite{OISAC_SCR00730},primary_source,none,standalone_primary_report,Continuous Event Recording Technology For Integrated Sensing And Communications In Space,Aboltins A.; Bespal'ko V.; Kurtenoks V.,2024,International Geoscience and Remote Sensing Symposium (IGARSS),10.1109/igarss53475.2024.10642111,https://doi.org/10.1109/igarss53475.2024.10642111,Conference paper,12,15,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00730 supplies 12 evidence, 15 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00761,OISAC_SCR00761,RPT-SCR-00761-01,SCR-00761,OISAC_SCR00761,\cite{OISAC_SCR00761},primary_source,none,standalone_primary_report,Joint Communication and Eavesdropper Detection on the Lossy Bosonic Channel,Munar-Vallespir P.; Nötzel J.; Seitz F.,2024,"Proceedings - IEEE Global Communications Conference, GLOBECOM",10.1109/globecom52923.2024.10901161,https://doi.org/10.1109/globecom52923.2024.10901161,Conference paper,12,14,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00761 supplies 12 evidence, 14 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00808,OISAC_SCR00808,RPT-SCR-00808-01,SCR-00808,OISAC_SCR00808,\cite{OISAC_SCR00808},primary_source,none,standalone_primary_report,Photonics-aided integrated sensing and communications in mmW bands based on a DC-offset QPSK-encoded LFMCW,Lei M.; Hua B.; Cai Y.; Zhang J.; Zou Y.; Tong W.; Liu X.; Fang M.; Yu J.; Zhu M.,2022,Optics Express,10.1364/oe.474055,https://doi.org/10.1364/oe.474055,Article,15,34,1,3,0,0,0,0,report_specific_guardrail,complete,"Source SCR-00808 supplies 15 evidence, 34 metric, and 1 governed tradeoff rows; use gate: report_specific_guardrail."
STC-SINGLETON-SCR-00833,OISAC_SCR00833,RPT-SCR-00833-01,SCR-00833,OISAC_SCR00833,\cite{OISAC_SCR00833},primary_source,none,standalone_primary_report,CORE-Lens: Simultaneous Communication and Object REcognition with Disentangled-GAN Cameras,Liu Z.; Zheng T.; Hu C.; Yang Y.; Sun Y.; Zhang Y.; Chen Z.; Chen L.; Luo J.,2022,"Proceedings of the Annual International Conference on Mobile Computing and Networking, MOBICOM",10.1145/3495243.3560526,https://doi.org/10.1145/3495243.3560526,Conference paper,16,24,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00833 supplies 16 evidence, 24 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00836,OISAC_SCR00836,RPT-SCR-00836-01,SCR-00836,OISAC_SCR00836,\cite{OISAC_SCR00836},primary_source,none,standalone_primary_report,Integrated Sensing and Communication in the Visible Spectral Range: A Novel Closed Loop Controller,Fragner C.; Weiss A.P.; Wenzl F.P.; Leitgeb E.,2022,"2022 International Conference on Broadband Communications for Next Generation Networks and Multimedia Applications, CoBCom 2022",10.1109/cobcom55489.2022.9880677,https://doi.org/10.1109/cobcom55489.2022.9880677,Conference paper,12,20,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00836 supplies 12 evidence, 20 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00873,OISAC_SCR00873,RPT-SCR-00873-01,SCR-00873,OISAC_SCR00873,\cite{OISAC_SCR00873},primary_source,none,standalone_primary_report,"Monolithically Integrated Sensing, Communication, and Energy Harvester",Jia B.; Gao X.; Ye Z.; Liu P.; Hu F.; Zhu H.; Wang Y.,2022,Energy Technology,10.1002/ente.202100793,https://doi.org/10.1002/ente.202100793,Article,12,26,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00873 supplies 12 evidence, 26 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00882,OISAC_SCR00882,RPT-SCR-00882-01,SCR-00882,OISAC_SCR00882,\cite{OISAC_SCR00882},primary_source,none,standalone_primary_report,Performance Analysis of Microwave Photonics Assisted Joint Radar Communications,Reddy T.S.S.; Reddy V.S.S.; Thipparaju R.R.; Singh U.K.,2024,"2024 International Conference on Wireless Communications, Signal Processing and Networking, WiSPNET 2024",10.1109/wispnet61464.2024.10533153,https://doi.org/10.1109/wispnet61464.2024.10533153,Conference paper,12,24,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00882 supplies 12 evidence, 24 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00884,OISAC_SCR00884,RPT-SCR-00884-01,SCR-00884,OISAC_SCR00884,\cite{OISAC_SCR00884},primary_source,none,standalone_primary_report,Photonic-assisted generation of joint radar and communication signals with immunity to power fading,Men Y.; Ji J.; Wen A.; Wang Y.; Yang F.,2023,Optics Communications,10.1016/j.optcom.2023.129598,https://doi.org/10.1016/j.optcom.2023.129598,Article,13,33,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00884 supplies 13 evidence, 33 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00885,OISAC_SCR00885,RPT-SCR-00885-01,SCR-00885,OISAC_SCR00885,\cite{OISAC_SCR00885},primary_source,none,standalone_primary_report,Photonic-aid dual-formats LFM signals generator for joint radar-communication system,Yixiao Z.; Shanghong Z.; Xuan L.; Guodong W.; Longqiang Y.,2022,Optik,10.1016/j.ijleo.2022.170004,https://doi.org/10.1016/j.ijleo.2022.170004,Article,12,19,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00885 supplies 12 evidence, 19 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00887,OISAC_SCR00887,RPT-SCR-00887-01,SCR-00887,OISAC_SCR00887,\cite{OISAC_SCR00887},primary_source,none,standalone_primary_report,"Microwave Photonic Joint Radar, Wireless Communications, and Spectrum Sensing System With Broadband Tunability From 12 to 40 GHz",Yang F.; Lin C.; Gao J.; Chen Y.,2026,IEEE Internet of Things Journal,10.1109/jiot.2026.3672154,https://doi.org/10.1109/jiot.2026.3672154,Article,15,24,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00887 supplies 15 evidence, 24 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00891,OISAC_SCR00891,RPT-SCR-00891-01,SCR-00891,OISAC_SCR00891,\cite{OISAC_SCR00891},primary_source,none,standalone_primary_report,Millimeter-wave joint radar and communication system based on photonic frequency-multiplying constant envelope LFM-OFDM,Bai W.; Li P.; Zou X.; Zhou Z.; Pan W.; Yan L.; Luo B.; Fang X.; Jiang L.; Chen L.,2022,Optics Express,10.1364/oe.461508,https://doi.org/10.1364/oe.461508,Article,16,35,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00891 supplies 16 evidence, 35 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00893,OISAC_SCR00893,RPT-SCR-00893-01,SCR-00893,OISAC_SCR00893,\cite{OISAC_SCR00893},primary_source,none,standalone_primary_report,Microwave Photonic Joint Radar and Secure Communication via Radar Signal Masking,Shi T.; Zhang F.; Chen Y.,2025,IEEE Microwave and Wireless Technology Letters,10.1109/lmwt.2025.3578137,https://doi.org/10.1109/lmwt.2025.3578137,Article,12,18,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00893 supplies 12 evidence, 18 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00896,OISAC_SCR00896,RPT-SCR-00896-01,SCR-00896,OISAC_SCR00896,\cite{OISAC_SCR00896},primary_source,none,standalone_primary_report,Photonics-assisted joint radar and communication system based on an optoelectronic oscillator,Xue Z.; Li S.; Xue X.; Zheng X.; Zhou B.,2021,Optics Express,10.1364/oe.430910,https://doi.org/10.1364/oe.430910,Article,12,23,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00896 supplies 12 evidence, 23 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00899,OISAC_SCR00899,RPT-SCR-00899-01,SCR-00899,OISAC_SCR00899,\cite{OISAC_SCR00899},primary_source,none,standalone_primary_report,Photonic-assisted generation of fast switchable multi-format LFM waveforms with a tuned bandwidth for a joint radar-communication system,Bai Q.; Ma J.,2025,Optics Communications,10.1016/j.optcom.2024.131097,https://doi.org/10.1016/j.optcom.2024.131097,Article,13,19,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00899 supplies 13 evidence, 19 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00902,OISAC_SCR00902,RPT-SCR-00902-01,SCR-00902,OISAC_SCR00902,\cite{OISAC_SCR00902},primary_source,none,standalone_primary_report,Bidirectional Retroreflective Optical ISAC Using Time Division Duplexing and Clipped OFDM,H. Wang; C. Chen; Z. Zeng; S. Shao; H. Haas,2025,IEEE Photonics Technology Letters,10.1109/lpt.2025.3541038,https://doi.org/10.1109/lpt.2025.3541038,IEEE Journals,11,15,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00902 supplies 11 evidence, 15 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-00903,OISAC_SCR00903,RPT-SCR-00903-01,SCR-00903,OISAC_SCR00903,\cite{OISAC_SCR00903},primary_source,none,standalone_primary_report,Phase-Coded FMCW for Optical Integrated Sensing and Communication,T. Zhang; Z. Yan; A. Pang; A. Dang,2024,2024 Asia Communications and Photonics Conference (ACP) and International Conference on Information Photonics and Optical Communications (IPOC),10.1109/acp/ipoc63121.2024.10809937,https://doi.org/10.1109/acp/ipoc63121.2024.10809937,IEEE Conferences,9,11,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00903 supplies 9 evidence, 11 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
