paper_id,title,doi,section_type,word_count,sentence_count,paragraph_count,mean_sentence_words,median_sentence_words,p75_sentence_words,max_sentence_words,long_sentence_ratio_35,very_long_sentence_ratio_45,mean_paragraph_words,median_paragraph_words,p75_paragraph_words,max_paragraph_words,citations_per_100_words,numbers_per_100_words,transitions_per_100_words,first_person_per_100_words,method_terms_per_100_words,hype_terms_per_100_words,acronyms_per_100_words,parentheticals_per_100_words,commas_per_sentence,semicolons_per_100_words,list_heavy_sentence_ratio,questions,has_related_surveys,has_contributions,has_organization,has_scope_statement
COMST_045,"Intellicise Wireless Networks From Semantic Communications: A Survey, Research Issues, and Challenges",10.1109/COMST.2024.3443193,conclusion,442,16,12,27.625,24.0,31.5,57,0.1875,0.125,36.833,25.5,47.75,108,0.0,3.394,0.0,0.905,0.0,0.0,0.226,1.131,4.188,0.679,0.75,0,False,False,False,True
COMST_046,"Metaverse Communications, Networking, Security, and Applications: Research Issues, State-of-the-Art, and Future Directions",10.1109/COMST.2023.3347172,abstract,291,11,1,26.455,24,32.0,44,0.1818,0.0,291,291,291.0,291,0.0,0.344,0.687,0.0,0.0,0.0,0.344,0.0,1.818,0.0,0.1818,0,False,False,False,False
COMST_046,"Metaverse Communications, Networking, Security, and Applications: Research Issues, State-of-the-Art, and Future Directions",10.1109/COMST.2023.3347172,introduction,3173,120,24,26.433,23.0,30.0,113,0.1583,0.05,132.208,143.5,167.5,415,2.364,3.498,0.63,0.095,0.0,0.0,1.576,2.238,1.883,0.252,0.3,2,False,True,True,True
COMST_046,"Metaverse Communications, Networking, Security, and Applications: Research Issues, State-of-the-Art, and Future Directions",10.1109/COMST.2023.3347172,main_body,22790,835,192,27.269,24,31.0,154,0.1796,0.0802,118.698,106.5,162.0,485,1.54,3.673,0.965,0.097,0.039,0.004,1.716,1.966,1.69,0.035,0.212,0,False,True,False,True
COMST_046,"Metaverse Communications, Networking, Security, and Applications: Research Issues, State-of-the-Art, and Future Directions",10.1109/COMST.2023.3347172,conclusion,150,6,1,25,23.5,31.75,34,0.0,0.0,150,150,150.0,150,0.0,0.0,0.667,2.667,0.0,0.0,0.0,0.0,2.0,0.0,0.3333,0,False,False,False,True
COMST_047,MIMO Satellite Communication Systems: A Survey From the PHY Layer Perspective,10.1109/COMST.2023.3294873,abstract,121,6,1,20.167,19.0,23.5,27,0.0,0.0,121,121,121.0,121,0.0,0.0,1.653,2.479,0.0,0.0,3.306,1.653,0.5,0.0,0.0,0,False,False,False,True
COMST_047,MIMO Satellite Communication Systems: A Survey From the PHY Layer Perspective,10.1109/COMST.2023.3294873,introduction,1120,51,9,21.961,18,24.5,69,0.1569,0.0392,124.444,105,152.0,314,3.304,4.464,0.446,0.536,0.0,0.0,3.929,2.946,1.196,0.625,0.1765,0,False,False,True,True
COMST_047,MIMO Satellite Communication Systems: A Survey From the PHY Layer Perspective,10.1109/COMST.2023.3294873,main_body,13549,616,123,21.959,20.0,27.0,109,0.0925,0.0227,110.154,83,143.0,371,2.015,4.65,0.325,0.162,0.0,0.0,3.786,2.539,1.248,0.007,0.1218,0,False,False,False,True
COMST_047,MIMO Satellite Communication Systems: A Survey From the PHY Layer Perspective,10.1109/COMST.2023.3294873,conclusion,340,12,2,28.333,31.0,33.25,44,0.0833,0.0,170,170.0,181.5,193,0.0,0.294,0.588,2.353,0.0,0.0,3.235,0.0,0.833,0.0,0.0,0,False,False,False,True
COMST_048,"Models, Methods, and Solutions for Multicasting in 5G/6G mmWave and Sub-THz Systems",10.1109/COMST.2023.3319354,abstract,198,7,1,28.286,27,31.5,52,0.1429,0.1429,198,198,198.0,198,0.0,5.556,0.0,1.515,0.0,0.0,2.02,2.02,1.286,0.0,0.0,0,False,False,False,True
COMST_048,"Models, Methods, and Solutions for Multicasting in 5G/6G mmWave and Sub-THz Systems",10.1109/COMST.2023.3319354,introduction,1298,49,15,26.469,24,30.0,66,0.2245,0.102,86.533,92,125.5,157,4.006,5.085,0.616,0.539,0.0,0.0,2.542,2.773,1.796,0.077,0.3265,0,False,False,True,False
COMST_048,"Models, Methods, and Solutions for Multicasting in 5G/6G mmWave and Sub-THz Systems",10.1109/COMST.2023.3319354,main_body,22139,825,309,26.813,22,31.0,224,0.1588,0.0788,71.647,59,106.0,332,1.504,5.104,0.393,0.298,0.068,0.0,3.13,2.408,1.898,0.294,0.2303,0,False,False,True,True
COMST_048,"Models, Methods, and Solutions for Multicasting in 5G/6G mmWave and Sub-THz Systems",10.1109/COMST.2023.3319354,conclusion,9809,890,41,9.265,5.0,14.0,72,0.0157,0.0034,239.244,91,190.0,816,2.508,15.863,0.163,0.092,0.02,0.0,2.284,2.895,2.048,0.153,0.0933,1,True,False,True,True
COMST_049,Multi-Modal Data-Enhanced Foundation Models for Prediction and Control in Wireless Networks: A Survey,,abstract,154,8,1,19.25,17.0,21.25,32,0.0,0.0,154,154,154.0,154,0.0,0.0,0.0,3.247,0.0,0.649,1.948,1.299,0.875,0.0,0.0,0,False,False,False,True
COMST_049,Multi-Modal Data-Enhanced Foundation Models for Prediction and Control in Wireless Networks: A Survey,,introduction,2058,87,21,23.655,21,29.0,65,0.1149,0.0575,98,106,123.0,185,3.061,0.875,0.534,0.875,0.0,0.0,3.013,0.972,1.494,0.243,0.2069,0,True,True,False,True
COMST_049,Multi-Modal Data-Enhanced Foundation Models for Prediction and Control in Wireless Networks: A Survey,,main_body,17829,761,204,23.401,22,28.0,106,0.0933,0.0355,87.397,78.0,117.0,337,2.232,1.083,0.421,0.095,0.045,0.017,2.72,0.466,1.451,0.011,0.2011,0,False,False,False,True
COMST_049,Multi-Modal Data-Enhanced Foundation Models for Prediction and Control in Wireless Networks: A Survey,,conclusion,181,9,3,20.111,21,26.0,30,0.0,0.0,60.333,63,66.5,70,0.0,0.0,0.552,1.105,0.0,0.552,1.105,0.0,0.778,0.0,0.0,0,False,True,False,True
COMST_050,"Navigating Industry 5.0: A Survey of Key Enabling Technologies, Trends, Challenges, and Opportunities",10.1109/COMST.2023.3329472,abstract,197,10,1,19.7,19.5,21.75,37,0.1,0.0,197,197,197.0,197,0.0,3.553,0.0,1.015,0.0,0.508,0.0,0.0,1.8,0.0,0.4,2,False,False,False,False
COMST_050,"Navigating Industry 5.0: A Survey of Key Enabling Technologies, Trends, Challenges, and Opportunities",10.1109/COMST.2023.3329472,introduction,3661,154,40,23.701,18.0,27.0,131,0.1558,0.0779,91.525,67.5,111.25,331,1.803,5.381,0.164,1.338,0.082,0.055,1.612,2.158,1.513,0.082,0.2208,3,True,True,True,True
COMST_050,"Navigating Industry 5.0: A Survey of Key Enabling Technologies, Trends, Challenges, and Opportunities",10.1109/COMST.2023.3329472,main_body,20278,875,301,23.152,20,27.0,165,0.1074,0.0526,67.369,55,93.0,403,1.548,5.168,0.187,0.173,0.113,0.079,1.913,2.027,1.203,0.108,0.1543,6,False,True,False,True
COMST_050,"Navigating Industry 5.0: A Survey of Key Enabling Technologies, Trends, Challenges, and Opportunities",10.1109/COMST.2023.3329472,conclusion,243,14,5,17.357,16.5,23.75,28,0.0,0.0,48.6,46,76.0,82,0.0,1.646,0.412,1.235,0.0,0.823,0.0,0.0,1.643,0.0,0.3571,0,False,False,False,False
COMST_051,Near-Field Communications: A Comprehensive Survey,10.1109/COMST.2024.3475884,abstract,245,6,1,40.833,29.5,40.25,114,0.3333,0.1667,245,245,245.0,245,0.0,0.0,0.408,0.0,0.0,0.0,3.265,2.041,3.167,0.0,0.3333,0,False,True,False,False
COMST_051,Near-Field Communications: A Comprehensive Survey,10.1109/COMST.2024.3475884,introduction,2710,121,35,22.372,21,27.0,56,0.0826,0.0579,77.429,70,106.0,191,3.1,4.28,0.295,0.664,0.0,0.111,6.089,2.103,1.554,0.074,0.1653,0,False,True,True,True
COMST_051,Near-Field Communications: A Comprehensive Survey,10.1109/COMST.2024.3475884,main_body,20408,884,186,23.055,21.5,28.0,91,0.0871,0.0305,109.72,91.5,156.0,402,3.21,3.945,0.524,0.186,0.039,0.005,3.969,2.21,1.312,0.039,0.1222,0,False,True,False,True
COMST_051,Near-Field Communications: A Comprehensive Survey,10.1109/COMST.2024.3475884,conclusion,223,4,2,55.75,34.5,64.0,136,0.5,0.25,111.5,111.5,123.75,136,0.0,0.0,0.448,2.691,0.0,0.448,4.484,0.0,7.0,0.0,0.5,0,False,True,False,True
COMST_052,Network Slicing-Based Learning Techniques for IoV in 5G and Beyond Networks,10.1109/COMST.2024.3372083,abstract,372,17,1,21.882,21,23.0,37,0.0588,0.0,372,372,372.0,372,0.0,0.538,0.269,2.151,0.0,0.269,2.688,1.613,1.706,0.538,0.2353,0,False,False,False,True
COMST_052,Network Slicing-Based Learning Techniques for IoV in 5G and Beyond Networks,10.1109/COMST.2024.3372083,introduction,2516,90,19,27.944,22.5,32.0,202,0.1778,0.0778,132.421,107,182.5,378,2.107,4.889,0.119,0.914,0.0,0.0,4.571,3.696,2.422,0.278,0.4,0,False,True,False,True
COMST_052,Network Slicing-Based Learning Techniques for IoV in 5G and Beyond Networks,10.1109/COMST.2024.3372083,main_body,34801,1373,288,25.341,24,30.0,138,0.1442,0.0503,120.837,108.0,165.25,510,1.609,3.905,0.497,0.072,0.04,0.011,3.526,2.204,1.562,0.014,0.2265,0,False,True,True,True
COMST_052,Network Slicing-Based Learning Techniques for IoV in 5G and Beyond Networks,10.1109/COMST.2024.3372083,conclusion,363,13,2,27.923,23,37.0,54,0.3077,0.1538,181.5,181.5,233.75,286,0.0,1.377,0.551,2.204,0.0,0.0,3.857,0.826,3.077,0.551,0.4615,0,False,False,False,True
COMST_053,"On the Road to 6G: Visions, Requirements, Key Technologies, and Testbeds",10.1109/COMST.2023.3249835,abstract,213,10,1,21.3,18.5,25.75,44,0.1,0.0,213,213,213.0,213,0.0,5.634,0.939,0.0,0.0,0.0,0.469,0.939,1.8,0.0,0.3,0,False,False,False,True
COMST_053,"On the Road to 6G: Visions, Requirements, Key Technologies, and Testbeds",10.1109/COMST.2023.3249835,introduction,1872,75,15,24.787,22,30.5,95,0.1467,0.0533,124.8,98,136.5,601,4.594,11.271,0.214,0.053,0.0,0.107,1.976,3.526,2.013,0.0,0.2267,0,False,True,False,True
COMST_053,"On the Road to 6G: Visions, Requirements, Key Technologies, and Testbeds",10.1109/COMST.2023.3249835,main_body,127,23,8,5.304,5,8.0,9,0.0,0.0,15.875,16.0,19.25,25,0.0,8.661,0.0,0.0,0.0,0.0,19.685,0.0,0.0,0.0,0.0,0,False,False,False,False
COMST_053,"On the Road to 6G: Visions, Requirements, Key Technologies, and Testbeds",10.1109/COMST.2023.3249835,conclusion,37718,1445,260,26.076,24,31.0,242,0.1689,0.063,145.069,125.5,199.5,435,3.521,8.039,0.294,0.072,0.034,0.011,2.946,3.176,2.111,0.056,0.2837,0,True,True,True,True
COMST_054,"Optical Wireless Communication in Atmosphere and Underwater: Statistical Models, Improvement Techniques, and Recent Applications",,abstract,196,8,1,24.5,23.5,24.75,41,0.125,0.0,196,196,196.0,196,0.0,0.51,0.0,1.02,0.0,0.0,2.041,1.02,3.0,0.0,0.5,0,False,False,False,True
COMST_054,"Optical Wireless Communication in Atmosphere and Underwater: Statistical Models, Improvement Techniques, and Recent Applications",,introduction,1738,64,13,27.141,26.0,33.0,60,0.1719,0.0625,133.692,139,181.0,230,2.071,3.337,0.633,0.518,0.058,0.058,3.97,2.762,2.438,0.0,0.3594,0,True,True,True,True
COMST_054,"Optical Wireless Communication in Atmosphere and Underwater: Statistical Models, Improvement Techniques, and Recent Applications",,main_body,18618,719,171,25.889,23,31.0,128,0.1683,0.0668,108.877,93,138.5,599,2.557,5.704,0.403,0.038,0.011,0.005,3.787,2.648,1.641,0.027,0.2392,0,False,False,False,True
COMST_054,"Optical Wireless Communication in Atmosphere and Underwater: Statistical Models, Improvement Techniques, and Recent Applications",,conclusion,699,30,8,23.3,22.5,27.0,39,0.0333,0.0,87.375,83.0,119.75,145,0.0,0.715,0.572,0.143,0.0,0.0,3.147,0.143,2.0,0.0,0.3,0,False,False,False,True
COMST_055,Post-Quantum Blockchain Security for the Internet of Things: Survey and Research Directions,10.1109/COMST.2024.3355222,abstract,219,8,1,27.375,30.0,33.0,40,0.125,0.0,219,219,219.0,219,0.0,0.457,0.913,0.913,0.0,0.0,2.283,1.826,1.375,0.0,0.125,0,False,False,False,True
COMST_055,Post-Quantum Blockchain Security for the Internet of Things: Survey and Research Directions,10.1109/COMST.2024.3355222,introduction,969,40,10,24.225,23.0,29.0,56,0.125,0.075,96.9,96.0,131.5,160,1.342,3.096,0.722,0.206,0.0,0.0,2.27,1.445,1.7,0.516,0.275,0,True,False,True,True
COMST_055,Post-Quantum Blockchain Security for the Internet of Things: Survey and Research Directions,10.1109/COMST.2024.3355222,main_body,15266,625,120,24.426,22,30.0,77,0.128,0.032,127.217,118.5,165.25,335,1.9,3.734,0.694,0.118,0.105,0.007,2.358,2.031,1.376,0.052,0.1728,0,False,True,True,True
COMST_055,Post-Quantum Blockchain Security for the Internet of Things: Survey and Research Directions,10.1109/COMST.2024.3355222,conclusion,213,10,2,21.3,20.5,22.5,32,0.0,0.0,106.5,106.5,123.25,140,0.0,0.0,1.408,2.347,0.0,0.0,0.939,0.0,0.8,0.0,0.1,0,False,False,False,False
COMST_056,Precoding for High-Throughput Satellite Communication Systems: A Survey,10.1109/COMST.2023.3316283,abstract,171,9,1,19,20,23.0,32,0.0,0.0,171,171,171.0,171,0.0,1.17,0.585,0.0,0.0,0.0,1.17,0.585,1.444,0.0,0.2222,0,False,False,False,True
COMST_056,Precoding for High-Throughput Satellite Communication Systems: A Survey,10.1109/COMST.2023.3316283,introduction,1581,79,13,20,19,23.5,42,0.038,0.0,121.615,115,208.0,309,1.455,4.238,0.886,0.127,0.0,0.127,2.34,1.645,1.418,0.19,0.2025,0,False,True,True,True
COMST_056,Precoding for High-Throughput Satellite Communication Systems: A Survey,10.1109/COMST.2023.3316283,main_body,24832,1071,243,23.178,20,27.0,263,0.0906,0.0364,102.189,85,147.0,460,2.61,3.137,0.89,0.165,0.004,0.0,2.477,1.865,1.555,0.004,0.1737,0,False,True,False,True
COMST_056,Precoding for High-Throughput Satellite Communication Systems: A Survey,10.1109/COMST.2023.3316283,conclusion,292,13,2,22.462,20,23.0,48,0.0769,0.0769,146,146.0,182.0,218,0.0,0.0,1.712,0.0,0.0,0.0,2.397,1.712,1.692,0.0,0.1538,0,False,True,False,True
COMST_057,"Principles, Applications, and Challenges of Reconfigurable Intelligent Surface-Enabled Backscatter Communication: A Comprehensive Survey and Outlook",10.1109/COMST.2024.3519788,abstract,193,11,1,17.545,17,18.0,29,0.0,0.0,193,193,193.0,193,0.0,0.0,2.073,2.073,0.0,0.0,4.663,1.554,1.364,0.0,0.0909,0,False,False,False,True
COMST_057,"Principles, Applications, and Challenges of Reconfigurable Intelligent Surface-Enabled Backscatter Communication: A Comprehensive Survey and Outlook",10.1109/COMST.2024.3519788,introduction,2741,119,21,23.034,22,27.0,87,0.1008,0.0336,130.524,102,185.0,441,3.867,7.114,0.693,0.657,0.0,0.036,5.399,4.013,2.025,0.146,0.2857,0,False,True,False,True
COMST_057,"Principles, Applications, and Challenges of Reconfigurable Intelligent Surface-Enabled Backscatter Communication: A Comprehensive Survey and Outlook",10.1109/COMST.2024.3519788,main_body,17821,790,143,22.539,21.0,27.0,105,0.0785,0.0228,124.622,122,180.0,342,2.003,3.524,0.78,0.101,0.0,0.011,7.25,1.633,1.491,0.017,0.1506,0,True,False,False,True
COMST_057,"Principles, Applications, and Challenges of Reconfigurable Intelligent Surface-Enabled Backscatter Communication: A Comprehensive Survey and Outlook",10.1109/COMST.2024.3519788,conclusion,411,20,3,20.55,19.0,24.0,33,0.0,0.0,137,172,179.5,187,0.0,0.487,1.703,2.19,0.0,0.0,7.056,0.0,1.65,0.0,0.25,0,True,False,False,True
COMST_058,Quantum AI-Enhanced IoT-Fog Communication: A Survey from Cybersecurity and Data Privacy Perspective,,abstract,217,10,1,21.7,21.0,25.25,36,0.1,0.0,217,217,217.0,217,0.0,0.0,1.843,2.304,0.461,0.0,2.765,0.922,1.6,0.0,0.2,0,False,False,False,True
COMST_058,Quantum AI-Enhanced IoT-Fog Communication: A Survey from Cybersecurity and Data Privacy Perspective,,introduction,2279,101,24,22.554,20,26.0,130,0.0594,0.0297,94.958,99.0,124.25,179,2.238,1.887,0.263,0.044,0.088,0.044,2.194,0.746,1.396,0.044,0.2079,0,False,False,True,True
COMST_058,Quantum AI-Enhanced IoT-Fog Communication: A Survey from Cybersecurity and Data Privacy Perspective,,main_body,13076,527,140,24.801,24,30.0,144,0.0797,0.0266,93.4,80.5,121.25,374,1.881,3.143,0.444,0.046,0.054,0.038,2.409,1.721,1.463,0.031,0.1556,0,False,True,False,True
COMST_058,Quantum AI-Enhanced IoT-Fog Communication: A Survey from Cybersecurity and Data Privacy Perspective,,conclusion,302,15,2,20.133,20,25.0,41,0.1333,0.0,151,151.0,204.5,258,0.0,4.967,0.331,0.331,0.0,0.331,3.974,0.331,2.0,0.0,0.4,0,False,False,False,True
COMST_059,"Rate-Splitting Multiple Access: Fundamentals, Survey, and Future Research Trends",10.1109/COMST.2022.3191937,abstract,235,7,1,33.571,32,46.5,57,0.4286,0.2857,235,235,235.0,235,0.0,0.851,0.851,0.0,0.0,0.0,6.383,5.532,2.571,0.0,0.4286,0,False,False,False,False
COMST_059,"Rate-Splitting Multiple Access: Fundamentals, Survey, and Future Research Trends",10.1109/COMST.2022.3191937,introduction,4431,145,42,30.538,25,38.0,204,0.2966,0.131,105.5,71.5,149.0,319,0.88,3.656,0.474,0.226,0.023,0.0,7.741,2.686,1.876,0.0,0.2414,3,False,True,True,False
COMST_059,"Rate-Splitting Multiple Access: Fundamentals, Survey, and Future Research Trends",10.1109/COMST.2022.3191937,main_body,31191,1028,365,30.285,26.0,36.0,282,0.2646,0.1323,85.455,65,120.0,564,2.199,5.463,0.433,0.208,0.0,0.003,6.755,2.235,1.982,0.045,0.2471,0,False,True,False,True
COMST_059,"Rate-Splitting Multiple Access: Fundamentals, Survey, and Future Research Trends",10.1109/COMST.2022.3191937,conclusion,271,5,3,54.2,42,45.0,136,0.8,0.2,90.333,120,127.5,135,0.0,0.369,0.369,0.369,0.0,0.0,8.118,0.369,5.4,0.0,0.6,0,False,False,False,False
COMST_060,"Reconfigurable Intelligent Surfaces in 6G Radio Localization: A Survey of Recent Developments, Opportunities, and Challenges",10.1109/COMST.2025.3536517,abstract,208,7,1,29.714,30,39.5,45,0.4286,0.0,208,208,208.0,208,0.0,1.923,0.0,2.404,0.0,0.0,3.846,0.962,2.857,0.0,0.5714,0,False,False,False,True
COMST_060,"Reconfigurable Intelligent Surfaces in 6G Radio Localization: A Survey of Recent Developments, Opportunities, and Challenges",10.1109/COMST.2025.3536517,introduction,2342,80,20,29.275,25.0,32.25,138,0.2125,0.1125,117.1,63.5,136.75,607,5.209,9.821,0.342,1.58,0.555,0.085,4.398,4.825,2.388,0.299,0.3125,3,True,False,False,True
COMST_060,"Reconfigurable Intelligent Surfaces in 6G Radio Localization: A Survey of Recent Developments, Opportunities, and Challenges",10.1109/COMST.2025.3536517,main_body,16250,638,133,25.469,22.0,29.0,278,0.1332,0.0674,122.18,88,188.0,472,2.308,3.662,0.295,0.129,0.055,0.025,5.938,2.025,1.389,0.018,0.1536,0,False,True,False,True
COMST_060,"Reconfigurable Intelligent Surfaces in 6G Radio Localization: A Survey of Recent Developments, Opportunities, and Challenges",10.1109/COMST.2025.3536517,conclusion,171,7,1,24.429,21,26.0,45,0.1429,0.0,171,171,171.0,171,0.0,1.17,1.17,1.17,0.0,0.0,5.263,0.0,2.286,0.0,0.4286,0,False,False,False,True
COMST_061,RIS-Assisted Physical Layer Security in Emerging RF and Optical Wireless Communications Systems: A Comprehensive Survey,10.1109/COMST.2024.3487112,abstract,115,4,1,28.75,31.0,34.0,40,0.25,0.0,115,115,115.0,115,0.0,0.0,0.87,0.0,0.0,0.87,1.739,1.739,0.75,0.0,0.0,0,False,False,False,False
COMST_061,RIS-Assisted Physical Layer Security in Emerging RF and Optical Wireless Communications Systems: A Comprehensive Survey,10.1109/COMST.2024.3487112,introduction,2168,66,15,32.833,27.0,39.75,117,0.3182,0.1818,144.533,86,204.5,403,2.306,5.028,0.692,0.554,0.0,0.0,7.749,4.843,2.318,0.277,0.2879,0,False,False,True,True
COMST_061,RIS-Assisted Physical Layer Security in Emerging RF and Optical Wireless Communications Systems: A Comprehensive Survey,10.1109/COMST.2024.3487112,main_body,21503,805,162,26.698,24,32.0,97,0.1901,0.0882,132.735,97.5,196.5,500,2.888,3.432,0.386,0.019,0.033,0.014,7.794,1.893,1.535,0.033,0.2,0,False,True,False,True
COMST_061,RIS-Assisted Physical Layer Security in Emerging RF and Optical Wireless Communications Systems: A Comprehensive Survey,10.1109/COMST.2024.3487112,conclusion,254,10,1,25.4,27.0,32.5,35,0.0,0.0,254,254,254.0,254,0.0,0.0,0.787,0.394,0.0,0.0,7.48,0.0,1.3,0.0,0.1,0,False,False,False,True
COMST_062,RIS-Empowered Satellite-Aerial-Terrestrial Networks With PD-NOMA,10.1109/COMST.2024.3393612,abstract,177,11,1,16.091,17,21.0,27,0.0,0.0,177,177,177.0,177,0.0,0.565,1.695,0.565,0.0,0.0,11.299,2.26,1.545,0.0,0.1818,0,False,False,False,True
COMST_062,RIS-Empowered Satellite-Aerial-Terrestrial Networks With PD-NOMA,10.1109/COMST.2024.3393612,introduction,2725,108,18,25.222,22.0,32.0,79,0.1944,0.0926,151.389,119.5,228.75,382,2.165,4.477,0.697,0.33,0.0,0.0,6.862,3.046,2.222,0.11,0.2963,0,True,True,True,True
COMST_062,RIS-Empowered Satellite-Aerial-Terrestrial Networks With PD-NOMA,10.1109/COMST.2024.3393612,main_body,17121,746,167,22.933,21.0,27.0,156,0.0845,0.0335,102.521,82,131.0,475,1.057,2.693,0.73,0.164,0.029,0.012,7.073,1.221,1.696,0.029,0.1836,0,True,False,False,True
COMST_062,RIS-Empowered Satellite-Aerial-Terrestrial Networks With PD-NOMA,10.1109/COMST.2024.3393612,conclusion,194,8,1,24.25,24.0,27.0,39,0.125,0.0,194,194,194.0,194,0.0,0.515,1.546,0.515,0.0,0.0,13.918,0.0,2.375,0.0,0.375,0,False,False,False,False
COMST_063,Seamless Connectivity: The Power of Integrating Power Line and Wireless Communications,10.1109/COMST.2023.3327321,abstract,150,6,1,25,26.5,29.5,36,0.1667,0.0,150,150,150.0,150,0.0,1.333,1.333,2.0,0.0,0.0,0.0,0.0,2.5,0.0,0.5,0,False,False,False,False
COMST_063,Seamless Connectivity: The Power of Integrating Power Line and Wireless Communications,10.1109/COMST.2023.3327321,introduction,1758,59,19,29.797,24,38.0,95,0.339,0.1695,92.526,105,116.0,164,6.086,5.973,0.569,0.455,0.114,0.0,4.721,3.242,2.915,0.171,0.3898,0,True,True,True,True
COMST_063,Seamless Connectivity: The Power of Integrating Power Line and Wireless Communications,10.1109/COMST.2023.3327321,conclusion,20741,726,190,28.545,26.0,34.75,126,0.23,0.0909,109.163,92.5,158.0,372,2.314,5.178,0.579,0.183,0.125,0.019,4.956,2.642,1.868,0.154,0.2576,1,False,True,True,True
COMST_064,Security and Privacy on 6G Network Edge: A Survey,10.1109/COMST.2023.3244674,abstract,260,8,1,32.5,28.5,38.25,61,0.375,0.125,260,260,260.0,260,0.0,1.538,0.385,0.769,0.0,0.0,1.154,1.154,2.0,0.0,0.375,0,False,False,False,True
COMST_064,Security and Privacy on 6G Network Edge: A Survey,10.1109/COMST.2023.3244674,introduction,1378,54,10,25.463,25.0,34.0,51,0.2037,0.0556,137.8,149.0,172.25,211,3.483,7.184,0.798,0.29,0.073,0.0,2.322,3.338,1.778,0.0,0.3333,0,True,True,False,False
COMST_064,Security and Privacy on 6G Network Edge: A Survey,10.1109/COMST.2023.3244674,main_body,17621,732,142,24.051,23.0,30.0,52,0.1148,0.0178,124.092,119.0,164.5,328,2.883,5.085,0.812,0.187,0.034,0.0,2.117,2.633,1.348,0.0,0.1721,1,True,True,False,True
COMST_064,Security and Privacy on 6G Network Edge: A Survey,10.1109/COMST.2023.3244674,conclusion,232,11,1,21.091,21,25.5,28,0.0,0.0,232,232,232.0,232,0.0,0.862,2.155,1.724,0.0,0.0,0.862,0.0,1.545,0.0,0.2727,0,False,False,False,True
COMST_065,"Semantics-Empowered Space-Air-Ground-Sea Integrated Network: New Paradigm, Frameworks, and Challenges",10.1109/COMST.2024.3416309,abstract,215,8,1,26.875,25.0,38.0,48,0.375,0.125,215,215,215.0,215,0.0,1.86,0.93,0.93,0.465,0.0,2.326,1.395,3.625,0.0,0.625,0,False,False,False,True
COMST_065,"Semantics-Empowered Space-Air-Ground-Sea Integrated Network: New Paradigm, Frameworks, and Challenges",10.1109/COMST.2024.3416309,introduction,3287,118,31,27.797,24.0,33.0,79,0.2288,0.1017,106.032,106,178.0,228,2.403,3.499,1.095,0.608,0.304,0.061,2.829,2.403,2.254,0.243,0.2966,3,False,True,True,True
COMST_065,"Semantics-Empowered Space-Air-Ground-Sea Integrated Network: New Paradigm, Frameworks, and Challenges",10.1109/COMST.2024.3416309,main_body,21870,844,277,25.873,23.0,31.0,185,0.1481,0.0628,78.953,60,109.0,387,1.747,3.077,0.663,0.325,0.187,0.018,2.844,2.666,1.711,0.046,0.2085,1,True,True,False,True
COMST_065,"Semantics-Empowered Space-Air-Ground-Sea Integrated Network: New Paradigm, Frameworks, and Challenges",10.1109/COMST.2024.3416309,conclusion,130,5,1,26,23,29.0,34,0.0,0.0,130,130,130.0,130,0.0,0.0,0.0,3.846,0.0,0.0,3.077,0.0,1.8,0.0,0.4,0,False,False,False,True
COMST_066,Spectrum Sharing and Interference Management for 6G LEO Satellite–Terrestrial Network Integration,10.1109/COMST.2024.3507019,abstract,161,6,1,26.833,26.0,36.0,46,0.3333,0.1667,161,161,161.0,161,0.0,0.0,0.621,0.0,0.0,0.621,4.969,3.727,1.667,1.242,0.3333,0,False,False,False,True
COMST_066,Spectrum Sharing and Interference Management for 6G LEO Satellite–Terrestrial Network Integration,10.1109/COMST.2024.3507019,introduction,1906,80,16,23.825,21.5,30.0,58,0.1125,0.025,119.125,106.0,159.0,283,2.151,3.83,0.892,0.839,0.157,0.052,3.463,2.466,1.613,0.262,0.2,0,False,True,False,True
COMST_066,Spectrum Sharing and Interference Management for 6G LEO Satellite–Terrestrial Network Integration,10.1109/COMST.2024.3507019,main_body,15554,604,133,25.724,22.0,27.0,732,0.0944,0.0381,116.947,90,157.0,814,1.961,5.426,0.527,0.116,0.051,0.006,4.809,1.929,1.861,0.039,0.202,0,False,False,False,True
COMST_066,Spectrum Sharing and Interference Management for 6G LEO Satellite–Terrestrial Network Integration,10.1109/COMST.2024.3507019,conclusion,214,9,2,23.778,22,29.0,36,0.1111,0.0,107,107.0,110.5,114,0.0,0.0,0.935,1.869,0.0,0.0,3.271,0.0,2.333,0.0,0.3333,0,False,False,False,True
COMST_067,Terahertz Communications and Sensing for 6G and Beyond: A Comprehensive Review,10.1109/COMST.2024.3385908,abstract,154,6,1,25.667,25.5,30.5,43,0.1667,0.0,154,154,154.0,154,0.0,1.299,0.0,1.299,0.0,0.0,0.0,1.299,3.5,0.0,0.5,0,False,False,False,True
COMST_067,Terahertz Communications and Sensing for 6G and Beyond: A Comprehensive Review,10.1109/COMST.2024.3385908,introduction,2748,78,21,35.205,29.5,47.0,170,0.3846,0.2821,130.857,101,141.0,460,3.311,6.769,0.437,0.291,0.109,0.0,2.147,3.239,3.526,0.0,0.5128,3,True,False,False,True
